,genCQs,best_expertCQs,best_cos_score
0,What kind of questions can and should we ask to understand practice in Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4464
1,What evidence do we have about current practices in Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4544
2,What further evidence is needed about practice in Requirements Engineering?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.3969
3,What are the gaps between research and practice in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4282
4,What empirical methods have been used in RE research over the past decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6964
5,What are the major findings of empirical studies conducted by researchers in Germany and Australia?,How has the proportion of empirical studies evolved over time?,0.6295
6,What is the landscape of broad studies on RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5999
7,How can empirical research support the foundation of decisions in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6143
8,"How useful are different RE techniques, processes, or tools in various contexts?",How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.4537
9,How do empirical studies in RE evaluate alternative techniques for common problems?,How often are which empirical methods used?,0.6415
10,How do RE researchers perceive the usefulness of best practices?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5378
11,What empirical practices are commonly performed by RE researchers and practitioners?,How often are which empirical methods used?,0.6475
12,How can the study of empirical RE practices improve the application of research methods in the RE community?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5944
13,What are the recommended practices for designing and reporting empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6165
14,To what extent do senior researchers and PhD students agree on the usefulness of research practices?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.471
15,How beneficial is it to compare and evaluate the empirical research methods used in RE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6546
16,How has the number and diversity of empirical RE studies changed over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7838
17,What are the common research methods employed in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.72
18,How can a research map help structure and evaluate empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5749
19,What are the main focuses and gaps in empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7021
20,How can empirical RE knowledge be more consistently transferred into practice?,Which methods are used to synthesize evidence from data of different empirical methods?,0.4891
21,What are the foundations and methodological approaches of empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6803
22,How relevant are empirical studies to the field of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7231
23,What is the evidence from large-scale surveys on RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.566
24,What empirical knowledge exists for requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5203
25,What are the critical emic variables to be considered in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5263
26,How can empirical RE studies be better synthesized and generalized?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6761
27,Which RE practices have been shown to impact project success?,How many empirical studies are by authors working for large software development companies?,0.4495
28,"How do different RE methods, languages, and tools support RE tasks?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.3764
29,What are the common problems faced in RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.3988
30,How does the diversity of RE approaches affect practice and research?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.5473
31,To what extent is there a standard process for empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6497
32,What types of empirical evidence are needed to enhance RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5876
33,What challenges exist in the application of empirical methods to SE and RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6747
34,How can empirical evidence be made available over the internet to support RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6131
35,What roles do data collection and analysis play in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.66
36,How can the application of grounded theory assist in RE studies?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.5346
37,What impact do empirical findings have on RE techniques in industry?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5457
38,How can empirical RE studies be designed to account for contextual factors?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6089
39,To what degree do empirical findings in RE get validated through replication studies?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.5775
40,What additional studies are needed to confirm known RE success factors?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5417
41,How can interdisciplinary research enhance understanding of context factors in RE?,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",0.4886
42,Why is replication important for insights on RE practice progress?,How has the proportion of replications evolved over time?,0.511
43,How can improvement actions be integrated into practice analysis?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.408
