,genCQs,best_expertCQs,best_cos_score
0,What are the major empirical research methods used in Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.643
1,How has the practice of RE evolved over time based on empirical studies?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.609
2,What types of empirical evidence exist for the effectiveness of different RE techniques?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6012
3,What are the best practices derived from empirical research in RE?,How often are which empirical methods used?,0.6609
4,How do empirical studies in RE address the gap between research and practice?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5997
5,What are common RE problems identified through empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6138
6,Which RE techniques are most widely adopted according to empirical studies?,How often are which empirical methods used?,0.6504
7,What factors influence the adoption of RE techniques as reported in empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5484
8,How do empirical studies classify the success factors of RE processes?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5344
9,What are the common themes in RE process improvement according to empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5231
10,How is empirical research in RE structured and classified?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6659
11,What are the common empirical research strategies used for RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6585
12,Which empirical methods provide the most reliable data for RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6986
13,How do surveys contribute to understanding RE practice empirically?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5435
14,What role do experiments play in empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6159
15,How are case studies utilized in empirical research on RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6907
16,What are the outcomes of grounded theory in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5676
17,How does qualitative research contribute to empirical RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.61
18,What quantitative methods are used in RE empirical research?,How often are which empirical methods used?,0.725
19,How do mixed methods enhance empirical research in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.615
20,What challenges are faced in conducting empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6368
21,How is empirical knowledge transferred into RE practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5182
22,What empirical evidence supports the use of specific RE tools?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5149
23,How do empirical studies evaluate RE techniques in industry settings?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5472
24,What are the key findings from empirical studies on RE in different countries?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6179
25,How do RE practices differ across industries according to empirical research?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5765
26,What are the common metrics used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6121
27,Which RE practices are most commonly evaluated in empirical research?,How often are which empirical methods used?,0.652
