,genCQs,best_expertCQs,best_cos_score
0,What is the quantity of empirical evaluations performed over 29 years of ICSE proceedings?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.4876
1,Has the soundness of empirical evaluations improved over 29 years of ICSE proceedings?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.4782
2,What are the types of empirical studies conducted in ICSE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5721
3,What sampling techniques are used in empirical evaluations at ICSE?,How often are which empirical methods used?,0.4785
4,What are the target populations for empirical evaluations in ICSE?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.4222
5,What methods of analysis are implemented in empirical evaluations at ICSE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4981
6,How often are hypotheses used in empirical ICSE studies?,How often are which empirical methods used?,0.5739
7,What are the common research questions addressed in empirical studies at ICSE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5445
8,What criteria are used for evaluating the soundness of empirical studies at ICSE?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5688
9,How has the number of empirical evaluations changed in different periods of ICSE?,How has the number of empirical methods used per publication evolved over time?,0.4689
10,What are the trends in the use of controlled experiments in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.5907
11,What is the success rate of empirical evaluations in ICSE proceedings?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.452
12,How many empirical studies involve industrial data versus academic data?,How has the proportion of empirical studies evolved over time?,0.6484
13,How frequently are empirical studies in ICSE replicated?,How often are which empirical methods used over time?,0.5204
14,What are the common themes or topics of empirical research in ICSE proceedings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5246
15,How do researchers handle threats to validity in their empirical studies at ICSE?,What types of threats to validity do the authors report?,0.6679
16,What is the rate of empirical studies reporting negative results in ICSE?,How has the proportion of empirical studies evolved over time?,0.4356
17,How are hypotheses formulated and tested in empirical studies at ICSE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5067
18,To what extent do ICSE empirical studies adhere to predefined study types?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5283
19,What is the role of hypothesis specification in the soundness of empirical ICSE studies?,How many studies incorporate theories?,0.4755
20,Are there specific criteria for the legal analysis of data in ICSE empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.4395
21,What are the common evaluation types used in ICSE empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5009
22,What improvements in empirical evaluations are recommended based on ICSE proceedings?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.4488
23,How do empirical studies in ICSE manage biases?,How do the authors justify preventing bias in the study results?,0.5848
24,What are the major limitations found in ICSE empirical evaluations?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4229
25,In what ways have ICSE empirical studies evolved over 29 years?,How has the proportion of empirical studies evolved over time?,0.5474
26,How do ICSE empirical studies define and use sampling types?,How often are which empirical methods used?,0.445
27,What methods are used for data analysis in ICSE empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5696
28,What are the key factors influencing the soundness of empirical evaluations in ICSE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4075
29,How are findings from empirical studies at ICSE generalized?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.4541
