,genCQ,expertCQ,cos_score
0,What role do case studies play in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6623
1,What methodologies are commonly used in empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5906
2,How are empirical Requirements Engineering studies structured?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5897
3,What methodologies are commonly used in empirical research in Requirements Engineering?,How often are which empirical methods used?,0.5886
4,How frequently are longitudinal studies conducted in empirical Requirements Engineering?,How often are which empirical methods used over time?,0.5878
5,What methodologies are commonly used in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5868
6,What are the foundational theories in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5858
7,Who are the collaborators frequently seen in empirical Requirements Engineering papers?,How many empirical studies are by authors working for large software development companies?,0.5815
8,What are the primary goals of empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5803
9,What are the most cited papers in empirical Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5769
10,Who are the key researchers in empirical Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5766
11,How frequently are longitudinal studies conducted in empirical Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5764
12,How is data from empirical Requirements Engineering studies typically analyzed?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5712
13,How often are interdisciplinary approaches employed in empirical Requirements Engineering studies?,How often are which empirical methods used?,0.5671
14,How is the validity of empirical research findings ensured in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5642
15,What methodologies are commonly used in empirical research in Requirements Engineering?,How many different empirical methods are used per publication?,0.5641
16,Who are the key researchers in empirical Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5637
17,What are the common data sources used in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5611
18,How frequently are longitudinal studies conducted in empirical Requirements Engineering?,How often are which empirical methods used?,0.5610
19,How are empirical Requirements Engineering studies structured?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5609
20,What are the strengths and weaknesses of empirical approaches in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5609
21,What types of systems are commonly evaluated in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5609
22,What are the key contributions of empirical research to Requirements Engineering theories?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5595
23,What tools are often used in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5594
24,What are the common patterns observed in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5588
25,Who are the collaborators frequently seen in empirical Requirements Engineering papers?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5546
26,What are the key contributions of empirical research to Requirements Engineering theories?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5541
27,How frequently are longitudinal studies conducted in empirical Requirements Engineering?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5530
28,How is data from empirical Requirements Engineering studies typically analyzed?,How many empirical studies are by authors working for large software development companies?,0.5523
29,How is the validity of empirical research findings ensured in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5501
30,How often are interdisciplinary approaches employed in empirical Requirements Engineering studies?,How often are which empirical methods used over time?,0.5482
31,What are the foundational theories in empirical research in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5477
32,How often are interdisciplinary approaches employed in empirical Requirements Engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5470
33,How do empirical studies measure the effectiveness of requirements prioritization techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5456
34,How are empirical Requirements Engineering studies structured?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5446
35,What are the common limitations of empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5441
36,What empirical methods are used to study Requirements Engineering in large-scale projects?,How many empirical studies are by authors working for large software development companies?,0.5441
37,How is data from empirical Requirements Engineering studies typically analyzed?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5438
38,What is the frequency of replication studies in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5437
39,How are qualitative data handled in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5437
40,What role do case studies play in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5428
41,Which journals and conferences publish the most work in empirical Requirements Engineering?,How many different empirical methods are used per publication?,0.5422
42,What are the common data collection techniques in empirical Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5421
43,What are the common data collection techniques in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5413
44,What are the common limitations of empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5387
45,Who are the key researchers in empirical Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5382
46,How do empirical studies handle the dynamic nature of requirements?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5376
47,How often are interdisciplinary approaches employed in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5374
48,What methodologies are commonly used in empirical research in Requirements Engineering?,How often are which empirical methods used over time?,0.5373
49,What are the identified best practices from empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5371
50,What are the significant findings from empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5366
51,What tools are often used in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5361
52,How is the validity of empirical research findings ensured in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5358
53,What are the key contributions of empirical research to Requirements Engineering theories?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5357
54,How frequently are longitudinal studies conducted in empirical Requirements Engineering?,How has the proportion of empirical studies evolved over time?,0.5355
55,What are the common data collection techniques in empirical Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5353
56,What methodologies are commonly used in empirical research in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5344
57,What methodologies are commonly used in empirical research in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5339
58,What are the strengths and weaknesses of empirical approaches in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5333
59,How frequently are longitudinal studies conducted in empirical Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5332
60,What are the most cited papers in empirical Requirements Engineering?,How many different empirical methods are used per publication?,0.5330
61,What are the common data sources used in empirical Requirements Engineering studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5326
62,What are the foundational theories in empirical research in Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5321
63,What are the primary goals of empirical studies in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5315
64,What are the significant findings from empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5314
65,How often are interdisciplinary approaches employed in empirical Requirements Engineering studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5306
66,What is the frequency of replication studies in empirical Requirements Engineering research?,How has the number of empirical methods used per publication evolved over time?,0.5304
67,What methodologies are commonly used in empirical research in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5302
68,What are the common patterns observed in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5299
69,What types of systems are commonly evaluated in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5292
70,What are the most cited papers in empirical Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5291
71,What are the common patterns observed in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5285
72,How frequently are longitudinal studies conducted in empirical Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5278
73,What is the role of user-centered design in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5277
74,How often are interdisciplinary approaches employed in empirical Requirements Engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.5277
75,How is the validity of empirical research findings ensured in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5273
76,How is the validity of empirical research findings ensured in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5272
77,What are the common data sources used in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5270
78,How frequently are longitudinal studies conducted in empirical Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5261
79,How has empirical research in Requirements Engineering evolved over the last decade?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5259
80,What are the implications of empirical research findings for Requirements Engineering practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5259
81,How is data from empirical Requirements Engineering studies typically analyzed?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5259
