,genCQ,expertCQ,cos_score
0,How do empirical studies in Requirements Engineering use case studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6500
1,What impact has empirical Requirements Engineering research had on software development practices?,How many empirical studies are by authors working for large software development companies?,0.6224
2,What methodologies are commonly used in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6083
3,What theoretical frameworks are used in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6046
4,What methodologies are commonly used in empirical Requirements Engineering studies?,How often are which empirical methods used?,0.6037
5,How has the volume of empirical Requirements Engineering publications changed over time?,How has the number of empirical methods used per publication evolved over time?,0.6033
6,How is empirical data typically collected in Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5958
7,Who are the most influential authors in empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5924
8,"What are the most common types of studies (e.g., case studies, experiments) in empirical Requirements Engineering?",How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5911
9,What are the most cited researchers in the field of empirical Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5868
10,What are the most cited researchers in the field of empirical Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5863
11,What is the role of qualitative methods in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5857
12,What methodologies are commonly used in empirical Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5838
13,What methodologies are commonly used in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5829
14,What are the typical sample sizes in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5828
15,How has the volume of empirical Requirements Engineering publications changed over time?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5824
16,"What are the most common types of studies (e.g., case studies, experiments) in empirical Requirements Engineering?",How often are which empirical methods used?,0.5798
17,"How do empirical studies categorize different types of requirements (e.g., functional, non-functional)?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5780
18,What are the primary goals of empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5769
19,What are the most common data analysis techniques in empirical Requirements Engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5760
20,How do empirical studies in Requirements Engineering use case studies?,How many empirical studies are by authors working for large software development companies?,0.5759
21,What criteria are used to select participants for empirical studies in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5735
22,What is the role of qualitative methods in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5691
23,How is empirical data typically collected in Requirements Engineering studies?,How often are which empirical methods used?,0.5683
24,How is empirical data typically collected in Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5679
25,What theoretical frameworks are used in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5679
26,What are the key drivers of innovation in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5674
27,How is empirical data typically collected in Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5639
28,What are the most frequently cited papers in empirical Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5622
29,"What are the most common types of studies (e.g., case studies, experiments) in empirical Requirements Engineering?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.5618
30,What are the key performance indicators used in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5617
31,What are the common themes in empirical Requirements Engineering research workshops and conferences?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5612
32,How do researchers in Requirements Engineering share their empirical data?,How many empirical studies are by authors working for large software development companies?,0.5599
33,Who are the most influential authors in empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5592
34,"What are the most common types of studies (e.g., case studies, experiments) in empirical Requirements Engineering?",How many different empirical methods are used per publication?,0.5592
35,What tools are used in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5568
36,How has the volume of empirical Requirements Engineering publications changed over time?,How has the proportion of empirical studies evolved over time?,0.5568
37,How is empirical research in Requirements Engineering disseminated to practitioners?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5541
38,What methodologies are commonly used in empirical Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5529
39,What are the most frequently cited papers in empirical Requirements Engineering?,How often are which empirical methods used?,0.5527
40,How has the volume of empirical Requirements Engineering publications changed over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5526
41,"What are the most common types of studies (e.g., case studies, experiments) in empirical Requirements Engineering?",How many empirical studies are by authors working for large software development companies?,0.5521
42,How is empirical research in Requirements Engineering disseminated to practitioners?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5493
43,How has technology impacted empirical research in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5492
44,What theoretical frameworks are used in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5484
45,What methodologies are commonly used in empirical Requirements Engineering studies?,How often are which empirical methods used over time?,0.5482
46,"What are the most common types of studies (e.g., case studies, experiments) in empirical Requirements Engineering?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5482
47,Which empirical studies in Requirements Engineering have had the greatest impact on practice?,How many empirical studies are by authors working for large software development companies?,0.5480
48,What are the most common data analysis techniques in empirical Requirements Engineering research?,How often are which empirical methods used?,0.5470
49,What are the most frequently cited papers in empirical Requirements Engineering?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5466
50,What types of requirements are most frequently studied in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5466
51,How is empirical data typically collected in Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5459
52,"What are the most common types of studies (e.g., case studies, experiments) in empirical Requirements Engineering?","""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5455
53,What are the most frequently cited papers in empirical Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5452
54,"How do empirical studies categorize different types of requirements (e.g., functional, non-functional)?",Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5445
55,How is empirical data typically collected in Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5438
56,What are the best practices identified through empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5436
57,What are the most common data analysis techniques in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5430
58,What theoretical frameworks are used in empirical Requirements Engineering research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5429
59,What are the primary sources of funding for empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5424
60,"What are the most common types of studies (e.g., case studies, experiments) in empirical Requirements Engineering?",Which methods are used to synthesize evidence from data of different empirical methods?,0.5404
61,What are the main critiques of empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5403
62,What are the main critiques of empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5403
63,What are the secondary data sources commonly used in empirical Requirements Engineering research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5398
64,"What are the most common types of studies (e.g., case studies, experiments) in empirical Requirements Engineering?",How do the authors justify the selection and combination of empirical methods and design elements?,0.5398
65,What methodologies are commonly used in empirical Requirements Engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.5385
66,How has technology impacted empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5373
67,How has the volume of empirical Requirements Engineering publications changed over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5373
68,What impact has empirical Requirements Engineering research had on software development practices?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5372
69,What methodologies are commonly used in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5362
70,What are the main research topics in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5361
71,"What are the most common types of studies (e.g., case studies, experiments) in empirical Requirements Engineering?",How often are which empirical methods used over time?,0.5359
