,genCQ,expertCQ,cos_score
0,How are RE methodologies adapted and validated in empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6567
1,What is the role of case studies in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6500
2,How are RE methodologies adapted and validated in empirical research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6293
3,How are RE methodologies adapted and validated in empirical research?,How often are which empirical methods used?,0.6241
4,Which methods are most commonly employed in empirical research in Requirements Engineering?,How often are which empirical methods used?,0.6213
5,Who are the leading researchers in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6204
6,Which methods are most commonly employed in empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6083
7,How are RE methodologies adapted and validated in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6072
8,How has the application of empirical research in Requirements Engineering influenced software engineering practices?,How many empirical studies are by authors working for large software development companies?,0.6039
9,How are empirical research results used to refine RE processes and methodologies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5982
10,How are empirical research results used to refine RE processes and methodologies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5957
11,How are hybrid methodologies evaluated in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5945
12,How are RE methodologies adapted and validated in empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5919
13,What are the differences in empirical study outcomes between small and large organizations?,How many empirical studies are by authors working for large software development companies?,0.5912
14,How do empirical studies address the complexity of requirements in large-scale projects?,How many empirical studies are by authors working for large software development companies?,0.5891
15,How are RE methodologies adapted and validated in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5890
16,Which methods are most commonly employed in empirical research in Requirements Engineering?,How many different empirical methods are used per publication?,0.5857
17,How are RE methodologies adapted and validated in empirical research?,How many different empirical methods are used per publication?,0.5815
18,Which methods are most commonly employed in empirical research in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5813
19,How are RE methodologies adapted and validated in empirical research?,How often are which empirical methods used over time?,0.5809
20,What are the most cited empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5808
21,How are empirical research results used to refine RE processes and methodologies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5799
22,What types of data are typically used in Requirements Engineering empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5791
23,How are RE methodologies adapted and validated in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5783
24,How are empirical research results used to refine RE processes and methodologies?,How often are which empirical methods used?,0.5769
25,How has the volume of empirical research in Requirements Engineering changed over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5762
26,How are RE methodologies adapted and validated in empirical research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5754
27,How are RE methodologies adapted and validated in empirical research?,How has the number of empirical methods used per publication evolved over time?,0.5751
28,How are empirical research results used to refine RE processes and methodologies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5738
29,How are empirical research results used to refine RE processes and methodologies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5737
30,How has the volume of empirical research in Requirements Engineering changed over time?,How has the proportion of empirical studies evolved over time?,0.5723
31,How do empirical studies address the integration of Requirements Engineering with other software development activities?,How many empirical studies are by authors working for large software development companies?,0.5721
32,How are RE methodologies adapted and validated in empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5660
