,genCQ,expertCQ,cos_score
0,How many empirical studies have been published in a given year?,How has the proportion of empirical studies evolved over time?,0.7812
1,How many empirical studies have been published in a given year?,How has the number of empirical methods used per publication evolved over time?,0.7628
2,How many empirical studies have been published in a given year?,How many different empirical methods are used per publication?,0.7078
3,How many empirical studies have been published in a given year?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6954
4,How many empirical studies have been published in a given year?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6876
5,How many empirical studies have been published in a given year?,How many empirical studies are by authors working for large software development companies?,0.6816
6,How many empirical studies have been published in a given year?,How often are which empirical methods used over time?,0.6741
7,What role do case studies play in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6623
8,How many empirical studies have been published in a given year?,How often are which empirical methods used?,0.6464
9,How are different empirical research methods applied in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6431
10,How are different empirical research methods applied in Requirements Engineering?,How many different empirical methods are used per publication?,0.6307
11,How is empirical research in Requirements Engineering categorized?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6272
12,How are different empirical research methods applied in Requirements Engineering?,How often are which empirical methods used?,0.6171
13,How many empirical studies have been published in a given year?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6165
14,How many empirical studies have been published in a given year?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6130
15,What are the primary objectives of empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6125
16,What methodologies are commonly employed in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6099
17,How many empirical studies have been published in a given year?,How many publications are analyzed in (systematic literature) reviews?,0.6044
18,How many empirical studies have been published in a given year?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6029
19,How does empirical research address requirement elicitation techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6024
20,What methodologies are commonly employed in empirical Requirements Engineering studies?,How often are which empirical methods used?,0.6019
21,What are the various types of empirical studies conducted in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5991
22,How are different empirical research methods applied in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5989
23,How are different empirical research methods applied in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5984
24,How is empirical research in Requirements Engineering categorized?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5954
25,Who are the frequent collaborators in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5951
26,What are the common themes in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5944
27,How many empirical studies have been published in a given year?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5877
28,How does empirical research inform requirements prioritization techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5872
29,How are different empirical research methods applied in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5856
30,How many empirical studies have been published in a given year?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5852
31,How are empirical findings translated into Requirements Engineering best practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5846
32,How are qualitative methods utilized in empirical Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5843
33,How are different empirical research methods applied in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5835
34,What are the common data collection methods used in empirical Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5824
35,What methodologies are commonly employed in empirical Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5791
36,What methodologies are commonly employed in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5782
37,Who are the leading researchers in empirical Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5780
38,What are the typical outcomes of empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5773
39,What are the most cited papers in empirical Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5769
40,What are the common data collection methods used in empirical Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5761
41,What are the common data collection methods used in empirical Requirements Engineering studies?,How often are which empirical methods used?,0.5751
