,genCQ,expertCQ,cos_score
0,How do empirical research results affect the strategies of software development firms?,How many empirical studies are by authors working for large software development companies?,0.7693
1,How do empirical research results affect the strategies of software development firms?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6959
2,What role do case studies play in the empirical research of Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6377
3,How do empirical studies in Requirements Engineering address software project outcomes?,How many empirical studies are by authors working for large software development companies?,0.6296
4,How do empirical research methods differ across various subfields of Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6268
5,Who are the most cited authors in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.6048
6,How do empirical research results affect the strategies of software development firms?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6007
7,What types of requirements are most frequently analyzed in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6004
8,What types of requirements are most frequently analyzed in empirical research?,How often are which empirical methods used?,0.5895
9,How pervasive are empirical research methods in Requirements Engineering literature?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5895
10,How do empirical research methods differ across various subfields of Requirements Engineering?,How many different empirical methods are used per publication?,0.5877
11,How is the quality of requirements evaluated in empirical research studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5874
12,How do empirical research methods differ across various subfields of Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5864
13,How are case studies in empirical Requirements Engineering categorized?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5847
14,Who are the most cited authors in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5847
15,What role does empirical research play in the development of new Requirements Engineering methodologies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5833
16,What role does empirical research play in identifying best practices in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5827
17,What types of requirements are most frequently analyzed in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5822
18,How pervasive are empirical research methods in Requirements Engineering literature?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5785
19,What types of requirements are most frequently analyzed in empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5783
20,How do empirical research methods differ across various subfields of Requirements Engineering?,How often are which empirical methods used?,0.5778
21,How are empirical research results in Requirements Engineering translated to practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5776
22,How do empirical research methods differ across various subfields of Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5769
23,How pervasive are empirical research methods in Requirements Engineering literature?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5760
24,How pervasive are empirical research methods in Requirements Engineering literature?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5735
25,How do empirical research methods differ across various subfields of Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5731
26,How do empirical studies stratify requirements categorically?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5679
27,What frameworks are mostly used to analyze empirical data in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5651
28,How are empirical research results in Requirements Engineering translated to practice?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5631
29,How pervasive are empirical research methods in Requirements Engineering literature?,How many empirical studies are by authors working for large software development companies?,0.5624
30,What types of requirements are most frequently analyzed in empirical research?,How many different empirical methods are used per publication?,0.5619
31,What are the common research questions explored through empirical methods in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5609
32,What role does empirical research play in identifying best practices in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5594
33,What are the primary research questions addressed by empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5592
34,What role does empirical research play in the development of new Requirements Engineering methodologies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5586
35,What methodologies are most commonly used in empirical studies of Requirements Engineering?,How often are which empirical methods used?,0.5582
36,How has the focus of empirical research in Requirements Engineering evolved over time?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5575
37,Which empirical studies have been replicated or validated in Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5566
38,What role does empirical research play in identifying best practices in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5561
39,Are there discrepancies between empirical research findings and industry practices in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5558
40,What role does empirical research play in the certification of Requirements Engineering professionals?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5551
41,What are the most common data collection techniques used in empirical research for Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5550
42,What are the relationships between empirical research subjects in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5542
43,How do the findings of empirical research impact policy-making in technology management?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5538
44,What methodologies are most commonly used in empirical studies of Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5538
45,What frameworks exist for conducting empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5531
46,What are the foundational theories underpinning empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5531
47,How is the quality of requirements evaluated in empirical research studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5523
48,In what ways do empirical research findings drive innovation in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5519
