,genCQ,expertCQ,cos_score
0,What are the primary methodologies used in empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6151
1,What methods are used in empirical research to validate requirements?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6111
2,What methods are used in empirical research to validate requirements?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6092
3,What role do empirical studies play in advancing Requirements Engineering practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6024
4,What are the primary methodologies used in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5979
5,How do empirical studies compare requirements engineering practices in different software development methodologies?,How many empirical studies are by authors working for large software development companies?,0.5934
6,What methods are used in empirical research to validate requirements?,How often are which empirical methods used?,0.5894
7,What are the primary methodologies used in empirical research in Requirements Engineering?,How often are which empirical methods used?,0.5884
8,What role do empirical studies play in advancing Requirements Engineering practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5880
9,What role does empirical research play in the development of Requirements Engineering standards?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5850
10,How is the success of Requirements Engineering projects measured in empirical studies?,How many empirical studies are by authors working for large software development companies?,0.5805
11,What are the primary methodologies used in empirical research in Requirements Engineering?,How many different empirical methods are used per publication?,0.5729
12,How are different requirements elicitation techniques evaluated in empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5724
13,How do empirical studies evaluate requirements prioritization techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5716
14,What are the findings on requirements reusability from empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5715
15,How do empirical studies in Requirements Engineering address technological advancements?,How many empirical studies are by authors working for large software development companies?,0.5682
16,What are the common methodologies for conducting empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5676
17,What role does empirical research play in the development of Requirements Engineering standards?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5644
18,What are the most cited empirical research papers in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5641
19,How do different requirements documentation techniques compare in empirical studies?,How many different empirical methods are used per publication?,0.5616
20,How is the process of requirements reuse explored in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5616
21,How has the geographical distribution of empirical research in Requirements Engineering changed over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5605
22,What are the major contributions of empirical research to Requirements Engineering practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5604
23,What are the major contributions of empirical research to Requirements Engineering practices?,How many empirical studies are by authors working for large software development companies?,0.5588
24,What are the findings on requirements reusability from empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5585
25,How has the focus of empirical research in Requirements Engineering evolved over time?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5575
26,What are the key topics studied in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5571
27,What are the major contributions of empirical research to Requirements Engineering practices?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5568
28,What metrics are used to measure the quality of requirements in empirical research?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5556
29,What are the most cited empirical research papers in Requirements Engineering?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5519
30,How do empirical studies investigate the return on investment of Requirements Engineering activities?,How many empirical studies are by authors working for large software development companies?,0.5511
31,What are the most cited empirical research papers in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5505
32,What are the common methodologies for conducting empirical research in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5492
33,What are the common methodologies for conducting empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5485
34,Which institutions are the leading contributors to empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5485
35,What are the best practices in Requirements Engineering as identified by empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5468
36,What role do empirical studies play in advancing Requirements Engineering practices?,How many empirical studies are by authors working for large software development companies?,0.5451
37,How has the focus of empirical research in Requirements Engineering evolved over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5441
38,What role do empirical studies play in advancing Requirements Engineering practices?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5428
39,What are the common data collection techniques used in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5420
40,Which conferences and journals publish the majority of empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5416
41,What are the key success factors for Requirements Engineering projects identified in empirical studies?,How many empirical studies are by authors working for large software development companies?,0.5411
42,How has the geographical distribution of empirical research in Requirements Engineering changed over time?,How has the proportion of empirical studies evolved over time?,0.5411
43,What are the primary methodologies used in empirical research in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5406
44,What are the common methodologies for conducting empirical research in Requirements Engineering?,How often are which empirical methods used?,0.5402
45,What are the primary methodologies used in empirical research in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5393
46,How do empirical studies in Requirements Engineering address technological advancements?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5392
47,How do empirical studies in Requirements Engineering address technological advancements?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5373
48,How do different requirements documentation techniques compare in empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5372
49,What methods are used in empirical research to validate requirements?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5369
50,How do empirical studies compare requirements engineering practices in different software development methodologies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5361
51,What methods are used in empirical research to validate requirements?,How many different empirical methods are used per publication?,0.5340
52,What are the common methodologies for conducting empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5339
53,What are the primary methodologies used in empirical research in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5333
54,How is the process of requirements reuse explored in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5326
55,How do empirical studies compare manual versus automated requirements engineering processes?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5325
56,What are the common data collection techniques used in empirical research in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5321
57,Which conferences and journals publish the majority of empirical research in Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5319
58,What are the most cited empirical research papers in Requirements Engineering?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5312
59,What role does empirical research play in the development of Requirements Engineering standards?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5311
60,What are the most cited empirical research papers in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5306
61,What are the major contributions of empirical research to Requirements Engineering practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5278
62,Which conferences and journals publish the majority of empirical research in Requirements Engineering?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5275
63,Which conferences and journals publish the majority of empirical research in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5265
64,How is the effectiveness of requirements workshops evaluated in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5261
65,What metrics are used to measure the quality of requirements in empirical research?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5256
66,What are the primary methodologies used in empirical research in Requirements Engineering?,How often are which empirical methods used over time?,0.5256
67,How has the geographical distribution of empirical research in Requirements Engineering changed over time?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5252
68,What are the primary methodologies used in empirical research in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5250
69,What are the findings on requirements reusability from empirical research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5249
70,What role do empirical studies play in advancing Requirements Engineering practices?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5247
71,What are the most cited empirical research papers in Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5244
72,How has the geographical distribution of empirical research in Requirements Engineering changed over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5239
73,How are different requirements elicitation techniques evaluated in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5239
74,How do empirical studies investigate the alignment of business objectives with requirements?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5238
75,What are the common data collection techniques used in empirical research in Requirements Engineering?,How many different empirical methods are used per publication?,0.5238
76,How do different requirements documentation techniques compare in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5216
77,What are the common data collection techniques used in empirical research in Requirements Engineering?,How often are which empirical methods used?,0.5214
78,How do empirical studies address the scalability of Requirements Engineering processes?,How many empirical studies are by authors working for large software development companies?,0.5213
79,How do different requirements documentation techniques compare in empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.5210
80,What empirical evidence is there for the impact of Requirements Engineering on software project success?,How many empirical studies are by authors working for large software development companies?,0.5207
81,What empirical evidence exists for the effectiveness of various requirements analysis methods?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5204
82,How is the effectiveness of requirements workshops evaluated in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5203
83,What are the findings on requirements reusability from empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5200
84,How do empirical studies address the issue of incomplete requirements?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5196
85,Which conferences and journals publish the majority of empirical research in Requirements Engineering?,How many different empirical methods are used per publication?,0.5192
86,What are the common methodologies for conducting empirical research in Requirements Engineering?,How many different empirical methods are used per publication?,0.5191
87,What methods are used in empirical research to validate requirements?,How often are which empirical methods used over time?,0.5186
88,How do empirical studies in Requirements Engineering compare across different industries?,How many empirical studies are by authors working for large software development companies?,0.5183
89,What are the common methodologies for conducting empirical research in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5183
90,How do empirical studies address the issue of incomplete requirements?, How do the authors justify the lack of a proper study?,0.5173
91,How has the focus of empirical research in Requirements Engineering evolved over time?,How has the proportion of empirical studies evolved over time?,0.5166
92,How do empirical studies analyze the impact of Requirements Engineering on software maintenance?,How many empirical studies are by authors working for large software development companies?,0.5165
