,genCQ,expertCQ,cos_score
0,Which case studies are frequently cited in Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6174
1,How is the clarity of requirements measured in empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5710
2,What are the common methodologies used in empirical research on Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5654
3,Which case studies are frequently cited in Requirements Engineering research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5650
4,What are the common methodologies used in empirical research on Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5613
5,Which case studies are frequently cited in Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5490
6,How is the clarity of requirements measured in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5470
7,How are non-functional requirements managed in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5428
8,What are the common methodologies used in empirical research on Requirements Engineering?,How often are which empirical methods used?,0.5402
9,How is the clarity of requirements measured in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5398
10,How are non-functional requirements managed in empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5226
11,How is the clarity of requirements measured in empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5216
12,What are the common methodologies used in empirical research on Requirements Engineering?,How many different empirical methods are used per publication?,0.5199
13,Who are the most influential researchers in Requirements Engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5198
14,Which case studies are frequently cited in Requirements Engineering research?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5161
15,Which case studies are frequently cited in Requirements Engineering research?,Do the authors report the selected context of their study with specific characteristics?,0.5157
16,What are the common methodologies used in empirical research on Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5141
17,How is the clarity of requirements measured in empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5135
