,genCQ,expertCQ,cos_score
0,How do empirical studies address the collaboration between requirements engineers and developers?,How many empirical studies are by authors working for large software development companies?,0.6173
1,What methodologies are most commonly used in empirical studies in Requirements Engineering?,How often are which empirical methods used?,0.6012
2,How does empirical research in Requirements Engineering contribute to software development life cycles?,How many empirical studies are by authors working for large software development companies?,0.5991
3,Who are the leading authors in the field of Requirements Engineering empirical research?,How many empirical studies are by authors working for large software development companies?,0.5932
4,What methodologies are most commonly used in empirical studies in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5848
5,What are the key themes in empirical research within Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5821
6,What are the most cited papers in empirical Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5769
7,How is requirements reuse addressed in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5755
8,How are different requirements elicitation techniques evaluated in empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5724
9,What methodologies are most commonly used in empirical studies in Requirements Engineering?,How many different empirical methods are used per publication?,0.5721
10,What methodologies are most commonly used in empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5694
11,How does empirical research in Requirements Engineering contribute to software development life cycles?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5666
12,Who are the leading authors in the field of Requirements Engineering empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5657
13,How do different requirement elicitation tools compare in empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5654
14,What are the identified best practices for requirement reviews in empirical research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5624
15,How is the success of Requirements Engineering workshops measured in empirical studies?,How many empirical studies are by authors working for large software development companies?,0.5579
16,What methodologies are most commonly used in empirical studies in Requirements Engineering?,How often are which empirical methods used over time?,0.5554
17,What are the best practices in Requirements Engineering identified through empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5539
18,Which tools are most commonly evaluated in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5525
19,How has empirical research contributed to automated requirements engineering tools?,How many empirical studies are by authors working for large software development companies?,0.5513
20,How do empirical studies address the scalability of Requirements Engineering practices?,How many empirical studies are by authors working for large software development companies?,0.5510
21,Which tools are most commonly evaluated in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5497
22,How is requirements reuse addressed in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5491
23,How has empirical research contributed to automated requirements engineering tools?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5478
24,What are the success factors for Requirements Engineering projects identified in empirical studies?,How many empirical studies are by authors working for large software development companies?,0.5473
25,How do different industries apply empirical research findings in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5444
26,How do different industries apply empirical research findings in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5411
27,What are the common tools and techniques for requirements verification used in empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5407
28,What are the key themes in empirical research within Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5402
29,What methodologies are most commonly used in empirical studies in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5401
30,What case studies exist that illustrate successful Requirements Engineering practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5385
31,What methodologies are most commonly used in empirical studies in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5350
32,How do empirical studies evaluate the maintainability of requirement specifications?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5334
33,What are the most cited papers in empirical Requirements Engineering?,How many different empirical methods are used per publication?,0.5330
34,What methodologies are most commonly used in empirical studies in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5320
35,What are the main findings on requirements specification languages in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5317
36,What are the identified best practices for requirement reviews in empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5308
37,How do empirical studies address the collaboration between requirements engineers and developers?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5303
38,What are the most cited papers in empirical Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5291
