,genCQ,expertCQ,cos_score
0,What are the key methodologies used in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6211
1,How are requirements analyzed and validated in empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6082
2,What are the key methodologies used in empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6028
3,How are requirements analyzed and validated in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6001
4,What role do case studies play in Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5885
5,How are requirements analyzed and validated in empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5787
6,Which sources of data are commonly used in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5774
7,How are empirical studies in Requirements Engineering designed and conducted?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5749
8,Which research methods are most frequently used in Requirements Engineering studies?,How often are which statistical methods used?,0.5749
9,What are the key methodologies used in empirical research in Requirements Engineering?,How often are which empirical methods used?,0.5676
10,How are requirements analyzed and validated in empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5669
11,How are requirements analyzed and validated in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5662
12,What are the common tools used in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5656
13,How are empirical studies in Requirements Engineering designed and conducted?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5644
14,What are the key methodologies used in empirical research in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5612
15,How are requirements analyzed and validated in empirical studies?,How often are which empirical methods used?,0.5600
16,Which sources of data are commonly used in empirical Requirements Engineering studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5599
17,How are requirements analyzed and validated in empirical studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5584
18,How are empirical studies in Requirements Engineering designed and conducted?,How many empirical studies are by authors working for large software development companies?,0.5556
19,How do empirical studies categorize the types of requirements elicitation techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5528
20,How are empirical studies in Requirements Engineering designed and conducted?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5507
21,What are the key methodologies used in empirical research in Requirements Engineering?,How many different empirical methods are used per publication?,0.5469
22,How are requirements analyzed and validated in empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5467
23,Which sources of data are commonly used in empirical Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5452
24,What are the key lessons learned from empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5443
25,How are requirements analyzed and validated in empirical studies?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.5442
26,Which sources of data are commonly used in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5383
27,What are the key methodologies used in empirical research in Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5377
28,How is empirical evidence used to inform Requirements Engineering practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5369
29,How are requirements analyzed and validated in empirical studies?,How many different empirical methods are used per publication?,0.5361
30,Which sources of data are commonly used in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5360
31,What are the key lessons learned from empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5352
32,How do empirical studies categorize the types of requirements elicitation techniques?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5325
33,What are the key methodologies used in empirical research in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5304
34,How often are qualitative methods used in Requirements Engineering research?,How often are which statistical methods used?,0.5293
35,What are the common tools used in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5281
36,Which sources of data are commonly used in empirical Requirements Engineering studies?,How often are which empirical methods used?,0.5279
37,What are the key lessons learned from empirical studies in Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5245
38,How are requirements analyzed and validated in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5242
39,Which research methods are most frequently used in Requirements Engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5227
40,Which research methods are most frequently used in Requirements Engineering studies?,How often are which empirical methods used?,0.5215
41,What are the key methodologies used in empirical research in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5210
42,What are the common tools used in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5209
43,How is empirical evidence used to inform Requirements Engineering practices?,How many empirical studies are by authors working for large software development companies?,0.5208
44,How are requirements analyzed and validated in empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5185
45,How is empirical evidence used to inform Requirements Engineering practices?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5180
46,What are the key methodologies used in empirical research in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5177
47,How are requirements analyzed and validated in empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5176
48,Which sources of data are commonly used in empirical Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5162
49,Who are the most prominent researchers in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5136
50,How has the focus of Requirements Engineering research evolved over time?,How has the reporting of research questions and answers evolved over time?,0.5118
51,Which research methods are most frequently used in Requirements Engineering studies?,How often are which empirical methods used over time?,0.5115
52,How is empirical evidence used to inform Requirements Engineering practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5114
53,What are the key methodologies used in empirical research in Requirements Engineering?,How often are which empirical methods used over time?,0.5110
54,What are the key lessons learned from empirical studies in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5108
55,Who are the most prominent researchers in Requirements Engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5105
56,What are the main challenges identified in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5100
57,How are empirical studies in Requirements Engineering designed and conducted?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5095
58,Which research methods are most frequently used in Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5080
59,How is empirical evidence used to inform Requirements Engineering practices?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5070
60,Which sources of data are commonly used in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5068
61,Which sources of data are commonly used in empirical Requirements Engineering studies?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5066
62,How are requirements analyzed and validated in empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5061
63,What theories underpin Requirements Engineering research?,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",0.5048
64,How are requirements analyzed and validated in empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5042
65,How has the focus of Requirements Engineering research evolved over time?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5036
66,How is empirical evidence used to inform Requirements Engineering practices?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5031
67,How do empirical studies categorize the types of requirements elicitation techniques?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5028
68,What are the most significant findings in Requirements Engineering research over the past five years?,How many empirical studies are by authors working for large software development companies?,0.5002
69,How are requirements analyzed and validated in empirical studies?,How often are which empirical methods used over time?,0.4988
70,How are empirical studies in Requirements Engineering designed and conducted?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.4987
71,Which sources of data are commonly used in empirical Requirements Engineering studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.4984
72,Which sources of data are commonly used in empirical Requirements Engineering studies?,How often are which empirical methods used over time?,0.4979
73,How is empirical evidence used to inform Requirements Engineering practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.4975
74,How often are qualitative methods used in Requirements Engineering research?,How often are which empirical methods used over time?,0.4971
75,What are the common tools used in empirical Requirements Engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.4969
76,Which sources of data are commonly used in empirical Requirements Engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.4963
77,What are the common tools used in empirical Requirements Engineering research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4951
78,How do empirical studies address Requirements Engineering in large-scale systems?,How many empirical studies are by authors working for large software development companies?,0.4944
79,Which research methods are most frequently used in Requirements Engineering studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.4937
80,What are the key lessons learned from empirical studies in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4928
81,How are requirements analyzed and validated in empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.4924
82,Which sources of data are commonly used in empirical Requirements Engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.4907
83,What are the common tools used in empirical Requirements Engineering research?,How often are which empirical methods used?,0.4900
84,What theories underpin Requirements Engineering research?,How many studies incorporate theories?,0.4898
85,How has the focus of Requirements Engineering research evolved over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.4888
86,How has the focus of Requirements Engineering research evolved over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.4882
87,How is empirical evidence used to inform Requirements Engineering practices?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.4879
88,Which research methods are most frequently used in Requirements Engineering studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.4875
89,What are the key methodologies used in empirical research in Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.4875
90,What are the key methodologies used in empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.4873
91,Which research methods are most frequently used in Requirements Engineering studies?,How many different empirical methods are used per publication?,0.4872
92,How are empirical studies in Requirements Engineering designed and conducted?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.4871
