,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do empirical studies contribute to the evolution of Requirements Engineering education curricula?,0.5056
1,How often are which empirical methods used over time?,What methodologies are commonly used in empirical Requirements Engineering research?,0.5361
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the most cited empirical studies in Requirements Engineering?,0.5284
3, How do the authors justify the lack of a proper study?,How do empirical studies tackle the complexity of requirements specification?,0.3151
4,How has the proportion of papers that do not have an empirical study evolved over time?,How do empirical studies contribute to the evolution of Requirements Engineering education curricula?,0.4642
5,How many empirical studies are by authors working for large software development companies?,How do empirical research findings in Requirements Engineering contribute to software innovation?,0.623
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical research findings in Requirements Engineering contribute to software innovation?,0.5679
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has empirical research in Requirements Engineering evolved over the past decade?,0.4206
8,How do the authors justify the selection and combination of empirical methods and design elements?,What methodologies are commonly used in empirical Requirements Engineering research?,0.6005
9,How often are which empirical methods used?,What methodologies are commonly used in empirical Requirements Engineering research?,0.5942
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most cited empirical studies in Requirements Engineering?,0.5073
11,How has the proportion of replications evolved over time?,What is the geographical distribution of empirical research in Requirements Engineering?,0.2261
12,How has the use of triangulation for research design evolved over time?,How robust are the research designs used in empirical Requirements Engineering studies?,0.4031
13,How often are those who conduct the studies also the authors of the papers?,Which institutions are most active in publishing empirical studies on Requirements Engineering?,0.3417
14,How do the authors justify preventing bias in the study results?,How are empirical research results disseminated within the Requirements Engineering community?,0.3451
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How do empirical studies contribute to the evolution of Requirements Engineering education curricula?,0.3817
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How are innovations in Requirements Engineering evaluated empirically?,0.4202
17,How often are which statistical methods used?,What methodologies are commonly used in empirical Requirements Engineering research?,0.4374
18,How has the use of statistical methods evolved over time?,How has empirical research in Requirements Engineering evolved over the past decade?,0.3835
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the limitations commonly noted in empirical studies of Requirements Engineering?,0.3661
20,How has the definition of the population evolved over time?,How do empirical studies contribute to the evolution of Requirements Engineering education curricula?,0.1962
