,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What types of empirical studies are predominant in Requirements Engineering research?,0.5277
1,How often are which empirical methods used over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.5241
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What types of empirical studies are predominant in Requirements Engineering research?,0.5834
3, How do the authors justify the lack of a proper study?,How do researchers ensure the reliability of empirical studies in Requirements Engineering?,0.404
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the most cited empirical research papers in Requirements Engineering?,0.5519
5,How many empirical studies are by authors working for large software development companies?,What are the implications of empirical findings on software development processes?,0.665
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What are the implications of empirical findings on software development processes?,0.554
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How have empirical research methods in Requirements Engineering evolved over time?,0.4497
8,How do the authors justify the selection and combination of empirical methods and design elements?,How do different empirical methods compare in Requirements Engineering studies?,0.6346
9,How often are which empirical methods used?,How do different empirical methods compare in Requirements Engineering studies?,0.5714
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most cited empirical research papers in Requirements Engineering?,0.5312
11,How has the proportion of replications evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.2428
12,How has the use of triangulation for research design evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.3978
13,How often are those who conduct the studies also the authors of the papers?,What are the most cited empirical research papers in Requirements Engineering?,0.389
14,How do the authors justify preventing bias in the study results?,How do researchers ensure the reliability of empirical studies in Requirements Engineering?,0.3596
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What innovations have arisen from empirical studies in Requirements Engineering?,0.3615
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.4955
17,How often are which statistical methods used?,Which methodologies are most commonly used in empirical studies of Requirements Engineering?,0.4852
18,How has the use of statistical methods evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.5162
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How are empirical research methodologies documented and reported in Requirements Engineering?,0.3788
20,How has the definition of the population evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.2033
21,How has the use of power analysis and effect size estimation evolved over time?,How does empirical research address security requirements in software engineering?,0.3111
22,How has the reporting of threats to validity evolved over time?,How are empirical research results in Requirements Engineering validated and verified?,0.3733
23,What types of threats to validity do the authors report?,What are the ethical considerations in empirical research for Requirements Engineering?,0.3809
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.4091
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What are typical case studies used in empirical Requirements Engineering research?,0.6451
26,How has the reporting of the subjects evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.4039
27,How has the reporting of the objects of study / treatments evolved over time?,How are empirical research methodologies documented and reported in Requirements Engineering?,0.4371
28,How has the reporting of the tasks evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.4745
29,How has the reporting of the setting evolved over time?,How are changes in requirements documented in empirical studies?,0.4081
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How are empirical research results in Requirements Engineering validated and verified?,0.4449
31,How has the the reporting of the population evolved over time?,How is data usually collected for empirical studies in Requirements Engineering?,0.2636
32,How has the reporting of the context evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.3993
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,Who are the key authors contributing to empirical research in Requirements Engineering?,0.3438
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,Who are the key authors contributing to empirical research in Requirements Engineering?,0.3302
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,Who are the key authors contributing to empirical research in Requirements Engineering?,0.3671
36,Do the authors report the selected context of their study with specific characteristics?,What types of empirical studies are predominant in Requirements Engineering research?,0.4664
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How is empirical research data shared and reused in Requirements Engineering?,0.4948
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How is empirical research data shared and reused in Requirements Engineering?,0.4722
39,How has the reporting of research questions and answers evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.4981
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.3471
41,Do the authors use a well defined taxonomy for their research design?,How is empirical research data shared and reused in Requirements Engineering?,0.444
42,Do the authors use other channels to publish their results for making them available to industrial users?,Which conferences and journals frequently publish empirical research in Requirements Engineering?,0.3533
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",How are empirical research methodologies documented and reported in Requirements Engineering?,0.5387
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How are empirical research methodologies documented and reported in Requirements Engineering?,0.57
45,Have the authors done a systematic review of related work?,Who are the key authors contributing to empirical research in Requirements Engineering?,0.4161
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How are empirical research methodologies documented and reported in Requirements Engineering?,0.4353
47,How many publications are analyzed in (systematic literature) reviews?,What are the most cited empirical research papers in Requirements Engineering?,0.4752
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",Who are the key authors contributing to empirical research in Requirements Engineering?,0.4448
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What are the most cited empirical research papers in Requirements Engineering?,0.4102
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What are the common data sources for empirical research in Requirements Engineering?,0.3241
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,Which conferences and journals frequently publish empirical research in Requirements Engineering?,0.3945
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,Which conferences and journals frequently publish empirical research in Requirements Engineering?,0.4447
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How do researchers ensure the reliability of empirical studies in Requirements Engineering?,0.5123
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How do researchers ensure the reliability of empirical studies in Requirements Engineering?,0.509
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How are empirical research results in Requirements Engineering validated and verified?,0.4989
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How are requirements prioritized in empirical research studies?,0.5131
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,What are the fundamental theories in empirical research within Requirements Engineering?,0.5727
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,What are the fundamental theories in empirical research within Requirements Engineering?,0.6083
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How have empirical research methods in Requirements Engineering evolved over time?,0.5711
60,How many different empirical methods are used per publication?,How do different empirical methods compare in Requirements Engineering studies?,0.5906
61,How has the number of empirical methods used per publication evolved over time?,How are empirical research methodologies documented and reported in Requirements Engineering?,0.5731
62,Which methods are used to synthesize evidence from data of different empirical methods?,What collaborative methods are used in empirical Requirements Engineering research?,0.5368
63,How many studies incorporate theories?,What types of empirical studies are predominant in Requirements Engineering research?,0.4098
64,How has the incorporation of theories in studies evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.4226
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",Who are the key authors contributing to empirical research in Requirements Engineering?,0.4512
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",Which conferences and journals frequently publish empirical research in Requirements Engineering?,0.2916
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How have empirical research methods in Requirements Engineering evolved over time?,0.2972
68,How many theories from the SE and RE are there?,How do empirical findings validate theoretical models in Requirements Engineering?,0.3376
69,How has the number of theories from SE and RE evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.3747
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",What are the fundamental theories in empirical research within Requirements Engineering?,0.2822
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,How do empirical findings validate theoretical models in Requirements Engineering?,0.3137
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,How have empirical research methods in Requirements Engineering evolved over time?,0.3345
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",What role does empirical research play in the evolution of Requirements Engineering standards?,0.4049
74,How often are standards used to describe the theories incorporated?,How do empirical findings validate theoretical models in Requirements Engineering?,0.4446
75,How has the use of standards to describe the theories incorporated evolved over time?,What role does empirical research play in the evolution of Requirements Engineering standards?,0.4786
76,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,How are empirical research methodologies documented and reported in Requirements Engineering?,0.4257
