,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the focus of empirical Requirements Engineering research shifted over time?,0.5135
1,How often are which empirical methods used over time?,What quantitative methods are predominantly used in empirical Requirements Engineering research?,0.5326
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the most frequently cited empirical studies in Requirements Engineering?,0.5499
3, How do the authors justify the lack of a proper study?,How do empirical studies in Requirements Engineering contribute to educational curricula?,0.3488
4,How has the proportion of papers that do not have an empirical study evolved over time?,Which conferences and journals most frequently publish empirical research on Requirements Engineering?,0.5013
5,How many empirical studies are by authors working for large software development companies?,How has empirical Requirements Engineering research impacted software development practices?,0.6238
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has empirical Requirements Engineering research impacted software development practices?,0.5344
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the focus of empirical Requirements Engineering research shifted over time?,0.4442
8,How do the authors justify the selection and combination of empirical methods and design elements?,What collaborative methods are validated by empirical research in Requirements Engineering?,0.5963
9,How often are which empirical methods used?,What quantitative methods are predominantly used in empirical Requirements Engineering research?,0.5811
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most cited experimental studies in Requirements Engineering?,0.5491
11,How has the proportion of replications evolved over time?,How has empirical research in Requirements Engineering evolved over the past decade?,0.2202
12,How has the use of triangulation for research design evolved over time?,Which methodologies are most commonly used in empirical studies of Requirements Engineering?,0.3669
13,How often are those who conduct the studies also the authors of the papers?,Which conferences and journals most frequently publish empirical research on Requirements Engineering?,0.3632
14,How do the authors justify preventing bias in the study results?,What are the most cited experimental studies in Requirements Engineering?,0.3363
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How do empirical studies ensure the reproducibility of their findings in Requirements Engineering?,0.4037
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What impact has technology advancement had on empirical studies in Requirements Engineering?,0.4545
17,How often are which statistical methods used?,Which methodologies are most commonly used in empirical studies of Requirements Engineering?,0.4852
18,How has the use of statistical methods evolved over time?,How has empirical research in Requirements Engineering evolved over the past decade?,0.3835
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How are requirements specification methods evaluated in empirical studies?,0.393
20,How has the definition of the population evolved over time?,How has empirical research in Requirements Engineering evolved over the past decade?,0.1804
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical studies address the complexity of Requirements Engineering projects?,0.3278
22,How has the reporting of threats to validity evolved over time?,What are the most impactful empirical studies on requirements validation techniques?,0.4041
23,What types of threats to validity do the authors report?,What are the most impactful empirical studies on requirements validation techniques?,0.4177
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How has the focus of empirical Requirements Engineering research shifted over time?,0.3472
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What case studies are frequently referenced in empirical Requirements Engineering literature?,0.6105
26,How has the reporting of the subjects evolved over time?,How has empirical research in Requirements Engineering evolved over the past decade?,0.3717
27,How has the reporting of the objects of study / treatments evolved over time?,How do empirical studies ensure the reproducibility of their findings in Requirements Engineering?,0.4067
28,How has the reporting of the tasks evolved over time?,How has empirical research in Requirements Engineering evolved over the past decade?,0.4576
29,How has the reporting of the setting evolved over time?,How has empirical research in Requirements Engineering evolved over the past decade?,0.3661
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do empirical studies ensure the reproducibility of their findings in Requirements Engineering?,0.4292
31,How has the the reporting of the population evolved over time?,How has empirical research in Requirements Engineering evolved over the past decade?,0.2443
32,How has the reporting of the context evolved over time?,How do empirical studies ensure the reproducibility of their findings in Requirements Engineering?,0.3725
