,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do different empirical studies compare in terms of sample size?,0.6349
1,How often are which empirical methods used over time?,Which methods are commonly used in empirical Requirements Engineering research?,0.5625
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What types of empirical studies are conducted in Requirements Engineering?,0.5584
3, How do the authors justify the lack of a proper study?,How do empirical studies address requirements elicitation?,0.4319
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the trends in publication volume in empirical Requirements Engineering?,0.5603
5,How many empirical studies are by authors working for large software development companies?,What is the impact of empirical Requirements Engineering research on software development?,0.6094
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What is the impact of empirical Requirements Engineering research on software development?,0.5028
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the focus of empirical Requirements Engineering research evolved over time?,0.4491
8,How do the authors justify the selection and combination of empirical methods and design elements?,Which methods are commonly used in empirical Requirements Engineering research?,0.6231
9,How often are which empirical methods used?,Which methods are commonly used in empirical Requirements Engineering research?,0.6278
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How do empirical studies address requirements elicitation?,0.5434
11,How has the proportion of replications evolved over time?,What is the frequency and distribution of replication studies in empirical Requirements Engineering?,0.5125
12,How has the use of triangulation for research design evolved over time?,What is the focus of longitudinal studies in empirical Requirements Engineering?,0.3723
13,How often are those who conduct the studies also the authors of the papers?,What are the trends in publication volume in empirical Requirements Engineering?,0.348
14,How do the authors justify preventing bias in the study results?,How do empirical studies address requirements elicitation?,0.3667
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How do empirical studies address requirements elicitation?,0.3632
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How do different empirical research methods compare in Requirements Engineering?,0.4352
17,How often are which statistical methods used?,Which methods are commonly used in empirical Requirements Engineering research?,0.4665
18,How has the use of statistical methods evolved over time?,What are the prevalent data analysis methods in empirical Requirements Engineering?,0.4021
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do different empirical studies compare in terms of sample size?,0.3708
20,How has the definition of the population evolved over time?,What role do demographics play in empirical Requirements Engineering research?,0.2966
21,How has the use of power analysis and effect size estimation evolved over time?,How do different empirical studies compare in terms of sample size?,0.4508
22,How has the reporting of threats to validity evolved over time?,What are the common challenges in validating empirical research in Requirements Engineering?,0.3586
23,What types of threats to validity do the authors report?,What are the ethical considerations in empirical Requirements Engineering research?,0.3653
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do different empirical studies compare in terms of sample size?,0.3675
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How are case studies utilized in empirical Requirements Engineering research?,0.6637
26,How has the reporting of the subjects evolved over time?,How has the focus of empirical Requirements Engineering research evolved over time?,0.3693
27,How has the reporting of the objects of study / treatments evolved over time?,What is the focus of longitudinal studies in empirical Requirements Engineering?,0.3825
28,How has the reporting of the tasks evolved over time?,How has the focus of empirical Requirements Engineering research evolved over time?,0.438
29,How has the reporting of the setting evolved over time?,How are requirements evolution and change management addressed empirically?,0.3667
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How is requirements validation and verification addressed in empirical research?,0.4208
31,How has the the reporting of the population evolved over time?,What role do demographics play in empirical Requirements Engineering research?,0.316
32,How has the reporting of the context evolved over time?,How has the focus of empirical Requirements Engineering research evolved over time?,0.3792
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address requirements elicitation?,0.3282
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address requirements elicitation?,0.3019
