,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the maturity of empirical research in Requirements Engineering evolved?,0.5035
1,How often are which empirical methods used over time?,What are the common data collection methods in empirical Requirements Engineering studies?,0.5274
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What types of empirical evidence are most valued in Requirements Engineering research?,0.5338
3, How do the authors justify the lack of a proper study?,What role does requirements prioritization play in empirical studies?,0.3451
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the most cited papers in empirical Requirements Engineering research?,0.5396
5,How many empirical studies are by authors working for large software development companies?,What are the success metrics for Requirements Engineering projects in empirical research?,0.5648
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do industry practitioners contribute to empirical research in Requirements Engineering?,0.516
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the focus of Requirements Engineering research evolved over the past decade?,0.4424
8,How do the authors justify the selection and combination of empirical methods and design elements?,How do empirical studies address the scalability of Requirements Engineering methods?,0.5846
9,How often are which empirical methods used?,What are the common methodologies used in empirical research within Requirements Engineering?,0.5712
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most cited papers in empirical Requirements Engineering research?,0.5201
11,How has the proportion of replications evolved over time?,How has the maturity of empirical research in Requirements Engineering evolved?,0.2274
12,How has the use of triangulation for research design evolved over time?,How has the application of specific methodologies in Requirements Engineering changed over time?,0.3884
13,How often are those who conduct the studies also the authors of the papers?,What are the most cited papers in empirical Requirements Engineering research?,0.3852
14,How do the authors justify preventing bias in the study results?,What are the biases observed in empirical research on Requirements Engineering?,0.416
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the maturity of empirical research in Requirements Engineering evolved?,0.3619
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How has the application of specific methodologies in Requirements Engineering changed over time?,0.5316
17,How often are which statistical methods used?,What statistical techniques are commonly used in Requirements Engineering research?,0.5753
18,How has the use of statistical methods evolved over time?,What statistical techniques are commonly used in Requirements Engineering research?,0.4442
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What statistical techniques are commonly used in Requirements Engineering research?,0.3948
20,How has the definition of the population evolved over time?,What are the demographic characteristics of participants in empirical Requirements Engineering studies?,0.2533
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical studies address the scalability of Requirements Engineering methods?,0.3266
