,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the volume of empirical research in Requirements Engineering changed over time?,0.5723
1,How often are which empirical methods used over time?,How are RE methodologies adapted and validated in empirical research?,0.5809
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How are empirical research results used to refine RE processes and methodologies?,0.5799
3, How do the authors justify the lack of a proper study?,How do empirical studies address requirements negotiation?,0.3945
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the volume of empirical research in Requirements Engineering changed over time?,0.5295
5,How many empirical studies are by authors working for large software development companies?,Who are the leading researchers in empirical Requirements Engineering studies?,0.6204
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the volume of empirical research in Requirements Engineering changed over time?,0.5655
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How have empirical research questions in Requirements Engineering evolved over time?,0.4732
8,How do the authors justify the selection and combination of empirical methods and design elements?,How are RE methodologies adapted and validated in empirical research?,0.6567
9,How often are which empirical methods used?,How are RE methodologies adapted and validated in empirical research?,0.6241
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How are empirical research results used to refine RE processes and methodologies?,0.541
11,How has the proportion of replications evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.3196
12,How has the use of triangulation for research design evolved over time?,What are the technological advancements influencing empirical Requirements Engineering research?,0.3852
13,How often are those who conduct the studies also the authors of the papers?,Who are the leading researchers in empirical Requirements Engineering studies?,0.381
14,How do the authors justify preventing bias in the study results?,How do empirical studies in Requirements Engineering manage and mitigate biases?,0.5019
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How is the effectiveness of new RE techniques empirically validated?,0.4011
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How are RE methodologies adapted and validated in empirical research?,0.526
17,How often are which statistical methods used?,Which methods are most commonly employed in empirical research in Requirements Engineering?,0.4906
18,How has the use of statistical methods evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.4358
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How are RE methodologies adapted and validated in empirical research?,0.4109
20,How has the definition of the population evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.359
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical studies address the complexity of requirements in large-scale projects?,0.3612
22,How has the reporting of threats to validity evolved over time?,How do empirical researchers manage risks in Requirements Engineering studies?,0.3806
23,What types of threats to validity do the authors report?,How do empirical researchers manage risks in Requirements Engineering studies?,0.3988
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How are RE methodologies adapted and validated in empirical research?,0.4741
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What is the role of case studies in empirical Requirements Engineering research?,0.65
26,How has the reporting of the subjects evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.4252
27,How has the reporting of the objects of study / treatments evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.4324
28,How has the reporting of the tasks evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.4892
29,How has the reporting of the setting evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.4087
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How is the effectiveness of new RE techniques empirically validated?,0.4779
31,How has the the reporting of the population evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.3496
32,How has the reporting of the context evolved over time?,How do contextual factors affect the outcomes of empirical studies in Requirements Engineering?,0.4158
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do contextual factors affect the outcomes of empirical studies in Requirements Engineering?,0.3559
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do contextual factors affect the outcomes of empirical studies in Requirements Engineering?,0.3379
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do contextual factors affect the outcomes of empirical studies in Requirements Engineering?,0.3783
36,Do the authors report the selected context of their study with specific characteristics?,How do contextual factors affect the outcomes of empirical studies in Requirements Engineering?,0.4927
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How are empirical research results used to refine RE processes and methodologies?,0.4982
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How do empirical studies handle the evolution of requirements over time?,0.5241
39,How has the reporting of research questions and answers evolved over time?,How have empirical research questions in Requirements Engineering evolved over time?,0.5492
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How has the volume of empirical research in Requirements Engineering changed over time?,0.3461
41,Do the authors use a well defined taxonomy for their research design?,How do empirical studies in Requirements Engineering address interdisciplinary collaboration?,0.4236
42,Do the authors use other channels to publish their results for making them available to industrial users?,What are the major journals publishing empirical research in Requirements Engineering?,0.3349
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",How are RE methodologies adapted and validated in empirical research?,0.5754
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How are RE methodologies adapted and validated in empirical research?,0.5919
45,Have the authors done a systematic review of related work?,How do empirical studies in Requirements Engineering address collaborative techniques?,0.3911
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How is the effectiveness of new RE techniques empirically validated?,0.4277
47,How many publications are analyzed in (systematic literature) reviews?,What are the major journals publishing empirical research in Requirements Engineering?,0.4912
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How are empirical findings in Requirements Engineering synthesized into actionable guidelines?,0.4539
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What are the major journals publishing empirical research in Requirements Engineering?,0.3902
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What are the major journals publishing empirical research in Requirements Engineering?,0.3223
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What are the major journals publishing empirical research in Requirements Engineering?,0.3949
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the major journals publishing empirical research in Requirements Engineering?,0.463
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How are RE methodologies adapted and validated in empirical research?,0.4917
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How are RE methodologies adapted and validated in empirical research?,0.5274
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How is the repeatability of empirical studies assured in Requirements Engineering research?,0.4782
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How is the repeatability of empirical studies assured in Requirements Engineering research?,0.5331
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,How are RE methodologies adapted and validated in empirical research?,0.589
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,How are RE methodologies adapted and validated in empirical research?,0.6072
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How have empirical research questions in Requirements Engineering evolved over time?,0.5258
60,How many different empirical methods are used per publication?,Which methods are most commonly employed in empirical research in Requirements Engineering?,0.5857
61,How has the number of empirical methods used per publication evolved over time?,How are RE methodologies adapted and validated in empirical research?,0.5751
62,Which methods are used to synthesize evidence from data of different empirical methods?,How are RE methodologies adapted and validated in empirical research?,0.6293
63,How many studies incorporate theories?,How are RE methodologies adapted and validated in empirical research?,0.4
64,How has the incorporation of theories in studies evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.3989
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",How are RE methodologies adapted and validated in empirical research?,0.427
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How are RE methodologies adapted and validated in empirical research?,0.3891
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How are RE methodologies adapted and validated in empirical research?,0.4082
68,How many theories from the SE and RE are there?,How are empirical research results used to refine RE processes and methodologies?,0.4086
69,How has the number of theories from SE and RE evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.3953
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",How are empirical research results used to refine RE processes and methodologies?,0.3298
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,How are empirical research results used to refine RE processes and methodologies?,0.3443
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,How has the volume of empirical research in Requirements Engineering changed over time?,0.3557
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",How are RE methodologies adapted and validated in empirical research?,0.4054
74,How often are standards used to describe the theories incorporated?,What are the common metrics used in Requirements Engineering empirical studies?,0.4153
75,How has the use of standards to describe the theories incorporated evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.4469
76,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,How are RE methodologies adapted and validated in empirical research?,0.4144
