,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.5166
1,How often are which empirical methods used over time?,What are the common methodologies used in empirical studies of Requirements Engineering?,0.4961
2,Which sub-fields of SE and RE do the empirical studies cover over time?,Which conferences and journals most frequently publish empirical research in Requirements Engineering?,0.5411
3, How do the authors justify the lack of a proper study?,How do empirical studies evaluate the quality of requirements documentation?,0.3608
4,How has the proportion of papers that do not have an empirical study evolved over time?,Which conferences and journals most frequently publish empirical research in Requirements Engineering?,0.5306
5,How many empirical studies are by authors working for large software development companies?,Who are the leading authors in empirical research in Requirements Engineering?,0.611
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.5039
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What empirical research exists on the co-evolution of requirements and architecture?,0.4578
8,How do the authors justify the selection and combination of empirical methods and design elements?,Who are the leading authors in empirical research in Requirements Engineering?,0.5816
9,How often are which empirical methods used?,What are the common methodologies used in empirical studies of Requirements Engineering?,0.5413
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most cited empirical studies in Requirements Engineering?,0.5073
11,How has the proportion of replications evolved over time?,What empirical research exists on the co-evolution of requirements and architecture?,0.2671
12,How has the use of triangulation for research design evolved over time?,What empirical research exists on the co-evolution of requirements and architecture?,0.4719
13,How often are those who conduct the studies also the authors of the papers?,Which conferences and journals most frequently publish empirical research in Requirements Engineering?,0.3984
14,How do the authors justify preventing bias in the study results?,What are the ethical considerations in empirical research in Requirements Engineering?,0.3475
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How do empirical studies address the use of prototypes in Requirements Engineering?,0.3797
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the innovation trends identified in empirical studies of Requirements Engineering?,0.4417
17,How often are which statistical methods used?,What are the common methodologies used in empirical studies of Requirements Engineering?,0.4438
18,How has the use of statistical methods evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.4057
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do empirical studies address requirements specification formats?,0.3644
20,How has the definition of the population evolved over time?,What empirical research exists on the co-evolution of requirements and architecture?,0.2858
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical studies examine the impact of changing requirements on project scope?,0.3582
22,How has the reporting of threats to validity evolved over time?,How is risk management addressed in empirical research in Requirements Engineering?,0.3363
23,What types of threats to validity do the authors report?,What are the ethical considerations in empirical research in Requirements Engineering?,0.3865
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What empirical research exists on the co-evolution of requirements and architecture?,0.363
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What empirical evidence examines the use of case studies in Requirements Engineering research?,0.6188
26,How has the reporting of the subjects evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3853
27,How has the reporting of the objects of study / treatments evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3889
28,How has the reporting of the tasks evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.4569
29,How has the reporting of the setting evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3695
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do empirical studies address requirements specification formats?,0.4265
31,How has the the reporting of the population evolved over time?,What empirical research exists on the co-evolution of requirements and architecture?,0.258
32,How has the reporting of the context evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3959
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,Who are the leading authors in empirical research in Requirements Engineering?,0.335
