,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the common sources of requirements in empirical studies?,0.5399
1,How often are which empirical methods used over time?,What are the common methodologies used in empirical research in Requirements Engineering?,0.5351
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the common sources of requirements in empirical studies?,0.5804
3, How do the authors justify the lack of a proper study?,How do empirical studies assess the completeness and clarity of requirements?,0.4326
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the most influential papers in empirical research in Requirements Engineering?,0.5675
5,How many empirical studies are by authors working for large software development companies?,What are the most cited studies in Requirements Engineering empirical research?,0.6056
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.5039
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the focus of empirical research in Requirements Engineering evolved over time?,0.4395
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the common methodologies used in empirical research in Requirements Engineering?,0.5976
9,How often are which empirical methods used?,What are the common methodologies used in empirical research in Requirements Engineering?,0.5896
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the common sources of requirements in empirical studies?,0.5507
11,How has the proportion of replications evolved over time?,Which conferences and journals publish the most research in Requirements Engineering?,0.217
12,How has the use of triangulation for research design evolved over time?,How have empirical research methods in Requirements Engineering evolved?,0.3861
13,How often are those who conduct the studies also the authors of the papers?,What are the most influential papers in empirical research in Requirements Engineering?,0.3881
14,How do the authors justify preventing bias in the study results?,How do empirical studies assess the impact of requirement errors on project outcomes?,0.3457
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How have empirical research methods in Requirements Engineering evolved?,0.3544
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How have empirical research methods in Requirements Engineering evolved?,0.4668
17,How often are which statistical methods used?,What are the common methodologies used in empirical research in Requirements Engineering?,0.4488
18,How has the use of statistical methods evolved over time?,How have empirical research methods in Requirements Engineering evolved?,0.4828
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the common sources of requirements in empirical studies?,0.3817
20,How has the definition of the population evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.1932
21,How has the use of power analysis and effect size estimation evolved over time?,Which empirical studies focus on the scalability of Requirements Engineering techniques?,0.316
22,How has the reporting of threats to validity evolved over time?,How is risk management addressed in Requirements Engineering according to empirical findings?,0.3408
23,What types of threats to validity do the authors report?,What techniques are used to validate requirements in empirical research?,0.3788
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How have empirical research methods in Requirements Engineering evolved?,0.3989
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How have empirical research methods in Requirements Engineering evolved?,0.5946
26,How has the reporting of the subjects evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3853
27,How has the reporting of the objects of study / treatments evolved over time?,How have empirical research methods in Requirements Engineering evolved?,0.395
28,How has the reporting of the tasks evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.4569
29,How has the reporting of the setting evolved over time?,How is the communication of requirements documented in empirical studies?,0.3712
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How has empirical research influenced industry standards in Requirements Engineering?,0.4491
31,How has the the reporting of the population evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.2379
