,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the volume of publications in Requirements Engineering evolved over the years?,0.4772
1,How often are which empirical methods used over time?,What are the primary methodologies used in empirical studies in Requirements Engineering?,0.5376
2,Which sub-fields of SE and RE do the empirical studies cover over time?,Which journals frequently publish empirical research in Requirements Engineering?,0.5232
3, How do the authors justify the lack of a proper study?,What are the research gaps in Requirements Engineering?,0.3847
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the volume of publications in Requirements Engineering evolved over the years?,0.54
5,How many empirical studies are by authors working for large software development companies?,Who are the most prolific authors in the field of Requirements Engineering?,0.5306
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the volume of publications in Requirements Engineering evolved over the years?,0.5184
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the volume of publications in Requirements Engineering evolved over the years?,0.4476
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the primary methodologies used in empirical studies in Requirements Engineering?,0.6163
9,How often are which empirical methods used?,What are the primary methodologies used in empirical studies in Requirements Engineering?,0.5974
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",Which journals frequently publish empirical research in Requirements Engineering?,0.4916
11,How has the proportion of replications evolved over time?,How has the volume of publications in Requirements Engineering evolved over the years?,0.3312
12,How has the use of triangulation for research design evolved over time?,How has Requirements Engineering research impacted industry practices?,0.3442
13,How often are those who conduct the studies also the authors of the papers?,Who are the most prolific authors in the field of Requirements Engineering?,0.4926
14,How do the authors justify preventing bias in the study results?,What are the ethical considerations in Requirements Engineering research?,0.3116
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How are Requirements Engineering education and training evolving?,0.3555
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How do different research methods in Requirements Engineering compare in terms of their adoption?,0.5188
17,How often are which statistical methods used?,What are the primary methodologies used in empirical studies in Requirements Engineering?,0.4601
18,How has the use of statistical methods evolved over time?,How do different research methods in Requirements Engineering compare in terms of their adoption?,0.3759
