,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the most common sources of requirements in empirical studies?,0.5466
1,How often are which empirical methods used over time?,What methodologies are predominantly used in empirical Requirements Engineering studies?,0.5378
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the most common sources of requirements in empirical studies?,0.5829
3, How do the authors justify the lack of a proper study?,What are the most common sources of requirements in empirical studies?,0.4232
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.472
5,How many empirical studies are by authors working for large software development companies?,How does empirical research in Requirements Engineering address global software development?,0.6433
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How does empirical research in Requirements Engineering address global software development?,0.5335
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the focus of empirical research in Requirements Engineering evolved over time?,0.4395
8,How do the authors justify the selection and combination of empirical methods and design elements?,What methodologies are predominantly used in empirical Requirements Engineering studies?,0.6131
9,How often are which empirical methods used?,What methodologies are predominantly used in empirical Requirements Engineering studies?,0.5888
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most common sources of requirements in empirical studies?,0.5491
11,How has the proportion of replications evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.2148
12,How has the use of triangulation for research design evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3659
13,How often are those who conduct the studies also the authors of the papers?,What are the most frequently cited papers in Requirements Engineering?,0.4384
14,How do the authors justify preventing bias in the study results?,How do empirical studies address the challenge of requirements ambiguity?,0.3074
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What empirical evidence exists on the benefits of using prototypes in Requirements Engineering?,0.3523
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What trends are observed in Requirements Engineering tool adoption?,0.4133
17,How often are which statistical methods used?,What are the most common sources of requirements in empirical studies?,0.454
18,How has the use of statistical methods evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.4057
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the most common sources of requirements in empirical studies?,0.3755
20,How has the definition of the population evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.1932
21,How has the use of power analysis and effect size estimation evolved over time?,How do project sizes affect the Requirements Engineering process according to empirical studies?,0.4171
22,How has the reporting of threats to validity evolved over time?,How do empirically validated Requirements Engineering practices influence project timelines?,0.3452
23,What types of threats to validity do the authors report?,How does Requirements Engineering address regulatory compliance in empirical research?,0.3185
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3609
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.5441
26,How has the reporting of the subjects evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3853
27,How has the reporting of the objects of study / treatments evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3889
28,How has the reporting of the tasks evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.4569
29,How has the reporting of the setting evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3695
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How does empirical research in Requirements Engineering inform industry standards and guidelines?,0.4773
31,How has the the reporting of the population evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.2379
32,How has the reporting of the context evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3959
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address the challenge of requirements ambiguity?,0.3449
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address the challenge of requirements ambiguity?,0.3297
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do empirical studies address the challenge of requirements ambiguity?,0.3534
36,Do the authors report the selected context of their study with specific characteristics?,What are the most common sources of requirements in empirical studies?,0.4572
37,Does the research design allow for efficient reuse of study (results) by other researchers?,What empirical research exists on requirements reuse in software engineering?,0.4608
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",What are the most common sources of requirements in empirical studies?,0.4289
39,How has the reporting of research questions and answers evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.4736
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3183
41,Do the authors use a well defined taxonomy for their research design?,Which research questions are most commonly addressed in Requirements Engineering literature?,0.477
42,Do the authors use other channels to publish their results for making them available to industrial users?,Who are the leading researchers in the field of Requirements Engineering?,0.3153
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the most common sources of requirements in empirical studies?,0.502
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What are the most common sources of requirements in empirical studies?,0.5062
45,Have the authors done a systematic review of related work?,Which institutions have contributed significantly to empirical research in Requirements Engineering?,0.3259
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",Which research questions are most commonly addressed in Requirements Engineering literature?,0.3696
47,How many publications are analyzed in (systematic literature) reviews?,What are the most frequently cited papers in Requirements Engineering?,0.4603
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How does empirical research in Requirements Engineering inform industry standards and guidelines?,0.4853
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What are the most frequently cited papers in Requirements Engineering?,0.4223
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",Which research questions are most commonly addressed in Requirements Engineering literature?,0.3329
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What is the role of collaboration tools in empirical Requirements Engineering studies?,0.3333
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the most frequently cited papers in Requirements Engineering?,0.3788
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,What are the most common sources of requirements in empirical studies?,0.5011
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,What are the most common sources of requirements in empirical studies?,0.5255
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How do different requirement validation techniques compare based on empirical evidence?,0.5246
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,What are the most common sources of requirements in empirical studies?,0.5324
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,What theoretical frameworks underpin empirical research in Requirements Engineering?,0.5625
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,What theoretical frameworks underpin empirical research in Requirements Engineering?,0.5965
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.5575
60,How many different empirical methods are used per publication?,What methodologies are predominantly used in empirical Requirements Engineering studies?,0.5722
61,How has the number of empirical methods used per publication evolved over time?,What methodologies are predominantly used in empirical Requirements Engineering studies?,0.5473
62,Which methods are used to synthesize evidence from data of different empirical methods?,What are the most common sources of requirements in empirical studies?,0.5457
63,How many studies incorporate theories?,What are the most common sources of requirements in empirical studies?,0.4554
64,How has the incorporation of theories in studies evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3758
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",Which research questions are most commonly addressed in Requirements Engineering literature?,0.4261
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",What are the most common sources of requirements in empirical studies?,0.3113
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",Which institutions have contributed significantly to empirical research in Requirements Engineering?,0.3063
68,How many theories from the SE and RE are there?,Which institutions have contributed significantly to empirical research in Requirements Engineering?,0.2898
69,How has the number of theories from SE and RE evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3424
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",Which research questions are most commonly addressed in Requirements Engineering literature?,0.2899
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,Which institutions have contributed significantly to empirical research in Requirements Engineering?,0.2983
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3187
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",How does empirical research in Requirements Engineering inform industry standards and guidelines?,0.4233
74,How often are standards used to describe the theories incorporated?,What empirical data exists on the use of formal methods in Requirements Engineering?,0.459
