,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the publication volume in empirical research on Requirements Engineering changed over time?,0.5469
1,How often are which empirical methods used over time?,What methodologies are commonly used in empirical research in Requirements Engineering?,0.5373
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the most frequently cited papers in empirical research in Requirements Engineering?,0.5421
3, How do the authors justify the lack of a proper study?,How do empirical studies address requirement elicitation challenges?,0.3987
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the most frequently cited papers in empirical research in Requirements Engineering?,0.5783
5,How many empirical studies are by authors working for large software development companies?,How is empirical research in Requirements Engineering contributing to software engineering practices?,0.6306
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the demographic of researchers in Requirements Engineering changed over time?,0.6203
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the demographic of researchers in Requirements Engineering changed over time?,0.4612
8,How do the authors justify the selection and combination of empirical methods and design elements?,How has the choice of empirical methods impacted the results in Requirements Engineering research?,0.6731
9,How often are which empirical methods used?,What methodologies are commonly used in empirical research in Requirements Engineering?,0.5886
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most frequently cited papers in empirical research in Requirements Engineering?,0.543
11,How has the proportion of replications evolved over time?,How has the publication volume in empirical research on Requirements Engineering changed over time?,0.3058
12,How has the use of triangulation for research design evolved over time?,How has the use of specific methodologies evolved over time in empirical research in Requirements Engineering?,0.4139
13,How often are those who conduct the studies also the authors of the papers?,What are the most frequently cited papers in empirical research in Requirements Engineering?,0.4437
14,How do the authors justify preventing bias in the study results?,How do empirical studies address requirement elicitation challenges?,0.3613
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the publication volume in empirical research on Requirements Engineering changed over time?,0.3583
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How has the use of specific methodologies evolved over time in empirical research in Requirements Engineering?,0.5486
17,How often are which statistical methods used?,What methodologies are commonly used in empirical research in Requirements Engineering?,0.4615
18,How has the use of statistical methods evolved over time?,How has the use of specific methodologies evolved over time in empirical research in Requirements Engineering?,0.5097
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How has the choice of empirical methods impacted the results in Requirements Engineering research?,0.3848
20,How has the definition of the population evolved over time?,How has the demographic of researchers in Requirements Engineering changed over time?,0.3563
21,How has the use of power analysis and effect size estimation evolved over time?,How has the publication volume in empirical research on Requirements Engineering changed over time?,0.3541
22,How has the reporting of threats to validity evolved over time?,How do researchers validate their findings in empirical studies on Requirements Engineering?,0.3663
23,What types of threats to validity do the authors report?,What are the ethical considerations in empirical research in Requirements Engineering?,0.3865
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What is the relationship between empirical research findings and theoretical models in Requirements Engineering?,0.4016
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How do case studies enhance our understanding of empirical findings in Requirements Engineering?,0.5956
26,How has the reporting of the subjects evolved over time?,How has the demographic of researchers in Requirements Engineering changed over time?,0.4508
27,How has the reporting of the objects of study / treatments evolved over time?,How are research findings in Requirements Engineering disseminated to practitioners?,0.426
28,How has the reporting of the tasks evolved over time?,How has the use of specific methodologies evolved over time in empirical research in Requirements Engineering?,0.454
29,How has the reporting of the setting evolved over time?,How has the demographic of researchers in Requirements Engineering changed over time?,0.4093
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How are research findings in Requirements Engineering disseminated to practitioners?,0.4396
31,How has the the reporting of the population evolved over time?,How has the demographic of researchers in Requirements Engineering changed over time?,0.4212
32,How has the reporting of the context evolved over time?,How has the scope of empirical research in Requirements Engineering expanded over time?,0.3824
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,Who are the most influential authors in the field of Requirements Engineering?,0.3823
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,Who are the most influential authors in the field of Requirements Engineering?,0.374
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,Who are the most influential authors in the field of Requirements Engineering?,0.3971
36,Do the authors report the selected context of their study with specific characteristics?,How are research findings in Requirements Engineering disseminated to practitioners?,0.4894
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How are research findings in Requirements Engineering disseminated to practitioners?,0.3681
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How has the demographic of researchers in Requirements Engineering changed over time?,0.4411
39,How has the reporting of research questions and answers evolved over time?,How has the demographic of researchers in Requirements Engineering changed over time?,0.4968
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How has the publication volume in empirical research on Requirements Engineering changed over time?,0.3889
41,Do the authors use a well defined taxonomy for their research design?,What are the collaboration patterns among researchers in Requirements Engineering?,0.4604
42,Do the authors use other channels to publish their results for making them available to industrial users?,How do publication venues influence the nature of empirical research in Requirements Engineering?,0.3644
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What role do systematic literature reviews play in empirical research in Requirements Engineering?,0.6515
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What role do systematic literature reviews play in empirical research in Requirements Engineering?,0.686
45,Have the authors done a systematic review of related work?,What role do systematic literature reviews play in empirical research in Requirements Engineering?,0.5897
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What role do systematic literature reviews play in empirical research in Requirements Engineering?,0.5596
47,How many publications are analyzed in (systematic literature) reviews?,What role do systematic literature reviews play in empirical research in Requirements Engineering?,0.6283
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How are research findings in Requirements Engineering disseminated to practitioners?,0.4564
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What role do systematic literature reviews play in empirical research in Requirements Engineering?,0.5959
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",How has the citation network evolved in empirical research in Requirements Engineering?,0.4558
