,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How are empirical studies ensuring the replicability of their results?,0.606
1,How often are which empirical methods used over time?,How are empirical Research Engineering study results used in practice?,0.5909
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How do empirical studies address requirements reuse?,0.5959
3, How do the authors justify the lack of a proper study?,How do empirical studies deal with incomplete or vague requirements?,0.5027
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the most cited papers in empirical Requirements Engineering research?,0.5396
5,How many empirical studies are by authors working for large software development companies?,Who are the most frequent authors in empirical research in Requirements Engineering?,0.6267
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical research findings in Requirements Engineering influence software development methodologies?,0.5569
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How are empirical studies ensuring the replicability of their results?,0.4312
8,How do the authors justify the selection and combination of empirical methods and design elements?,How are empirical Research Engineering study results used in practice?,0.6229
9,How often are which empirical methods used?,How are empirical Research Engineering study results used in practice?,0.635
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How are empirical Research Engineering study results used in practice?,0.5968
11,How has the proportion of replications evolved over time?,How are empirical studies ensuring the replicability of their results?,0.4347
12,How has the use of triangulation for research design evolved over time?,What technological advancements have influenced empirical Requirements Engineering research?,0.3892
13,How often are those who conduct the studies also the authors of the papers?,Who are the most frequent authors in empirical research in Requirements Engineering?,0.4879
14,How do the authors justify preventing bias in the study results?,How are empirical studies ensuring the replicability of their results?,0.5181
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How are empirical studies ensuring the replicability of their results?,0.4417
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What technological advancements have influenced empirical Requirements Engineering research?,0.4485
17,How often are which statistical methods used?,What are the most common types of empirical studies conducted in Requirements Engineering?,0.4841
18,How has the use of statistical methods evolved over time?,How are empirical studies ensuring the replicability of their results?,0.4315
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How are empirical studies ensuring the replicability of their results?,0.4201
20,How has the definition of the population evolved over time?,How does empirical research address the evolution of requirements?,0.2925
21,How has the use of power analysis and effect size estimation evolved over time?,How are empirical Research Engineering study results used in practice?,0.3654
22,How has the reporting of threats to validity evolved over time?,What are the best practices in reporting empirical research findings in Requirements Engineering?,0.3798
23,What types of threats to validity do the authors report?,How are ethical considerations addressed in empirical Requirements Engineering research?,0.363
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How are empirical Research Engineering study results used in practice?,0.4633
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What is the role of case studies in empirical Requirements Engineering research?,0.65
26,How has the reporting of the subjects evolved over time?,What are the best practices in reporting empirical research findings in Requirements Engineering?,0.392
27,How has the reporting of the objects of study / treatments evolved over time?,How are empirical Research Engineering study results used in practice?,0.4909
28,How has the reporting of the tasks evolved over time?,What are the best practices in reporting empirical research findings in Requirements Engineering?,0.4542
29,How has the reporting of the setting evolved over time?,What are the best practices in reporting empirical research findings in Requirements Engineering?,0.4163
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How are empirical Research Engineering study results used in practice?,0.4837
31,How has the the reporting of the population evolved over time?,How are empirical studies ensuring the replicability of their results?,0.3158
32,How has the reporting of the context evolved over time?,What are the best practices in reporting empirical research findings in Requirements Engineering?,0.3973
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,Who are the most frequent authors in empirical research in Requirements Engineering?,0.3718
