,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What types of requirements are most frequently analyzed in empirical research?,0.5343
1,How often are which empirical methods used over time?,What types of requirements are most frequently analyzed in empirical research?,0.5468
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What types of requirements are most frequently analyzed in empirical research?,0.5822
3, How do the authors justify the lack of a proper study?,How is the quality of requirements evaluated in empirical research studies?,0.398
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the trends in citation patterns of empirical research in Requirements Engineering?,0.514
5,How many empirical studies are by authors working for large software development companies?,How do empirical research results affect the strategies of software development firms?,0.7693
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical research results affect the strategies of software development firms?,0.6959
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",In what ways do empirical research findings drive innovation in Requirements Engineering?,0.4615
8,How do the authors justify the selection and combination of empirical methods and design elements?,How do empirical research methods differ across various subfields of Requirements Engineering?,0.6268
9,How often are which empirical methods used?,What types of requirements are most frequently analyzed in empirical research?,0.5895
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How do empirical research results affect the strategies of software development firms?,0.544
11,How has the proportion of replications evolved over time?,What are the temporal patterns in publishing empirical research on Requirements Engineering?,0.2708
12,How has the use of triangulation for research design evolved over time?,In what ways do empirical research findings drive innovation in Requirements Engineering?,0.3751
13,How often are those who conduct the studies also the authors of the papers?,Who are the most cited authors in empirical Requirements Engineering research?,0.4369
14,How do the authors justify preventing bias in the study results?,How do empirical research results affect the strategies of software development firms?,0.4194
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,In what ways do empirical research findings drive innovation in Requirements Engineering?,0.3694
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,Which empirical research methods are trending in Requirements Engineering?,0.4725
17,How often are which statistical methods used?,What types of requirements are most frequently analyzed in empirical research?,0.4946
18,How has the use of statistical methods evolved over time?,How robust are the statistical methods used in empirical research in Requirements Engineering?,0.4698
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How robust are the statistical methods used in empirical research in Requirements Engineering?,0.4945
20,How has the definition of the population evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.1932
21,How has the use of power analysis and effect size estimation evolved over time?,How do the findings of empirical research impact policy-making in technology management?,0.3349
22,How has the reporting of threats to validity evolved over time?,What mechanisms are used for data validation in empirical Requirements Engineering research?,0.355
23,What types of threats to validity do the authors report?,What are the ethical considerations noted in empirical research on Requirements Engineering?,0.3743
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,In what ways do empirical research findings drive innovation in Requirements Engineering?,0.3938
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What role do case studies play in the empirical research of Requirements Engineering?,0.6377
26,How has the reporting of the subjects evolved over time?,What are the temporal patterns in publishing empirical research on Requirements Engineering?,0.444
27,How has the reporting of the objects of study / treatments evolved over time?,What are the temporal patterns in publishing empirical research on Requirements Engineering?,0.4617
28,How has the reporting of the tasks evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.4569
29,How has the reporting of the setting evolved over time?,What are the temporal patterns in publishing empirical research on Requirements Engineering?,0.4333
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How often are empirical findings in Requirements Engineering cited in practical guideline developments?,0.4655
31,How has the the reporting of the population evolved over time?,What are the temporal patterns in publishing empirical research on Requirements Engineering?,0.2542
32,How has the reporting of the context evolved over time?,What are the temporal patterns in publishing empirical research on Requirements Engineering?,0.4087
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How is the quality of requirements evaluated in empirical research studies?,0.3453
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,Who are the most cited authors in empirical Requirements Engineering research?,0.3376
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How is the quality of requirements evaluated in empirical research studies?,0.3705
36,Do the authors report the selected context of their study with specific characteristics?,How do findings from empirical studies in Requirements Engineering affect actual practice in the industry?,0.4593
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How do collaborative practices in Requirements Engineering impact empirical research outcomes?,0.4025
