,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.5653
1,How often are which empirical methods used over time?,What types of empirical data are most often collected in Requirements Engineering research?,0.5561
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What types of empirical data are most often collected in Requirements Engineering research?,0.5619
3, How do the authors justify the lack of a proper study?,How do empirical studies address the issue of requirements validation?,0.3813
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the most cited empirical research papers in Requirements Engineering?,0.5519
5,How many empirical studies are by authors working for large software development companies?,How has empirical research in Requirements Engineering influenced software development practices?,0.6244
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has empirical research in Requirements Engineering influenced software development practices?,0.5513
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How do empirical studies handle the evolution of requirements over time?,0.4673
8,How do the authors justify the selection and combination of empirical methods and design elements?,How do empirical research methods vary across different Requirements Engineering contexts?,0.6264
9,How often are which empirical methods used?,How do empirical research methods vary across different Requirements Engineering contexts?,0.5888
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most cited empirical research papers in Requirements Engineering?,0.5312
11,How has the proportion of replications evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.3196
12,How has the use of triangulation for research design evolved over time?,How do empirical research findings affect the design of Requirements Engineering tools?,0.3858
13,How often are those who conduct the studies also the authors of the papers?,What are the most cited empirical research papers in Requirements Engineering?,0.389
14,How do the authors justify preventing bias in the study results?,How do researchers validate empirical research findings in Requirements Engineering?,0.365
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.3748
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How do different empirical research methods impact the findings in Requirements Engineering?,0.4244
17,How often are which statistical methods used?,What are the statistical techniques most used in empirical Requirements Engineering research?,0.5686
18,How has the use of statistical methods evolved over time?,What are the statistical techniques most used in empirical Requirements Engineering research?,0.4713
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do empirical research findings impact formal methods in Requirements Engineering?,0.418
20,How has the definition of the population evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.359
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical research findings affect the cost estimation of Requirements Engineering projects?,0.3403
22,How has the reporting of threats to validity evolved over time?,How do empirical studies address the issue of requirements validation?,0.3825
23,What types of threats to validity do the authors report?,How do empirical studies address the issue of requirements validation?,0.4108
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do different empirical research methods impact the findings in Requirements Engineering?,0.3783
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What are the most impactful case studies in empirical Requirements Engineering research?,0.6285
26,How has the reporting of the subjects evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.4252
27,How has the reporting of the objects of study / treatments evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.4324
28,How has the reporting of the tasks evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.4892
29,How has the reporting of the setting evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.4087
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How are empirical research findings integrated into Requirements Engineering standards?,0.4247
31,How has the the reporting of the population evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.3496
32,How has the reporting of the context evolved over time?,How do empirical studies handle the evolution of requirements over time?,0.3926
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do different empirical research methods impact the findings in Requirements Engineering?,0.3375
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do different empirical research methods impact the findings in Requirements Engineering?,0.306
