,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How frequently are empirical research findings in Requirements Engineering successfully implemented in practice?,0.5366
1,How often are which empirical methods used over time?,How frequently are empirical research findings in Requirements Engineering successfully implemented in practice?,0.5748
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What types of empirical evidence are most valued in Requirements Engineering studies?,0.5483
3, How do the authors justify the lack of a proper study?,How are research quality and rigor ensured in empirical Requirements Engineering studies?,0.4002
4,How has the proportion of papers that do not have an empirical study evolved over time?,What trends can be observed in the publication rates of empirical research in Requirements Engineering?,0.5468
5,How many empirical studies are by authors working for large software development companies?,How frequently are empirical research findings in Requirements Engineering successfully implemented in practice?,0.5893
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What trends can be observed in the publication rates of empirical research in Requirements Engineering?,0.5244
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What is the impact of longitudinal studies in empirical Requirements Engineering research?,0.4461
8,How do the authors justify the selection and combination of empirical methods and design elements?,What methodologies are predominantly used in empirical research in Requirements Engineering?,0.5905
9,How often are which empirical methods used?,What methodologies are predominantly used in empirical research in Requirements Engineering?,0.5706
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How often is empirical research in Requirements Engineering updated in literature reviews?,0.5179
11,How has the proportion of replications evolved over time?,How pervasive are replication studies in empirical Requirements Engineering research?,0.4147
12,How has the use of triangulation for research design evolved over time?,What visualization techniques are utilized in presenting empirical research findings in Requirements Engineering?,0.4115
13,How often are those who conduct the studies also the authors of the papers?,What are the most cited papers in Requirements Engineering empirical studies?,0.3991
14,How do the authors justify preventing bias in the study results?,How do empirical research results inform policy-making in Requirements Engineering?,0.3477
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How do empirical researchers in Requirements Engineering ensure reproducibility?,0.3958
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How have empirical research methodologies evolved in Requirements Engineering?,0.4551
17,How often are which statistical methods used?,What statistical techniques are commonly used in empirical Requirements Engineering research?,0.5376
18,How has the use of statistical methods evolved over time?,How have empirical research methodologies evolved in Requirements Engineering?,0.4589
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What proportion of empirical studies in Requirements Engineering use mixed methods?,0.3861
20,How has the definition of the population evolved over time?,What evolution patterns can be identified in empirical Requirements Engineering over the years?,0.2689
21,How has the use of power analysis and effect size estimation evolved over time?,What is the average sample size used in empirical Requirements Engineering studies?,0.3992
22,How has the reporting of threats to validity evolved over time?,How are empirical research results in Requirements Engineering validated?,0.3568
23,What types of threats to validity do the authors report?,What ethical considerations are mentioned in empirical Requirements Engineering research?,0.3559
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How have empirical research methodologies evolved in Requirements Engineering?,0.3694
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What role do case studies play in empirical Requirements Engineering research?,0.6623
26,How has the reporting of the subjects evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3853
27,How has the reporting of the objects of study / treatments evolved over time?,How often is empirical research in Requirements Engineering updated in literature reviews?,0.4425
28,How has the reporting of the tasks evolved over time?,How frequently are empirical research findings in Requirements Engineering successfully implemented in practice?,0.464
29,How has the reporting of the setting evolved over time?,How frequently are empirical research findings in Requirements Engineering successfully implemented in practice?,0.4053
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How are empirical research results in Requirements Engineering validated?,0.418
