,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.5101
1,How often are which empirical methods used over time?,What methods are most commonly used in empirical studies of Requirements Engineering?,0.5287
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the most cited empirical studies in Requirements Engineering?,0.5284
3, How do the authors justify the lack of a proper study?,What are the key insights from systematic literature reviews in Requirements Engineering?,0.3366
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.4704
5,How many empirical studies are by authors working for large software development companies?,What are the most cited empirical studies in Requirements Engineering?,0.5808
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has industry involvement in Requirements Engineering research evolved?,0.5263
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the focus of empirical research in Requirements Engineering changed over time?,0.4449
8,How do the authors justify the selection and combination of empirical methods and design elements?,What methods are most commonly used in empirical studies of Requirements Engineering?,0.5626
9,How often are which empirical methods used?,What methods are most commonly used in empirical studies of Requirements Engineering?,0.5719
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most cited empirical studies in Requirements Engineering?,0.5073
11,How has the proportion of replications evolved over time?,How do requirements reuse practices evolve in empirical research?,0.2294
12,How has the use of triangulation for research design evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.3686
13,How often are those who conduct the studies also the authors of the papers?,What are the most frequently cited papers in Requirements Engineering?,0.4384
14,How do the authors justify preventing bias in the study results?,What are the ethical considerations in Requirements Engineering research?,0.3116
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How is Requirements Engineering education evolving?,0.3349
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How do different methodologies compare in terms of their effectiveness in Requirements Engineering research?,0.4721
17,How often are which statistical methods used?,What methods are most commonly used in empirical studies of Requirements Engineering?,0.4916
18,How has the use of statistical methods evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.3907
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What methods are most commonly used in empirical studies of Requirements Engineering?,0.356
20,How has the definition of the population evolved over time?,How is Requirements Engineering education evolving?,0.1962
21,How has the use of power analysis and effect size estimation evolved over time?,How do user requirements and system requirements differ in empirical studies?,0.295
22,How has the reporting of threats to validity evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.2872
23,What types of threats to validity do the authors report?,What are the ethical considerations in Requirements Engineering research?,0.4
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.3623
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What role do case studies play in Requirements Engineering research?,0.5885
26,How has the reporting of the subjects evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.3908
27,How has the reporting of the objects of study / treatments evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.4013
28,How has the reporting of the tasks evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.4583
29,How has the reporting of the setting evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.384
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What are the key insights from systematic literature reviews in Requirements Engineering?,0.4262
31,How has the the reporting of the population evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.2442
32,How has the reporting of the context evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.3902
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do different requirements prioritization techniques compare in their effectiveness?,0.3507
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do different requirements prioritization techniques compare in their effectiveness?,0.3215
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do different requirements prioritization techniques compare in their effectiveness?,0.3515
36,Do the authors report the selected context of their study with specific characteristics?,What role do case studies play in Requirements Engineering research?,0.4521
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How do requirements reuse practices evolve in empirical research?,0.5045
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How has the focus of empirical research in Requirements Engineering changed over time?,0.4201
39,How has the reporting of research questions and answers evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.4745
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.3216
41,Do the authors use a well defined taxonomy for their research design?,What are the key insights from systematic literature reviews in Requirements Engineering?,0.4376
42,Do the authors use other channels to publish their results for making them available to industrial users?,How has industry involvement in Requirements Engineering research evolved?,0.3378
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the key insights from systematic literature reviews in Requirements Engineering?,0.6268
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What are the key insights from systematic literature reviews in Requirements Engineering?,0.6382
45,Have the authors done a systematic review of related work?,What are the key insights from systematic literature reviews in Requirements Engineering?,0.5909
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What are the key insights from systematic literature reviews in Requirements Engineering?,0.598
47,How many publications are analyzed in (systematic literature) reviews?,What are the key insights from systematic literature reviews in Requirements Engineering?,0.6385
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",What are the key insights from systematic literature reviews in Requirements Engineering?,0.4412
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What are the key insights from systematic literature reviews in Requirements Engineering?,0.6208
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What are the most frequently cited papers in Requirements Engineering?,0.3132
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What are the key insights from systematic literature reviews in Requirements Engineering?,0.4934
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the key insights from systematic literature reviews in Requirements Engineering?,0.5409
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,What are the most cited empirical studies in Requirements Engineering?,0.4003
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.4475
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How are non-functional requirements treated in empirical research?,0.3768
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How do requirements reuse practices evolve in empirical research?,0.4478
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,How do requirements reuse practices evolve in empirical research?,0.5383
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,How do requirements reuse practices evolve in empirical research?,0.5563
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How has the focus of empirical research in Requirements Engineering changed over time?,0.5398
60,How many different empirical methods are used per publication?,What methods are most commonly used in empirical studies of Requirements Engineering?,0.5313
61,How has the number of empirical methods used per publication evolved over time?,What methods are most commonly used in empirical studies of Requirements Engineering?,0.5009
62,Which methods are used to synthesize evidence from data of different empirical methods?,What methods are most commonly used in empirical studies of Requirements Engineering?,0.536
63,How many studies incorporate theories?,What role do case studies play in Requirements Engineering research?,0.3823
64,How has the incorporation of theories in studies evolved over time?,How has industry involvement in Requirements Engineering research evolved?,0.3915
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",What role do case studies play in Requirements Engineering research?,0.4187
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How do requirements reuse practices evolve in empirical research?,0.3053
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How do requirements reuse practices evolve in empirical research?,0.3412
68,How many theories from the SE and RE are there?,Who are the most influential researchers in the field of Requirements Engineering?,0.2813
69,How has the number of theories from SE and RE evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.332
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",What are the most common research questions addressed in Requirements Engineering studies?,0.2691
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,What are the success rates of Requirements Engineering methodologies?,0.2862
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.3105
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",What are the key insights from systematic literature reviews in Requirements Engineering?,0.3929
74,How often are standards used to describe the theories incorporated?,How do requirements reuse practices evolve in empirical research?,0.4171
75,How has the use of standards to describe the theories incorporated evolved over time?,How has the focus of empirical research in Requirements Engineering changed over time?,0.3782
76,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,What are the key insights from systematic literature reviews in Requirements Engineering?,0.5187
