,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do empirical studies handle incomplete or evolving requirements?,0.549
1,How often are which empirical methods used over time?,Which empirical research methods are most commonly used in Requirements Engineering studies?,0.5924
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What is the distribution of empirical studies across various Requirements Engineering domains?,0.5663
3, How do the authors justify the lack of a proper study?,How do empirical studies handle incomplete or evolving requirements?,0.4674
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the most cited papers in empirical Requirements Engineering?,0.5218
5,How many empirical studies are by authors working for large software development companies?,How do empirical results vary between different types of software projects?,0.6916
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical results vary between different types of software projects?,0.5756
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the focus of empirical research in Requirements Engineering evolved over time?,0.4395
8,How do the authors justify the selection and combination of empirical methods and design elements?,Which empirical research methods are most commonly used in Requirements Engineering studies?,0.6167
9,How often are which empirical methods used?,Which empirical research methods are most commonly used in Requirements Engineering studies?,0.6357
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most influential studies in empirical Requirements Engineering research?,0.5376
11,How has the proportion of replications evolved over time?,How have empirical studies in Requirements Engineering evolved in terms of sample sizes?,0.2461
12,How has the use of triangulation for research design evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3659
13,How often are those who conduct the studies also the authors of the papers?,Who are the most prolific authors in empirical Requirements Engineering?,0.4657
14,How do the authors justify preventing bias in the study results?,How do empirical studies tackle the handling of conflicting requirements?,0.3872
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What findings have been most surprising in empirical Requirements Engineering?,0.3698
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What new methodologies are being developed in empirical Requirements Engineering research?,0.4275
17,How often are which statistical methods used?,Which empirical research methods are most commonly used in Requirements Engineering studies?,0.5275
18,How has the use of statistical methods evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.4057
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How reliable are the empirical research methods used in Requirements Engineering?,0.3964
20,How has the definition of the population evolved over time?,How do empirical studies handle incomplete or evolving requirements?,0.2105
21,How has the use of power analysis and effect size estimation evolved over time?,How have empirical studies in Requirements Engineering evolved in terms of sample sizes?,0.418
22,How has the reporting of threats to validity evolved over time?,How has the role of requirements validation been explored empirically?,0.3806
23,What types of threats to validity do the authors report?,What are the ethical considerations in empirical Requirements Engineering studies?,0.3846
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3609
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What role do case studies play in empirical Requirements Engineering research?,0.6623
26,How has the reporting of the subjects evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3853
27,How has the reporting of the objects of study / treatments evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3889
28,How has the reporting of the tasks evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.4569
29,How has the reporting of the setting evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3695
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do empirical studies handle the validation and verification of requirements?,0.428
31,How has the the reporting of the population evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.2379
32,How has the reporting of the context evolved over time?,How has the focus of empirical research in Requirements Engineering evolved over time?,0.3959
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do empirical studies evaluate the clarity and quality of requirements?,0.3745
