,expertCQs,best_genCQs,best_cos_score
0,What is an interactive computer system?,What are the essential components of an adaptive interactive system?,0.6708
1,What is an interactive software system?,What are the essential components of an adaptive interactive system?,0.6235
2,What is a complex interactive computer system?,What are the essential components of an adaptive interactive system?,0.654
3,What does make up the user interface of an interactive computer system?,What are the essential components of an adaptive interactive system?,0.6849
4,What is a User?,What are the primary user characteristics that influence human-computer interaction?,0.472
5,How can a user interact in human–computer interactions?,What are the primary user characteristics that influence human-computer interaction?,0.7161
6,"Considering intentionality, how can a user interact with an interactive computer system?",What are the primary user characteristics that influence human-computer interaction?,0.5461
7,Why does a user intentionally interact with an interactive computer system?,What are the primary user characteristics that influence human-computer interaction?,0.5712
8,What does make up a complex user participation?,What are the primary user characteristics that influence human-computer interaction?,0.5262
9,What is a human–computer interaction?,What are the primary user characteristics that influence human-computer interaction?,0.6497
10,"Considering the human–computer interaction, how can a user participation cause another user participation?",What are the primary user characteristics that influence human-computer interaction?,0.5955
11,How is a user input processed by an interactive computer system?,What input modalities can be utilized for effective human-computer interaction?,0.6183
12,How does a user receive an output from an interactive computer system?,How can output modalities be adapted to suit user needs in an interactive system?,0.4897
13,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,What input modalities can be utilized for effective human-computer interaction?,0.5891
14,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,What are the primary user characteristics that influence human-computer interaction?,0.5007
