,genCQs,best_expertCQs,best_cos_score
0,What has been the trend in the quantity of empirical evaluations performed over the years in Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5045
1,How has the quality or soundness of empirical evaluations in Requirements Engineering evolved over the past decades?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4729
2,What are the common types of empirical research methods used in Requirements Engineering studies?,How often are which empirical methods used?,0.6489
3,Which topics dominate empirical research in Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5179
4,How often are industry-based studies conducted in empirical Requirements Engineering research compared to academic studies?,How many empirical studies are by authors working for large software development companies?,0.6111
5,What are the primary sources of data for empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5613
6,How frequently are hypotheses stated explicitly in empirical Requirements Engineering studies?,How often are which empirical methods used?,0.5478
7,What is the prevalence of replication studies in the field of empirical Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5257
8,What are the typical threats to validity considered in empirical studies of Requirements Engineering?,What types of threats to validity do the authors report?,0.5382
9,What are the most common units of analysis in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6076
10,How are case studies utilized in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6637
11,What role do laboratory experiments play in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4554
12,How often do empirical studies in Requirements Engineering involve student participants versus professional participants?,How many empirical studies are by authors working for large software development companies?,0.5257
13,What are the main findings regarding the use of meta-analysis in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5557
14,What is the impact of different empirical research approaches on the results of Requirements Engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.567
15,How do empirical studies in Requirements Engineering address the generalizability of their findings?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5451
16,What are the challenges in conducting field studies in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.4904
