,genCQs,best_expertCQs,best_cos_score
0,What are the dominant empirical methods used in Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6172
1,How has the quantity of empirical evaluations in Requirements Engineering increased over time?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4898
2,What is the prevalence of case studies in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6549
3,What are the common research approaches utilized in Requirements Engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.4694
4,What role do formal hypotheses play in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5178
5,How often are empirical studies replicated in the field of Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5848
6,What is the proportion of industry-based studies versus student-based studies in Requirements Engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5116
7,What are the main topics covered in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.539
8,How is the soundness of empirical evaluations assessed in Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5058
9,What is the distribution of evaluative and descriptive research approaches in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4861
10,How often are interpretive research approaches used in empirical Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.603
11,What types of evidence are most frequently reported in Requirements Engineering research papers?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.52
12,How are data collection methods categorized in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5952
13,What is the impact of empirical research on the practice of Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5251
14,How frequently are theory and hypothesis clearly specified in Requirements Engineering studies?,How often are standards used to describe the theories incorporated?,0.6209
