,genCQs,best_expertCQs,best_cos_score
0,What are the most researched topics in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.5972
1,Which topics in empirical software engineering account for the least number of papers?,How many empirical studies are by authors working for large software development companies?,0.6136
2,What are the dominant research approaches used in empirical software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6861
3,Which research approach is least prevalent in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.674
4,What research methods are commonly used in empirical software engineering?,How often are which empirical methods used?,0.7214
5,Which research methods are least common in empirical software engineering?,How often are which empirical methods used?,0.6829
6,What types of evidence are produced by empirical software engineers?,How many empirical studies are by authors working for large software development companies?,0.6939
7,What are the main reference disciplines in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.5536
8,How frequently do empirical software engineering papers refer to disciplines outside of software engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5678
9,What are the typical units of analysis in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6417
10,Are there empirical software engineering studies that focus on real-life computer systems over artificial ones?,How many empirical studies are by authors working for large software development companies?,0.4635
11,How often do empirical software engineering papers involve professional practitioners vs,How many empirical studies are by authors working for large software development companies?,0.6559
12,What is the percentage of empirical software engineering papers authored by academics alone?,How many empirical studies are by authors working for large software development companies?,0.7253
13,What proportion of empirical software engineering papers have a mix of academic and practitioner authors?,How many empirical studies are by authors working for large software development companies?,0.7396
14,What empirical software engineering topics are covered in the International Conference on Software Engineering (ICSE) papers?,How many empirical studies are by authors working for large software development companies?,0.4759
15,Has the quantity of empirical evaluations in ICSE papers increased over time?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5357
16,Has the soundness of empirical evaluations in ICSE papers improved over time?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.4844
17,What are the most common sources of data used in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6764
18,Are experiments in empirical software engineering more commonly performed with students or professionals?,How many empirical studies are by authors working for large software development companies?,0.6057
19,What are the main topics investigated by empirical software engineers in recent years?,How many empirical studies are by authors working for large software development companies?,0.6559
20,What proportion of empirical software engineering papers focus on laboratory experiments?,How many empirical studies are by authors working for large software development companies?,0.645
21,How many empirical software engineering studies employ case studies?,How many empirical studies are by authors working for large software development companies?,0.7773
22,What are the research methods used in empirical software engineering according to empirical studies?,How often are which empirical methods used?,0.7255
23,What are the main findings regarding the prevalence of hypotheses in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.7105
24,How prevalent are replication studies in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.6489
25,"What are the types of results (positive, negative) reported in empirical software engineering studies?",How many empirical studies are by authors working for large software development companies?,0.6582
26,"What is the focus of empirical software engineering research in terms of software life-cycle phases (requirements, design, coding, testing, maintenance)?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.508
27,What are the most common empirical methods used in software engineering?,How often are which empirical methods used?,0.7774
28,What problems are identified with empirical studies in software engineering?,How many empirical studies are by authors working for large software development companies?,0.7043
29,How do empirical software engineers validate the external validity of their studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6166
30,What are the key issues raised in critiques of empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6638
31,What recommendations exist for improving the quality of empirical evaluations in software engineering?,How many empirical studies are by authors working for large software development companies?,0.4993
32,How do empirical software engineering studies handle the rigor in experimental design?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6284
33,What role does hypothesis testing play in empirical software engineering evaluations?,How many empirical studies are by authors working for large software development companies?,0.5203
34,How do empirical software engineers address threats to validity in their studies?,How many empirical studies are by authors working for large software development companies?,0.6338
35,What criteria are used to evaluate empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6563
36,What are the gaps in the topics covered by empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6141
37,How often do empirical software engineering papers compare professional and student subjects?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6083
