,genCQs,best_expertCQs,best_cos_score
0,What is the state of the art in empirical studies of Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5308
1,What is the strength of empirical evidence in RE literature?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.6753
2,Which era of RE research has seen the most progress in terms of new advances?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6392
3,Which country has been most frequently involved in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5877
4,In which era have these countries shown maximum progress in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5366
5,In what context have empirical studies of RE been carried out over the period of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7125
6,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.708
7,What types of interventions have been proposed or investigated in RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5412
8,In which channels are empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6989
9,"How are research methods, types, interventions, and domains related to core RE areas?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.5604
10,Which research method is frequently used in primary studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5787
11,What kind of research participants are frequently involved in primary studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6033
12,Which data collection method is frequently used in investigating primary studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5836
13,What is the frequency of different research types in primary RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6112
14,How rigorous is the reported research in different RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6022
15,What evidence is there of success and problems in RE practice?,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,0.4528
16,What are the most frequently encountered problems in RE practice?,How often are which empirical methods used over time?,0.3756
17,What evidence do we need further about RE practice?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.4273
18,How can empirical results be structured and evaluated effectively in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5644
19,How can results of empirical studies in RE be transferred into practice?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6387
20,"How does empirical knowledge in RE help in the choice of techniques, methods, and tools?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5779
21,How have non-functional requirements in RE been addressed in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5746
22,What is the trend of empirical research on requirements validation and verification?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.487
23,What are the frequently proposed types of interventions in RE empirical research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6579
24,How does the involvement of practitioners influence empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5871
25,What empirical research methods aim at technology validation in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5631
26,How do empirical RE studies contribute to improving techniques for requirements elicitation?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5353
27,What are the implications of empirical research for RE process improvement?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.48
28,How has empirical research in distributed/global RE evolved?,How has the proportion of empirical studies evolved over time?,0.6418
29,What empirical evidence exists on the effectiveness of RE interventions in industry projects?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.4591
