,genCQs,best_expertCQs,best_cos_score
0,What are the key trends in empirical research in requirements engineering (RE) from the 1990s to 2012?,How many empirical studies are by authors working for large software development companies?,0.5194
1,How has the focus of empirical RE research shifted over the years in terms of core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.747
2,What are the leading research methods used in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7196
3,"Which countries have been most active in publishing empirical RE research, and during which periods?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6598
4,"How does the empirical research in RE differ across various industry sectors such as telecom, finance, and embedded systems?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6322
5,What are the common types of data collection methods utilized in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6899
6,How frequently are case studies used in RE empirical research compared to other methods like experiments or experience reports?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7629
7,"Which types of RE interventions (e.g., guidelines, techniques, processes) are most commonly proposed or investigated?","""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5041
8,"What is the frequency and distribution of different RE research types such as evaluation research, validation research, and solution proposals?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.5407
9,"What are the emerging areas in RE research, and how much empirical work has been conducted in these areas?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6774
10,How has the field of requirements elicitation evolved over the years in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5331
11,What are the major challenges faced in the validation and verification of requirements according to empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4885
12,How well is the concept of non-functional requirements (NFRs) investigated in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5218
13,What role does the involvement of practitioners play in the empirical research of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5484
14,How rigorous is the empirical research conducted in the different RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6942
15,How do different RE research methods and types correlate with RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5749
16,"What kind of participants are typically involved in empirical RE studies (e.g., students, professionals)?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6568
17,"What types of publications (journals, conferences) are most commonly used for disseminating empirical RE research?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.666
18,"In what ways do empirical RE studies in different domains (e.g., embedded systems, telecom) vary in their focus and outcomes?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.7152
19,What are the most investigated research topics within empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7698
20,How significant is the trend of proposing new interventions versus evaluating existing ones in empirical RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5844
21,How does the empirical work in requirements management compare to other core areas in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5054
22,What are the critical success factors identified in empirical RE studies for the adoption of specific techniques?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6102
23,How does interdisciplinary research help in understanding context factors relevant to RE?,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",0.5068
24,What empirical evidence exists about the success and failure of specific RE practices in industry?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5236
25,"How often are empirical studies in RE replicated, and what are the typical outcomes?",How often are which empirical methods used over time?,0.6021
26,What are the standard terminologies used in empirical RE research to ensure consistency?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6724
27,How effective are RE process improvements based on empirical data?,Which methods are used to synthesize evidence from data of different empirical methods?,0.467
28,How have empirical RE interventions evolved to address privacy and regulatory requirements?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.4783
29,What insights do empirical studies provide about RE in small and medium-sized enterprises (SMEs)?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5032
