,genCQs,best_expertCQs,best_cos_score
0,What is the current state of empirical studies in Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5907
1,Which era of RE research has witnessed the most progress in terms of new advances?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6363
2,Which countries are most frequently involved in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5738
3,In which era did these countries show maximum progress in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5197
4,In what contexts have empirical studies of RE been carried out over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7783
5,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.708
6,What types of interventions have been proposed or investigated in RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5412
7,In which publication channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6505
8,"What is the relationship between the research method, type, intervention, and domains and RE core areas?","""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5282
9,Which research method is frequently used in primary studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5787
10,What kind of research participants are frequently involved in primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6333
11,Which data collection methods are frequently used in the investigation of research in primary studies?,How often are which statistical methods used?,0.5942
12,What is the frequency of different research types in primary studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6344
13,How rigorous is the reported research in different RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6022
14,What is the trend of empirical research in requirements elicitation?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5312
15,Why does requirements elicitation continue to attract significant empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4838
16,What variety of domains have empirical studies in RE investigated?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7123
17,Which domains show high numbers of empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7317
18,What interventions have been proposed and evaluated in specific domains such as the information systems domain?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.4236
19,Which RE core areas have seen increased interest since 2005?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4916
20,How can experiences from research methods such as surveys and experience reports benefit practitioners and researchers?,Do the authors report the selected context of their study with specific characteristics?,0.5215
21,What is the state of empirical research in the area of requirements validation and verification?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5303
22,What are the emerging trends in empirical research in the non-functional requirements (NFRs) area?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4726
23,What new areas have emerged in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7322
24,"How many empirical studies have been published in various sub-areas of RE like requirements negotiation, prioritization, and traceability?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.5677
25,"What are the emerging areas in RE that have relatively limited empirical work, such as agile RE or RE for embedded software?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.5515
26,How can the existing empirical RE work in domains like embedded and telecom be organized for better accessibility?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4628
27,What evidence do we have about the gap between RE research and practice?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5421
28,What kinds of questions can and should be asked to understand RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4398
29,What further evidence is needed about RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4353
30,What empirical methods are predominantly used in empirical RE research?,How often are which empirical methods used?,0.7555
31,What are the common issues identified in large-scale empirical RE studies conducted in different countries?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6313
32,How does the involvement of practitioners in empirical RE research benefit both academia and industry?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5637
