,genCQs,best_expertCQs,best_cos_score
0,What is the state of the art in empirical studies of Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5308
1,What is the strength of empirical evidence in empirical RE literature?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6644
2,Which era of RE research has maximum progress in terms of new advances?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6008
3,Which country is frequently involved in RE research and in which eras did these countries show maximum progress?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5514
4,In which context have these empirical studies of RE been carried out over the period of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.713
5,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.708
6,What types of interventions have been proposed or investigated in RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5412
7,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
8,"How are the research method, type, intervention, and domains related to RE core areas?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.542
9,Which research method is frequently used in primary studies?,How often are which statistical methods used?,0.6637
10,What kind of research participants are frequently involved in primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6333
11,Which data collection method is frequently used in the investigation of research in primary studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5743
12,What is the frequency of different research types of primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6418
13,How rigorous is the reported research in different RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6022
14,Which era of RE has seen the most advances in new techniques and processes?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5516
15,Which countries have shown the most frequent involvement in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6647
16,How have specific RE knowledge areas like requirements elicitation and analysis been studied empirically over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5842
17,What kinds of interventions are most frequently investigated in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6348
18,How are research methods and data collection techniques distributed across RE empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.6993
19,What are the dominant areas of empirical research in RE today?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7846
20,How are different RE sub-areas like requirements validation and verification addressed empirically?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.482
21,"What are the trends in publishing empirical RE studies in various domains like MIS, telecom, and finance?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.7418
22,Which empirical research methods are found to be less commonly used in RE studies?,How often are which empirical methods used?,0.7055
23,"How have major RE intervention types like guidelines, techniques, and processes evolved in empirical studies?","""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5838
24,How rigorous is the empirical research performed in different RE sub-fields like requirements elicitation and specifications?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.588
25,Which RE domains have shown an increase in empirical studies like embedded systems or global RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6078
26,What modifications or advancements are needed for future empirical RE research methodologies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.63
27,How can empirical results in RE help in validating proposed RE tools and techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5495
28,What are the commonly perceived gaps and challenges in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5995
29,What evidence supports the effectiveness of certain RE techniques over others in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6041
30,Are there any discovered trends about the evolution of empirical RE research methods and practices?,How has the number of empirical methods used per publication evolved over time?,0.694
31,How do empirical RE studies integrate findings from interdisciplinary research for context factors?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5929
32,What has been the impact of empirical RE studies on industry practices and standards?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5639
33,What are the recurring issues and success factors identified in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6287
34,What types of RE interventions require more empirical studies for validation?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.544
35,How are the outcomes of empirical RE studies contributing to the synthesis of existing RE knowledge?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5893
36,What themes emerge from aggregating RE empirical literature across different study types?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6689
37,Which data collection techniques are most reliable in the context of empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6355
38,How does the rigor of empirical RE studies affect their contribution to theory and practice?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6736
39,What are the identified needs for more interdisciplinary empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.644
40,How effective is the current empirical research in addressing the known challenges in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5778
41,In which ways has the landscape of RE empirical research changed in the past few decades?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7481
42,How often are empirical studies in RE replicated to validate initial findings?,How often are which empirical methods used over time?,0.613
43,What specific problems are frequently targeted in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6557
