,genCQs,best_expertCQs,best_cos_score
0,What are the most researched topics in empirical requirements engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5878
1,Which research methods are commonly used in RE?,How often are which statistical methods used?,0.6203
2,What are the emerging trends in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.649
3,What is the geographical distribution of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5572
4,How has RE research evolved over the years?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.719
5,Which RE topics have shown the most progress in terms of publication volume?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5594
6,What types of interventions have been proposed or investigated in RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5412
7,In which contexts have empirical studies of RE been carried out?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.729
8,What is the strength of empirical evidence in RE studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6965
9,What types of data collection methods are prevalent in RE research?,How often are which statistical methods used?,0.5602
10,Who are the most frequently involved participants in RE studies?,How often are those who conduct the studies also the authors of the papers?,0.6187
11,How rigorous is the research reported in different RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6007
12,What are the commonly used practices in empirical RE research?,How often are which empirical methods used?,0.68
13,How do researchers and practitioners perceive the usefulness of RE methodologies?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5435
14,What are the success factors for adopting RE practices in industry?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5651
15,How does the adoption of RE practices differ between large companies and SMEs?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.492
16,What are the common challenges faced in the RE process?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.3943
17,How are non-functional requirements (NFRs) addressed in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5442
18,What are the key areas lacking empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6773
19,How is the involvement of practitioners in RE empirical studies changing?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6387
20,What kinds of case studies are commonly used in RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6638
21,What are the trends in RE requirements elicitation research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.52
22,How often are RE validation and verification topics studied empirically?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5947
23,What role do guidelines and frameworks play in RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5293
24,What are the most cited RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7668
25,Which RE sub-areas have the least empirical research coverage?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6612
26,How often are RE interventions evaluated in real-world contexts?,How has the reporting of the objects of study / treatments evolved over time?,0.4397
