,genCQs,best_expertCQs,best_cos_score
0,What is the state of the art in empirical studies of Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5308
1,What is the strength of empirical evidence in empirical Requirements Engineering literature?,How many empirical studies are by authors working for large software development companies?,0.5525
2,Which era of RE research has shown the maximum progress in terms of new advances?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5938
3,Which country is frequently involved in RE research and in which era did these countries show maximum progress?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5438
4,In which context have empirical studies of RE been carried out over different periods of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7456
5,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.708
6,What types of interventions have been proposed or investigated in RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5412
7,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
8,"How are the research method, type, intervention, and domains related to RE core areas?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.542
9,Which research method is frequently used in primary studies?,How often are which statistical methods used?,0.6637
10,What kind of research participants are frequently involved in primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6333
11,Which data collection method is frequently used in the investigation of research in primary studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5743
12,What is the frequency of different research types of primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6418
13,How rigorous is the reported research in different RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6022
14,What is the degree of success and failure of a software system depending on the requirements engineering practices?,How many empirical studies are by authors working for large software development companies?,0.4418
15,How much empirical research exists in the area of non-functional requirements (NFRs)?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.4397
16,How frequently are security requirements investigated compared to other NFRs?,How often are which statistical methods used?,0.3965
17,What are the emerging non-functional requirements that need further investigation?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4212
18,What is the status of empirical research in distributed/global requirements engineering (RE)?,How many empirical studies are by authors working for large software development companies?,0.4936
19,How prevalent is empirical research in small- and medium-sized enterprises (SMEs) within the context of RE?,How many empirical studies are by authors working for large software development companies?,0.5759
20,"What is the trend of empirical research in requirements validation, verification, and privacy requirements?",How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.4491
21,How have the practices recommended in empirical research on RE evolved over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6813
22,How does the current body of empirical research on RE practices compare to historical data?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6215
23,What is the state of large-scale empirical evidence on RE practice?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5629
24,What are the major findings on trends and opportunities for future research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6404
25,"What types of RE empirical studies are primarily published, such as guidelines, techniques, and processes?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.7211
26,How important is practitioner involvement in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5854
27,What are the current requirements-related challenges and issues faced by practitioners?,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",0.3729
28,"What are the commonalities and differences in RE empirical research across various domains such as telecom, finance, and embedded systems?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6604
29,How has the empirical research in the domain of telecom increased over the years?,How has the proportion of empirical studies evolved over time?,0.5799
30,How significant are the empirical studies focusing on the RE process and its improvements?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5214
