,genCQs,best_expertCQs,best_cos_score
0,What is the state of the art in empirical studies of Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.4898
1,What is the strength of empirical evidence in empirical Requirements Engineering literature?,How many empirical studies are by authors working for large software development companies?,0.5525
2,Which era of Requirements Engineering research has seen the maximum progress in terms of new advances?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4379
3,Which country is frequently involved in Requirements Engineering research and in which era did these countries show maximum progress?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.3854
4,In which context have empirical studies of Requirements Engineering been carried out over the years?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.475
5,How has empirical research in various Requirements Engineering knowledge areas evolved over the years?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5616
6,What types of interventions have been proposed or investigated in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4344
7,In which channels are the empirical studies of Requirements Engineering published?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4914
8,"How are the research method, type, intervention, and domains related to Requirements Engineering core areas?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4547
9,Which research method is frequently used in primary studies?,How often are which statistical methods used?,0.6637
10,What kind of research participants are frequently involved in primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6333
11,Which data collection method is frequently used in the investigation of research in primary studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5743
12,What is the frequency of different research types of primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6418
13,How rigorous is the reported research in different Requirements Engineering core areas?,Do the authors report the selected context of their study with specific characteristics?,0.4189
14,How did the empirical research focus in Requirements Engineering evolve over the last decade?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5288
15,What are the emerging areas of empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5426
16,What is the trend of empirical research in Requirements Engineering since the year 2000?,How many empirical studies are by authors working for large software development companies?,0.5311
17,How is the practitioner involvement in empirical Requirements Engineering research characterized?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5689
18,What are the major focus areas of empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5448
19,Which sub-areas of Requirements Engineering lack empirical research?,How many empirical studies are by authors working for large software development companies?,0.4913
20,How often are case study research methods used in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7322
21,What is the proportion of experiments among the primary studies in empirical Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.572
22,How significant is the focus on proposing new interventions in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.4607
23,What gaps exist in empirical research related to requirements validation and verification?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.4743
24,What are the trends and opportunities in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5156
25,What are the top topics addressed in Requirements Engineering conferences and journals?,Do the authors use a well defined taxonomy for their research design?,0.3404
26,What are the new trends identified in the systematic mapping study of Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4239
27,How do empirical studies in Requirements Engineering help in addressing industry challenges?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4797
28,Which empirical methods are most commonly used in Requirements Engineering research?,How often are which empirical methods used?,0.6411
29,How frequently are stakeholders involved as participants in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5318
30,Which types of industries are often involved in empirical Requirements Engineering research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5421
31,How do empirical findings in Requirements Engineering relate to software development success?,How many empirical studies are by authors working for large software development companies?,0.5749
32,What evidence exists for the efficacy of different Requirements Engineering techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4305
33,How are empirical research results in Requirements Engineering aggregated for synthesis?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5059
34,What are the common challenges faced in aggregating empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5059
35,How are empirical studies in Requirements Engineering annotated in literature databases?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5454
36,What types of empirical studies are conducted in the field of Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5774
37,In what ways is the empirical research landscape in Requirements Engineering evolving?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5157
38,Why is there a need for replicating existing empirical studies in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5113
39,What methods are used to analyze data in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5866
40,To what extent are qualitative research methods used in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5824
41,What is the impact of empirical research findings on Requirements Engineering practices?,How many empirical studies are by authors working for large software development companies?,0.548
42,How do empirical studies in Requirements Engineering support decision-making?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5089
43,What are the most common types of interventions investigated in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5328
44,What are the typical findings of RE practice studies in different countries?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.54
45,What is the role of systematic literature reviews in synthesizing empirical research in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6664
46,How do researchers identify trends in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5317
47,What are the most researched non-functional requirements in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5405
48,How frequently are secondary empirical studies focusing on Requirements Engineering conducted?,How many empirical studies are by authors working for large software development companies?,0.5628
49,How are empirical studies classified in the research map for Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5784
50,Which empirical research studies focus on evaluating requirements elicitation techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4965
51,What are the common threads and themes in empirical Requirements Engineering literature?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5845
52,In what ways has the focus of empirical research in Requirements Engineering changed?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5335
53,How do empirical research methodologies and studies vary within Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5908
54,What factors contribute to the success of empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5414
55,Which empirical studies have the highest impact on Requirements Engineering practices?,How many empirical studies are by authors working for large software development companies?,0.567
56,How is the empirical research in Requirements Engineering structured in the research map?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5517
57,What methodological advancements have been introduced in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5438
58,How do case studies differ from experiments in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.658
59,What are the key contributions of empirical research to Requirements Engineering literature?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5677
60,What emerging non-functional requirements are under-researched in the current empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4876
61,How do systematic mapping studies help in understanding the current state of Requirements Engineering research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.4714
62,What future research directions are suggested by empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4772
