,genCQ,expertCQ,cos_score
0,How does standard RE terminology aid in empirical research in requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6250
1,What terminology is used in empirical requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6209
2,How does standard RE terminology aid in empirical research in requirements engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6162
3,What are the methods for data collection and analysis in empirical requirements engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5809
4,What are the roles of different types of empirical studies on requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5796
5,How does standard RE terminology aid in empirical research in requirements engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5782
6,What are the major results of the collected empirical studies in requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.5755
7,How do empirical methods guide the development of new SE technology in requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5748
8,What terminology is used in empirical requirements engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5748
9,What are the common findings of broad empirical requirements engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5735
10,What are the methods for data collection and analysis in empirical requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5729
11,What are the average RE team sizes found in empirical studies?,How many empirical studies are by authors working for large software development companies?,0.5674
12,Why is it important to understand the context factors for SE projects in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5665
13,What are the basic strategies for inquiry in empirical research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5637
14,What are the basic strategies for inquiry in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5630
15,What are the methods for data collection and analysis in empirical requirements engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5622
16,How do empirical studies in requirements engineering support the development of scientific knowledge?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5613
17,What are the typical findings and issues in empirical requirements engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5484
18,How are the results of empirical requirements engineering studies compared?,How many empirical studies are by authors working for large software development companies?,0.5467
19,How do empirical methods guide the development of new SE technology in requirements engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5449
20,How do empirical methods guide the development of new SE technology in requirements engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5436
21,What are the basic strategies for inquiry in empirical research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5431
22,What criteria should be considered in synthesizing empirical evidence from requirements engineering studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5430
23,How do empirical studies in requirements engineering support the development of scientific knowledge?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5430
24,What are the typical findings and issues in empirical requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5415
25,What are the trends in empirical requirements engineering practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5407
26,What are the common findings of broad empirical requirements engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5397
27,What kind of empirical studies have been conducted in requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5387
28,How are knowledge claims defined in empirical research design?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5387
29,What are the methods for data collection and analysis in empirical requirements engineering research?,How many different empirical methods are used per publication?,0.5376
30,What are the basic strategies for inquiry in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5373
31,What are the roles of different types of empirical studies on requirements engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5370
32,Why is it important to understand the context factors for SE projects in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5365
33,How are the results of empirical requirements engineering studies compared?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5360
34,What are the common findings of broad empirical requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5328
35,What are the methods for data collection and analysis in empirical requirements engineering research?,How often are which empirical methods used?,0.5313
36,What are the roles of different types of empirical studies on requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.5312
37,What are the basic strategies for inquiry in empirical research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5306
38,How are knowledge claims defined in empirical research design?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5292
39,Why is there low adoption of commercial RE tools in some sectors?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5273
40,What are the roles of different types of empirical studies on requirements engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5272
41,What are the basic strategies for inquiry in empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5270
42,How do empirical studies in requirements engineering support the development of scientific knowledge?,How many empirical studies are by authors working for large software development companies?,0.5270
43,What kind of empirical studies have been conducted in requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.5269
44,What terminology is used in empirical requirements engineering research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5265
45,How does RE education facilitate the adoption of best practices in empirical research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5250
46,What are the general RE process characteristics according to empirical evidence?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5241
47,How do empirical studies in requirements engineering support the development of scientific knowledge?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5231
48,What are the typical findings and issues in empirical requirements engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5221
49,What kind of empirical studies have been conducted in requirements engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5209
50,How do empirical studies in requirements engineering support the development of scientific knowledge?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5204
51,What criteria should be considered in synthesizing empirical evidence from requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5201
52,What are the methods for data collection and analysis in empirical requirements engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5196
53,What motivates the need for empirical evidence in requirements engineering?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5192
