,genCQ,expertCQ,cos_score
0,How have RE practices changed in response to technological advancements?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6581
1,How has the gap between research and practice in RE evolved over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6496
2,How are RE techniques evaluated in empirical studies?,How often are which empirical methods used?,0.6443
3,How has RE research adapted to the needs of industry over time?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6296
4,How has the use of empirical methods in RE research influenced RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6271
5,How are RE techniques evaluated in empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6204
6,How are RE techniques evaluated in empirical studies?,How often are which empirical methods used over time?,0.6128
7,How has the use of empirical methods in RE research influenced RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6082
8,How has the use of empirical methods in RE research influenced RE practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6072
9,How has empirical research contributed to the understanding of RE practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6023
10,How has empirical research contributed to the understanding of RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6019
11,What new RE practices have emerged in the last decade?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6017
12,How has empirical research contributed to the understanding of RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6010
13,How are RE techniques evaluated in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5998
14,How has RE research adapted to the needs of industry over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5880
15,How are RE techniques evaluated in empirical studies?,How many different empirical methods are used per publication?,0.5865
16,How has the gap between research and practice in RE evolved over time?,How has the incorporation of theories in studies evolved over time?,0.5835
17,How has RE research adapted to the needs of industry over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.5802
18,How has the use of empirical methods in RE research influenced RE practices?,How has the number of empirical methods used per publication evolved over time?,0.5781
19,How has the use of empirical methods in RE research influenced RE practices?,How often are which empirical methods used?,0.5725
20,How has the gap between research and practice in RE evolved over time?,How has the proportion of empirical studies evolved over time?,0.5724
21,How has the use of empirical methods in RE research influenced RE practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5723
22,How has the use of empirical methods in RE research influenced RE practices?,How often are which empirical methods used over time?,0.5718
23,How has the use of empirical methods in RE research influenced RE practices?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5700
24,How has the gap between research and practice in RE evolved over time?,How has the reporting of research questions and answers evolved over time?,0.5692
25,How are RE techniques evaluated in empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.5679
26,What are the common themes in RE case studies from the industry?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5655
27,How has the gap between research and practice in RE evolved over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5644
28,How are RE techniques evaluated in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5598
29,How are RE techniques evaluated in empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5576
30,How has empirical research contributed to the understanding of RE practices?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5568
31,How has the gap between research and practice in RE evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5551
32,How has the gap between research and practice in RE evolved over time?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.5533
33,How are RE techniques evaluated in empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5515
34,How do different industries approach RE?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5501
35,How has empirical research contributed to the understanding of RE practices?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5460
36,How are RE techniques evaluated in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5405
37,How has the use of empirical methods in RE research influenced RE practices?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5396
38,How has the gap between research and practice in RE evolved over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5395
39,How has the use of empirical methods in RE research influenced RE practices?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5379
40,How do different RE practices support strategic requirements?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5366
41,How has the use of empirical methods in RE research influenced RE practices?,How many different empirical methods are used per publication?,0.5352
42,How has the use of empirical methods in RE research influenced RE practices?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5343
43,How has the use of empirical methods in RE research influenced RE practices?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5330
44,How are RE techniques evaluated in empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5317
45,How has RE research adapted to the needs of industry over time?,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",0.5314
46,How are RE techniques evaluated in empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5298
47,How has the gap between research and practice in RE evolved over time?,How has the reporting of the objects of study / treatments evolved over time?,0.5297
48,How has empirical research contributed to the understanding of RE practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5279
49,How has RE research adapted to the needs of industry over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5223
50,How has empirical research contributed to the understanding of RE practices?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5198
51,How do different RE practices support strategic requirements?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5194
52,How has the use of empirical methods in RE research influenced RE practices?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5193
53,How are RE techniques evaluated in empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5190
54,What are the common themes in RE case studies from the industry?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5188
55,How are RE techniques evaluated in empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5181
56,How has RE research adapted to the needs of industry over time?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5179
57,What are the most frequently used RE techniques in industry?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5173
58,How has the gap between research and practice in RE evolved over time?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5165
59,How has the gap between research and practice in RE evolved over time?,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",0.5148
60,How has the use of empirical methods in RE research influenced RE practices?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5135
61,How has the gap between research and practice in RE evolved over time?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5109
62,How has the gap between research and practice in RE evolved over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5088
63,How has RE research adapted to the needs of industry over time?,How has the reporting of research questions and answers evolved over time?,0.5076
64,How are RE techniques evaluated in empirical studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5071
65,How has the gap between research and practice in RE evolved over time?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5065
66,How are RE techniques evaluated in empirical studies?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5062
67,How has the gap between research and practice in RE evolved over time?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5060
68,How are RE techniques evaluated in empirical studies?,How has the proportion of empirical studies evolved over time?,0.5060
69,How have RE practices changed in response to technological advancements?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.5057
70,How are RE techniques evaluated in empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5045
71,How has the gap between research and practice in RE evolved over time?,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,0.5035
72,How has RE research adapted to the needs of industry over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5031
73,How has the evolution of RE impacted the software development lifecycle?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5024
74,How has the use of empirical methods in RE research influenced RE practices?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5010
75,How has the use of empirical methods in RE research influenced RE practices?,How has the proportion of empirical studies evolved over time?,0.5009
76,What are the common metrics used to evaluate RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5001
77,How do interdisciplinary studies contribute to RE?,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",0.4993
