,genCQ,expertCQ,cos_score
0,How has the empirical research in RE evolved over the past decade?,How has the proportion of empirical studies evolved over time?,0.7923
1,How has the empirical research in RE evolved over the past decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7712
2,How do different empirical methods complement each other in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7506
3,What are the standard terminologies used in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7493
4,How do different empirical methods complement each other in RE research?,How often are which empirical methods used?,0.7323
5,How do different empirical methods complement each other in RE research?,How many different empirical methods are used per publication?,0.7300
6,How can standard RE terminologies help in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7220
7,How has the empirical research in RE evolved over the past decade?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.7201
8,How has the empirical research in RE evolved over the past decade?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6950
9,How can standard RE terminologies help in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6920
10,How do different empirical methods complement each other in RE research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6900
11,What are the standard terminologies used in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6894
12,What are the challenges in replicating empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6868
13,How has the empirical research in RE evolved over the past decade?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6859
14,How has the empirical research in RE evolved over the past decade?,How has the number of empirical methods used per publication evolved over time?,0.6845
15,How do different empirical methods complement each other in RE research?,How has the number of empirical methods used per publication evolved over time?,0.6821
16,How has the empirical research in RE evolved over the past decade?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6819
17,How has the empirical research in RE evolved over the past decade?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6815
18,What are the general observations about RE practices from empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6737
19,How do different empirical methods complement each other in RE research?,How often are which empirical methods used over time?,0.6710
20,What are the typical findings of empirical RE studies conducted in different countries?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6539
21,How can empirical evidence be synthesized to build theories in RE?,How many theories from the SE and RE are there?,0.6529
22,How does the role of experiments differ from other empirical methods in RE?,How often are which empirical methods used?,0.6457
23,What are the major challenges in conducting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6453
24,How can empirical studies be designed to gather data about RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6450
25,How has the empirical research in RE evolved over the past decade?,How often are which empirical methods used over time?,0.6416
26,How do different empirical methods complement each other in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6408
27,What are the emerging trends in RE research methodologies?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6403
28,How has the empirical research in RE evolved over the past decade?,How has the reporting of research questions and answers evolved over time?,0.6383
29,How can standard RE terminologies help in empirical research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6335
30,How can empirical evidence be synthesized to build theories in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6316
31,How does the role of experiments differ from other empirical methods in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6290
32,How has the empirical research in RE evolved over the past decade?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6280
33,What are the standard terminologies used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6278
34,What are the general observations about RE practices from empirical studies?,How often are which empirical methods used over time?,0.6227
35,How do different empirical methods complement each other in RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6215
36,What are the common themes in RE problems identified by empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6206
37,How can empirical data be used to generalize findings about RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6204
38,How has the empirical research in RE evolved over the past decade?,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",0.6195
39,What are the challenges in replicating empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.6183
40,How do different empirical methods complement each other in RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6178
41,How has the empirical research in RE evolved over the past decade?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6177
42,How does empirical research address the fluctuating and conflicting requirements in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6132
43,What are the standard terminologies used in empirical RE research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6089
44,How can empirical data be used to generalize findings about RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6088
45,What are the general observations about RE practices from empirical studies?,How often are which empirical methods used?,0.6085
46,What are the major challenges in conducting empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6050
47,What are the general observations about RE practices from empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6027
48,How does the role of experiments differ from other empirical methods in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6023
49,What are the common themes in RE problems identified by empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6019
50,What are the major findings from broad surveys on RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6011
51,What are the emerging trends in RE research methodologies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5992
52,How does the role of experiments differ from other empirical methods in RE?,How many different empirical methods are used per publication?,0.5984
53,What are the standard terminologies used in empirical RE research?,How many different empirical methods are used per publication?,0.5966
54,How are experiments used in RE research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5963
55,How has the empirical research in RE evolved over the past decade?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5955
56,How do empirical studies handle the diversity of terminology in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5946
57,What are the standard terminologies used in empirical RE research?,How often are which empirical methods used?,0.5944
58,How do empirical studies handle the diversity of terminology in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5940
59,What are the challenges in replicating empirical studies in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5930
60,How can standard RE terminologies help in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5925
61,How can empirical evidence be synthesized to build theories in RE?,How many studies incorporate theories?,0.5918
