,genCQ,expertCQ,cos_score
0,What are the main sources of RE problems identified in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6641
1,What are the main challenges faced by researchers when conducting empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6634
2,What are the common approaches to data collection and analysis in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6633
3,How do empirical studies contribute to the development of RE theories and laws?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6554
4,What are the common approaches to data collection and analysis in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6477
5,How do empirical studies contribute to the development of RE theories and laws?,How many studies incorporate theories?,0.6451
6,How do empirical studies contribute to the development of RE theories and laws?,How many theories from the SE and RE are there?,0.6413
7,How do empirical studies contribute to the development of RE theories and laws?,How has the incorporation of theories in studies evolved over time?,0.6389
8,What are the common approaches to data collection and analysis in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6323
9,How do empirical studies measure the impact of RE on software project productivity?,How many empirical studies are by authors working for large software development companies?,0.6137
10,What are the common approaches to data collection and analysis in empirical RE research?,How often are which empirical methods used?,0.6085
11,How do empirical studies contribute to the development of RE theories and laws?,How has the proportion of empirical studies evolved over time?,0.6080
12,What are the most common empirical methods used in Requirements Engineering (RE) research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6022
13,How do empirical studies contribute to the development of RE theories and laws?,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",0.6008
14,What are the main challenges faced by researchers when conducting empirical studies in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5974
15,What are the main sources of RE problems identified in empirical research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5920
16,How do empirical studies address the issue of conflicting requirements in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5912
17,How is the effectiveness of RE practices measured in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5907
18,What are the common approaches to data collection and analysis in empirical RE research?,How often are which empirical methods used over time?,0.5898
19,What are the common approaches to data collection and analysis in empirical RE research?,How many different empirical methods are used per publication?,0.5885
20,What are the common approaches to data collection and analysis in empirical RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5884
21,What are the common problems encountered in RE practice according to empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5867
22,What are the main findings from cross-industry studies on RE practices?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5828
23,What are the common approaches to data collection and analysis in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5810
24,What are the main sources of RE problems identified in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5800
25,How do empirical studies address the issue of conflicting requirements in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5799
26,How is the effectiveness of RE practices measured in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5793
27,What are the most common empirical methods used in Requirements Engineering (RE) research?,How often are which empirical methods used?,0.5791
28,What are the common tools used for requirements documentation in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5780
29,What are the common problems encountered in RE practice according to empirical studies?,How often are which empirical methods used?,0.5762
30,What are the success factors for RE identified in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5758
31,What are the main sources of RE problems identified in empirical research?,How often are which empirical methods used?,0.5743
32,What are the main barriers to the adoption of RE practices in industry?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5741
33,How has the adoption rate of formal modeling techniques in industry evolved over time?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5727
34,What are the main challenges faced by researchers when conducting empirical studies in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5726
35,How do empirical studies address the issue of conflicting requirements in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5717
36,How do empirical studies contribute to the development of RE theories and laws?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.5713
37,What are the main challenges faced by researchers when conducting empirical studies in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5700
38,How do empirical studies contribute to the development of RE theories and laws?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5697
39,How is the effectiveness of RE practices measured in empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5694
40,What are the main challenges faced by researchers when conducting empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.5690
41,What are the key factors influencing the adoption of RE tools in industry?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5679
42,How has the adoption rate of formal modeling techniques in industry evolved over time?,How has the use of standards to describe the theories incorporated evolved over time?,0.5671
43,What are the success factors for RE identified in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5662
44,How do empirical studies contribute to the development of RE theories and laws?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5660
45,What are the most common empirical methods used in Requirements Engineering (RE) research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5654
46,What are the success factors for RE identified in empirical research?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5649
47,How is the effectiveness of RE practices measured in empirical studies?,How often are which empirical methods used?,0.5645
48,What are the gaps between RE research and practice identified in recent studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5643
49,How is the effectiveness of RE practices measured in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5635
50,What are the common approaches to data collection and analysis in empirical RE research?,How has the number of empirical methods used per publication evolved over time?,0.5635
51,How is the effectiveness of RE practices measured in empirical studies?,How often are which empirical methods used over time?,0.5634
52,What are the success factors for RE identified in empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5634
53,What are the common problems encountered in RE practice according to empirical studies?,How often are which empirical methods used over time?,0.5627
54,What are the success factors for RE identified in empirical research?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5622
55,What are the main sources of RE problems identified in empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5621
56,How do empirical studies contribute to the development of RE theories and laws?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5611
57,How frequently are RE practices updated and improved in various industries?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5577
58,What are the main challenges faced by researchers when conducting empirical studies in RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5577
59,What are the common problems encountered in RE practice according to empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5574
60,What are the most common empirical methods used in Requirements Engineering (RE) research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5566
61,What are the main challenges faced by researchers when conducting empirical studies in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5560
62,How do empirical studies address the issue of requirements ambiguity in RE processes?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5551
