,genCQ,expertCQ,cos_score
0,What RE practices are most widely adopted in industry?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6125
1,What are the major themes of empirical research in Requirements Engineering published in key journals?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6046
2,What are the main empirical research methods used in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5835
3,What are the main empirical research methods used in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5819
4,What are the main empirical research methods used in Requirements Engineering?,How often are which empirical methods used?,0.5750
5,What are the major themes of empirical research in Requirements Engineering published in key journals?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5742
6,What are the most effective ways to synthesize empirical evidence in Requirements Engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5702
7,What are the main empirical research methods used in Requirements Engineering?,How many different empirical methods are used per publication?,0.5561
8,What are the major themes of empirical research in Requirements Engineering published in key journals?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5531
9,How important is it to combine qualitative and quantitative methods in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5482
10,How frequently are requirements reviews conducted compared to design reviews in industry?,How many publications are analyzed in (systematic literature) reviews?,0.5404
11,How important is it to combine qualitative and quantitative methods in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5393
12,What are the main empirical research methods used in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5378
13,How can empirical Requirements Engineering research inform the development of new technologies and methodologies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5377
14,What are the major themes of empirical research in Requirements Engineering published in key journals?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5356
15,What are the main empirical research methods used in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5307
16,What are the main empirical research methods used in Requirements Engineering?,How often are which empirical methods used over time?,0.5282
17,How important is it to combine qualitative and quantitative methods in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5272
18,What topics are most frequently studied in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5272
19,How do empirical studies address the relationship between Requirements Engineering practices and overall project effectiveness?,How many empirical studies are by authors working for large software development companies?,0.5270
20,How do empirical studies measure the success of Requirements Engineering processes?,How many empirical studies are by authors working for large software development companies?,0.5223
