,genCQ,expertCQ,cos_score
0,What is the role of empirical research in advancing the field of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6661
1,What is the role of empirical research in advancing the field of RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6397
2,What are the main challenges in conducting empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6319
3,What are the recommendations for improving the quality of RE studies over time?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6122
4,What is the role of empirical research in advancing the field of RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6094
5,How are empirical studies used to identify patterns of practice usage in RE?,How often are which empirical methods used?,0.6046
6,What are the main challenges in conducting empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6023
7,How is the success of RE practices measured in different studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6017
8,How are empirical studies used to identify patterns of practice usage in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5999
9,What are the common challenges in replicating RE studies across different contexts?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5879
10,How is the effectiveness of RE tools and techniques evaluated in empirical studies?,How often are which empirical methods used?,0.5858
11,How are empirical studies used to identify patterns of practice usage in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5854
12,How are empirical studies used to identify patterns of practice usage in RE?,How often are which empirical methods used over time?,0.5850
13,How is the effectiveness of RE tools and techniques evaluated in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5805
14,How is the success of RE practices measured in different studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5771
15,How is the effectiveness of RE tools and techniques evaluated in empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5762
16,What are the main challenges in conducting empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5751
