,genCQ,expertCQ,cos_score
0,What types of empirical methods are most commonly used in Requirements Engineering research?,How often are which empirical methods used?,0.6778
1,What types of empirical methods are most commonly used in Requirements Engineering research?,How many different empirical methods are used per publication?,0.6558
2,What types of empirical methods are most commonly used in Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6377
3,What types of empirical methods are most commonly used in Requirements Engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6202
4,What types of empirical methods are most commonly used in Requirements Engineering research?,How often are which empirical methods used over time?,0.6173
5,How does empirical research contribute to the development of theory in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5982
6,What types of empirical methods are most commonly used in Requirements Engineering research?,How has the number of empirical methods used per publication evolved over time?,0.5974
7,What are the primary sources of empirical data used in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5877
8,What types of empirical methods are most commonly used in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5875
9,How does empirical research contribute to the development of theory in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5867
10,How do the outcomes of specific empirical studies compare across different countries or regions?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5832
11,"How do different empirical research methods like surveys, experiments, case studies, and grounded theory contribute to understanding Requirements Engineering practices?",How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5763
12,How do the outcomes of specific empirical studies compare across different countries or regions?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5728
13,How do the outcomes of specific empirical studies compare across different countries or regions?,How has the proportion of empirical studies evolved over time?,0.5705
14,What is the role of empirical research in informing policy and decision-making in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5692
15,How does empirical research contribute to the development of theory in Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5647
16,What are the primary sources of empirical data used in Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5632
17,How can empirical studies help identify the reasons for the low adoption of certain Requirements Engineering techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5623
18,How can empirical research support the development of scientific knowledge about Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5568
19,How has the adoption of Requirements Engineering practices evolved over time based on empirical data?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5549
20,How do the outcomes of specific empirical studies compare across different countries or regions?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5520
