,genCQ,expertCQ,cos_score
0,What strategies are used to obtain empirical evidence in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7151
1,What are the main types of RE documentation found in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6685
2,What are the main themes identified in international RE conferences and journals concerning empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6593
3,What challenges are associated with the replication of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6565
4,What methods are used to ensure the replicability of RE empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6398
5,What are the main types of RE documentation found in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6395
6,How are specific RE techniques evaluated in empirical research?,How often are which empirical methods used?,0.6292
7,Which kinds of empirical research methodologies are most commonly used in Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6278
8,Which kinds of empirical research methodologies are most commonly used in Requirements Engineering (RE)?,How often are which empirical methods used?,0.6198
9,What challenges are associated with the replication of empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6186
10,What methods are used to ensure the replicability of RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6175
11,What strategies are used to obtain empirical evidence in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6168
12,What challenges are associated with the replication of empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6131
13,How has the adoption of RE processes evolved over time in different industries?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6130
14,How are specific RE techniques evaluated in empirical research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6117
15,Which kinds of empirical research methodologies are most commonly used in Requirements Engineering (RE)?,How many different empirical methods are used per publication?,0.6036
16,What are the success factors for RE identified in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6030
17,What are the main types of RE documentation found in empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6001
18,What are the typical sample sizes of case studies in RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5984
19,What are the main types of RE documentation found in empirical studies?,How many different empirical methods are used per publication?,0.5981
20,How are specific RE techniques evaluated in empirical research?,How many different empirical methods are used per publication?,0.5970
21,What methods are used to ensure the replicability of RE empirical studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5946
22,How are success criteria for RE determined in different studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5919
23,What are the success factors for RE identified in empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5917
24,How are specific RE techniques evaluated in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5896
25,What future empirical research questions should be addressed to improve RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5888
26,What are the success factors for RE identified in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5876
27,What methods are used to ensure the replicability of RE empirical studies?,How often are which empirical methods used?,0.5874
28,What methods are used to ensure the replicability of RE empirical studies?,How often are which empirical methods used over time?,0.5873
29,What strategies are used to obtain empirical evidence in RE?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5862
30,What are the common issues faced in the industrial adoption of RE techniques?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5855
31,How are specific RE techniques evaluated in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5846
32,What are the main themes identified in international RE conferences and journals concerning empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5843
33,Which kinds of empirical research methodologies are most commonly used in Requirements Engineering (RE)?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5841
34,What strategies are used to obtain empirical evidence in RE?,How often are which empirical methods used?,0.5837
35,How are specific RE techniques evaluated in empirical research?,How often are which empirical methods used over time?,0.5831
36,How are success criteria for RE determined in different studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5828
37,How are specific RE techniques evaluated in empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5818
38,Which kinds of empirical research methodologies are most commonly used in Requirements Engineering (RE)?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5817
39,What challenges are associated with the replication of empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5810
40,What are the main types of RE documentation found in empirical studies?,How often are which empirical methods used?,0.5799
41,Which kinds of empirical research methodologies are most commonly used in Requirements Engineering (RE)?,How often are which empirical methods used over time?,0.5761
42,How do reliability and validity of RE data collection methods affect research outcomes?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5760
43,How are qualitative trends in RE practices assessed across different studies?,How has the reporting of the objects of study / treatments evolved over time?,0.5760
