,genCQ,expertCQ,cos_score
0,What are the major sources of data in empirical RE studies conducted in the last decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7997
1,What are the common terminologies and definitions used in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7861
2,What methodologies have been used to generalize data from RE empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7477
3,How has the importance of RE been established in empirical SE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7342
4,What types of data are collected in high-level empirical studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7319
5,What are the common terminologies and definitions used in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.7252
6,What are the major research agendas that focus on empirical methods in SE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7188
7,How does the relevance of empirical methods in software engineering evolve over time?,How has the number of empirical methods used per publication evolved over time?,0.7180
8,What methodologies have been used to generalize data from RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7109
9,How does the relevance of empirical methods in software engineering evolve over time?,How often are which empirical methods used over time?,0.7092
10,What are the major journals and conferences focusing on empirical SE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7053
11,What methodologies have been used to generalize data from RE empirical studies?,How often are which empirical methods used?,0.7007
12,How has the importance of RE been established in empirical SE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6968
13,What methodologies have been used to generalize data from RE empirical studies?,How often are which empirical methods used over time?,0.6931
14,What are the major sources of data in empirical RE studies conducted in the last decade?,How has the proportion of empirical studies evolved over time?,0.6901
15,How has the importance of RE been established in empirical SE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6874
16,What types of inquiries are used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6859
17,What are the strategic and operational levels in RE practices highlighted by empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6807
18,How does the relevance of empirical methods in software engineering evolve over time?,How often are which empirical methods used?,0.6797
19,What are the methodological challenges in replicating empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6787
