,genCQ,expertCQ,cos_score
0,What types of empirical studies have been conducted in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7968
1,What are the common empirical research agendas in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7576
2,What are the most common methods used to collect empirical data in RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7550
3,What are the trends in empirical research methods used in RE?,How often are which empirical methods used?,0.7365
4,What are the trends in empirical research methods used in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7351
5,How is the quality of empirical RE studies evaluated?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.7309
6,What are the trends in empirical research methods used in RE?,How has the number of empirical methods used per publication evolved over time?,0.7221
7,What are the trends in empirical research methods used in RE?,How often are which empirical methods used over time?,0.7182
8,What are the common themes in empirical RE research across different sectors?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7092
9,What are the most common methods used to collect empirical data in RE studies?,How often are which empirical methods used?,0.7034
10,What methods are used to validate empirical findings in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7021
11,What are the common data collection methods used in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7018
12,What are the major gaps in empirical research on RE identified in recent studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7006
13,How do empirical studies address the use of formal methods in RE?,How often are which empirical methods used?,0.6969
14,What are the common themes in empirical findings on RE across different studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6939
15,How is the quality of empirical RE studies evaluated?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6925
16,How has empirical research on RE evolved over the years?,How has the proportion of empirical studies evolved over time?,0.6914
17,How has empirical research on RE evolved over the years?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6896
18,What are the common data collection methods used in empirical RE research?,How often are which empirical methods used?,0.6887
19,What are the most common methods used to collect empirical data in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6860
20,What are the trends in empirical research methods used in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6810
21,What are the most common methods used to collect empirical data in RE studies?,How often are which empirical methods used over time?,0.6768
22,What are the trends in empirical research methods used in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6764
23,What are the common data collection methods used in empirical RE research?,How many different empirical methods are used per publication?,0.6761
24,What types of empirical studies have been conducted in RE?,How has the proportion of empirical studies evolved over time?,0.6747
25,What are the trends in empirical research methods used in RE?,How many different empirical methods are used per publication?,0.6736
26,How has empirical research on RE evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6716
27,How often are experiments used in empirical RE research compared to surveys?,How often are which empirical methods used over time?,0.6693
28,What are the most common methods used to collect empirical data in RE studies?,How many different empirical methods are used per publication?,0.6657
29,What types of empirical studies have been conducted in RE?,How often are which empirical methods used?,0.6633
30,What are the common data collection methods used in empirical RE research?,How often are which empirical methods used over time?,0.6630
31,How do empirical studies address the use of formal methods in RE?,How often are which empirical methods used over time?,0.6616
32,Which RE techniques are most frequently studied empirically?,How often are which empirical methods used?,0.6612
33,What are the trends in empirical research methods used in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6579
34,How does empirical research inform the development of RE tools and methods?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6566
35,How often are experiments used in empirical RE research compared to surveys?,How often are which empirical methods used?,0.6565
36,What are the trends in empirical research methods used in RE?,How has the proportion of empirical studies evolved over time?,0.6555
37,What types of empirical studies have been conducted in RE?,How has the number of empirical methods used per publication evolved over time?,0.6546
38,What types of empirical studies have been conducted in RE?,How many different empirical methods are used per publication?,0.6533
39,How often are experiments used in empirical RE research compared to surveys?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6501
40,What types of empirical studies have been conducted in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6491
41,What are the common data collection methods used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6464
42,What are the best practices for conducting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6452
43,What are the common barriers to conducting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6443
44,What are the common themes in empirical RE research across different sectors?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6434
45,What types of empirical studies have been conducted in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6420
46,How often are experiments used in empirical RE research compared to surveys?,How has the proportion of empirical studies evolved over time?,0.6416
47,What are the trends in empirical research methods used in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6410
48,What are the common data collection methods used in empirical RE research?,How has the number of empirical methods used per publication evolved over time?,0.6387
49,How does empirical research inform the development of RE tools and methods?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6381
50,What are the major gaps in empirical research on RE identified in recent studies?,How has the proportion of empirical studies evolved over time?,0.6371
51,Which RE techniques are most frequently studied empirically?,How often are which empirical methods used over time?,0.6357
52,How has empirical research on RE evolved over the years?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6357
53,What types of empirical studies have been conducted in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6354
54,What types of empirical studies have been conducted in RE?,How often are which empirical methods used over time?,0.6345
55,How do empirical studies address the use of formal methods in RE?,How has the number of empirical methods used per publication evolved over time?,0.6340
56,How does empirical research inform the development of RE tools and methods?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6332
57,What types of empirical studies have been conducted in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6330
58,What methods are used to validate empirical findings in RE?,How often are which empirical methods used?,0.6306
59,What are the trends in empirical research methods used in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6302
60,What are the common empirical research agendas in RE studies?,How has the proportion of empirical studies evolved over time?,0.6298
61,What are the common empirical research agendas in RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6294
62,How is the quality of empirical RE studies evaluated?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.6286
63,How often are experiments used in empirical RE research compared to surveys?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6284
64,How do different industries approach RE differently according to empirical studies?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6273
65,What are the most common methods used to collect empirical data in RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6235
66,What are the common empirical research agendas in RE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6230
67,How is the quality of empirical RE studies evaluated?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6227
68,How do empirical studies address the use of formal methods in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6223
69,How do empirical findings in RE influence software engineering as a whole?,How many empirical studies are by authors working for large software development companies?,0.6221
70,How does empirical research inform the development of RE tools and methods?,How has the number of empirical methods used per publication evolved over time?,0.6213
71,What types of empirical studies have been conducted in RE?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6210
72,How do empirical studies address the integration of RE with other software engineering disciplines?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6195
73,What are the trends in empirical research methods used in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6185
74,How is the quality of empirical RE studies evaluated?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6179
75,What are the common empirical research agendas in RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6175
76,What are the trends in empirical research methods used in RE?,How often are which statistical methods used?,0.6174
77,How does empirical research inform the development of RE tools and methods?,How often are which empirical methods used?,0.6171
78,How has empirical research on RE evolved over the years?,How has the number of theories from SE and RE evolved over time?,0.6167
