,genCQ,expertCQ,cos_score
0,What is the role of systematic reviews in advancing empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7729
1,What is the role of systematic reviews in advancing empirical RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7490
2,What is the role of systematic reviews in advancing empirical RE research?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6879
3,What combination of methods is used in mixed empirical studies of RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6776
4,What combination of methods is used in mixed empirical studies of RE?,How often are which empirical methods used?,0.6747
5,What is the role of systematic reviews in advancing empirical RE research?,How many publications are analyzed in (systematic literature) reviews?,0.6698
6,How does the terminology used in empirical software engineering influence RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6624
7,What combination of methods is used in mixed empirical studies of RE?,How many different empirical methods are used per publication?,0.6615
8,What is the role of systematic reviews in advancing empirical RE research?,Have the authors done a systematic review of related work?,0.6574
9,How do toy examples in software engineering research differ from empirical methods?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6570
10,What are the most established results from SE in-depth studies on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6561
11,How does the terminology used in empirical software engineering influence RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6546
12,How do empirical research methods contribute to the theory-building in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6501
13,Why is replication of empirical studies important in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6493
14,Why is replication of empirical studies important in RE?,How has the proportion of empirical studies evolved over time?,0.6470
15,How do empirical research methods contribute to the theory-building in RE?,How many studies incorporate theories?,0.6399
16,Why is empirical research often neglected in software engineering compared to other fields?,How many empirical studies are by authors working for large software development companies?,0.6389
17,What is the role of systematic reviews in advancing empirical RE research?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.6378
18,How do toy examples in software engineering research differ from empirical methods?,How often are which empirical methods used?,0.6371
19,How do empirical research methods contribute to the theory-building in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6366
20,What are the reporting standards for empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6262
21,How do empirical research methods contribute to the theory-building in RE?,How many theories from the SE and RE are there?,0.6260
22,What are the seven basic strategies for empirical inquiry in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6241
23,How do toy examples in software engineering research differ from empirical methods?,How many empirical studies are by authors working for large software development companies?,0.6238
24,How are surveys used to gather empirical data in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6230
25,What combination of methods is used in mixed empirical studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6219
26,How do empirical research methods contribute to the theory-building in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6186
27,What are the reporting standards for empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6167
28,What are some of the limitations of generalizing empirical RE study results?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6150
29,What are some of the limitations of generalizing empirical RE study results?,How often are which empirical methods used?,0.6145
30,How do empirical research methods contribute to the theory-building in RE?,How has the incorporation of theories in studies evolved over time?,0.6112
31,What combination of methods is used in mixed empirical studies of RE?,How often are which empirical methods used over time?,0.6112
32,How do empirical research methods contribute to the theory-building in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6098
33,What are some of the limitations of generalizing empirical RE study results?,How has the proportion of empirical studies evolved over time?,0.6086
34,How do toy examples in software engineering research differ from empirical methods?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6082
35,How do empirical research methods contribute to the theory-building in RE?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.6082
36,How do empirical research methods contribute to the theory-building in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6070
37,Why is empirical research often neglected in software engineering compared to other fields?,How has the proportion of empirical studies evolved over time?,0.6067
38,How do toy examples in software engineering research differ from empirical methods?,How has the number of empirical methods used per publication evolved over time?,0.6066
39,How are surveys used to gather empirical data in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6054
40,How do empirical research methods contribute to the theory-building in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6038
41,What are some of the limitations of generalizing empirical RE study results?,How has the number of empirical methods used per publication evolved over time?,0.6032
42,Why is empirical research often neglected in software engineering compared to other fields?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6026
43,How do case studies contribute to understanding RE practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6012
44,How do toy examples in software engineering research differ from empirical methods?,How often are which empirical methods used over time?,0.6003
45,Which empirical studies have been conducted on RE practices in the last decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6000
46,Why is replication of empirical studies important in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5999
47,What are the most successful RE practices according to large-scale empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5996
48,Why is empirical research often neglected in software engineering compared to other fields?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5995
49,How do empirical research methods contribute to the theory-building in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5962
50,What is the role of grounded theory in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5906
51,How do empirical research methods contribute to the theory-building in RE?,How has the number of empirical methods used per publication evolved over time?,0.5900
52,Why is replication of empirical studies important in RE?,How has the number of empirical methods used per publication evolved over time?,0.5899
53,How does empirical evidence guide the development of new RE methodologies?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5899
54,What are the reporting standards for empirical research in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5887
55,What is the role of systematic reviews in advancing empirical RE research?,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,0.5881
56,What is the function of experiments in empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5877
57,How do toy examples in software engineering research differ from empirical methods?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5873
58,What is the role of grounded theory in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5866
59,What are the seven basic strategies for empirical inquiry in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5857
60,Why is replication of empirical studies important in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5840
61,What are some of the limitations of generalizing empirical RE study results?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5838
62,How do toy examples in software engineering research differ from empirical methods?,How many different empirical methods are used per publication?,0.5833
63,What are the most established results from SE in-depth studies on RE?,How many theories from the SE and RE are there?,0.5830
64,What combination of methods is used in mixed empirical studies of RE?,How has the number of empirical methods used per publication evolved over time?,0.5830
65,What are some of the limitations of generalizing empirical RE study results?,How many different empirical methods are used per publication?,0.5822
66,What are some of the limitations of generalizing empirical RE study results?,How often are which empirical methods used over time?,0.5815
67,What are the reporting standards for empirical research in RE?,How many different empirical methods are used per publication?,0.5800
68,What are the reporting standards for empirical research in RE?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5799
69,Why is empirical research often neglected in software engineering compared to other fields?,How has the number of empirical methods used per publication evolved over time?,0.5791
70,What are the reporting standards for empirical research in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5786
71,How does the complexity of software engineering affect its empirical research validity?,How many empirical studies are by authors working for large software development companies?,0.5782
72,Why is empirical research often neglected in software engineering compared to other fields?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5776
73,How does the terminology used in empirical software engineering influence RE research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5772
74,How do toy examples in software engineering research differ from empirical methods?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5767
75,Why is replication of empirical studies important in RE?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5762
76,What is the role of systematic reviews in advancing empirical RE research?,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,0.5760
77,What are the most successful RE practices according to large-scale empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5755
78,What is the state of RE practice adoption according to large empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5755
79,Why is replication of empirical studies important in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5726
80,What strategies are used for data collection and analysis in RE research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5712
81,What is the function of experiments in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5706
82,How do empirical research methods contribute to the theory-building in RE?,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",0.5700
83,What are the seven basic strategies for empirical inquiry in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5696
84,How do empirical research methods contribute to the theory-building in RE?,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",0.5692
85,Why is empirical research often neglected in software engineering compared to other fields?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5690
86,What is the function of experiments in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5679
87,What are the most successful RE practices according to large-scale empirical studies?,How often are which empirical methods used over time?,0.5668
88,What is the function of experiments in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5666
89,How does the terminology used in empirical software engineering influence RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5665
90,How are surveys used to gather empirical data in RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5657
91,What are some of the limitations of generalizing empirical RE study results?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5657
92,Why is replication of empirical studies important in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5657
93,How can empirical studies on RE be made more relevant and applicable to industry needs?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5649
94,Why is empirical research often neglected in software engineering compared to other fields?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5620
95,What are the most established results from SE in-depth studies on RE?,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",0.5608
96,How do toy examples in software engineering research differ from empirical methods?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5601
97,What combination of methods is used in mixed empirical studies of RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5588
98,Why is replication of empirical studies important in RE?,How often are which empirical methods used?,0.5582
99,What are the reporting standards for empirical research in RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5581
100,How are surveys used to gather empirical data in RE research?,How often are which empirical methods used?,0.5578
101,Why is replication of empirical studies important in RE?,How many different empirical methods are used per publication?,0.5577
102,What is the role of systematic reviews in advancing empirical RE research?,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,0.5572
103,What are the reporting standards for empirical research in RE?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5569
104,How do empirical research methods contribute to the theory-building in RE?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5566
105,What further empirical evidence is needed about RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5566
106,How does empirical evidence guide the development of new RE methodologies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5565
107,How do empirical research methods contribute to the theory-building in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5554
108,What are some of the limitations of generalizing empirical RE study results?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5549
109,What is the role of systematic reviews in advancing empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5547
110,What are the reporting standards for empirical research in RE?,How many empirical studies are by authors working for large software development companies?,0.5540
111,How do empirical research methods contribute to the theory-building in RE?,How often are which empirical methods used?,0.5520
112,How can empirical studies on RE be made more relevant and applicable to industry needs?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5515
113,What are some of the limitations of generalizing empirical RE study results?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5510
114,How does the postpositive knowledge claim impact empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5510
115,How does empirical evidence guide the development of new RE methodologies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5508
116,What combination of methods is used in mixed empirical studies of RE?,How often are which statistical methods used?,0.5499
117,Why is empirical research often neglected in software engineering compared to other fields?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5497
118,How are surveys used to gather empirical data in RE research?,How often are which empirical methods used over time?,0.5493
119,What are the most successful RE practices according to large-scale empirical studies?,How has the proportion of empirical studies evolved over time?,0.5485
120,What are the most successful RE practices according to large-scale empirical studies?,How often are which empirical methods used?,0.5482
121,What is the role of grounded theory in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5478
122,What combination of methods is used in mixed empirical studies of RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5476
123,How do RE practices vary across different industries according to empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5471
124,How do empirical research methods contribute to the theory-building in RE?,How has the proportion of empirical studies evolved over time?,0.5466
125,What is the function of experiments in empirical RE research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5465
126,Why is empirical research often neglected in software engineering compared to other fields?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5456
127,What combination of methods is used in mixed empirical studies of RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5455
128,What combination of methods is used in mixed empirical studies of RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5449
129,How do empirical research methods contribute to the theory-building in RE?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5449
130,How do quantitative studies in RE differ from qualitative ones?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5445
131,What is the function of experiments in empirical RE research?,How often are which empirical methods used?,0.5443
132,What combination of methods is used in mixed empirical studies of RE?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5441
133,What are the reporting standards for empirical research in RE?,How has the number of empirical methods used per publication evolved over time?,0.5436
134,How does the terminology used in empirical software engineering influence RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5435
135,How do toy examples in software engineering research differ from empirical methods?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5430
136,What is the role of systematic reviews in advancing empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5428
137,What is the role of systematic reviews in advancing empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5424
138,What are some of the limitations of generalizing empirical RE study results?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5421
139,How does empirical evidence guide the development of new RE methodologies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5418
140,Why is replication of empirical studies important in RE?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5413
141,What does narrative research contribute to empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5412
142,How do toy examples in software engineering research differ from empirical methods?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5412
143,How do empirical research methods contribute to the theory-building in RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5410
144,How does empirical evidence guide the development of new RE methodologies?,How has the number of empirical methods used per publication evolved over time?,0.5407
145,How does the terminology used in empirical software engineering influence RE research?,How many empirical studies are by authors working for large software development companies?,0.5404
146,How can empirical studies on RE be made more relevant and applicable to industry needs?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5395
147,How does empirical evidence guide the development of new RE methodologies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5393
148,How does the complexity of software engineering affect its empirical research validity?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5389
149,How do toy examples in software engineering research differ from empirical methods?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5388
150,What is the role of systematic reviews in advancing empirical RE research?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5386
151,How does empirical evidence guide the development of new RE methodologies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5385
152,Why is replication of empirical studies important in RE?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5376
153,What are the common templates and tools expected by academia from the industry?,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",0.5375
154,What are some of the limitations of generalizing empirical RE study results?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5373
155,How are surveys used to gather empirical data in RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5373
156,What is the state of RE practice adoption according to large empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5363
