,genCQ,expertCQ,cos_score
0,What methods are used to gather data in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7402
1,What methods are used to gather data in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7003
2,What methods are used to gather data in empirical RE studies?,How often are which empirical methods used?,0.6703
3,How are the findings from empirical RE studies used to inform practice?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6587
4,What methods are used to gather data in empirical RE studies?,How often are which empirical methods used over time?,0.6532
5,How is the data from different empirical RE studies aggregated and interpreted?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6412
6,What methods are used to validate RE processes in empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6365
7,How are the findings from empirical RE studies used to inform practice?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6304
8,How has the adoption of RE practices evolved over the years in different industries?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6255
9,What methods are used to gather data in empirical RE studies?,How many different empirical methods are used per publication?,0.6200
10,How are RE practices measured and evaluated in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6199
11,How do different empirical methods contribute to understanding RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6139
12,How are the findings from empirical RE studies used to inform practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6107
13,What are the main criteria for evaluating RE success in studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6091
14,How are the findings from empirical RE studies used to inform practice?,How often are which empirical methods used?,0.6077
15,How are the findings from empirical RE studies used to inform practice?,How has the proportion of empirical studies evolved over time?,0.6046
16,What methods are used to gather data in empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6042
17,What are the typical steps involved in conducting an empirical RE study?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6023
18,How do different empirical methods contribute to understanding RE practices?,How often are which empirical methods used?,0.6021
19,What methods are used to gather data in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.5975
20,What are the benefits of empirical research in understanding RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5965
21,How are the findings from empirical RE studies used to inform practice?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5965
22,How do different empirical methods contribute to understanding RE practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5961
23,What methods are used to validate RE processes in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5949
24,How are RE practices measured and evaluated in empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5944
25,What methods are used to validate RE processes in empirical studies?,How often are which empirical methods used?,0.5943
26,How do different empirical methods contribute to understanding RE practices?,How often are which empirical methods used over time?,0.5939
27,What are the common success factors for RE identified in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5933
28,How are the findings from empirical RE studies used to inform practice?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5929
29,How do empirical RE studies contribute to the development of standardized RE terminology?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5907
30,What are the main lessons learned from empirical studies on RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5882
31,How do case studies contribute to understanding RE practices in specific industries?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5879
32,How are the findings from empirical RE studies used to inform practice?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5869
33,How are RE practices measured and evaluated in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5865
34,How are the findings from empirical RE studies used to inform practice?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5858
35,How is the quality of RE practices measured in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5832
36,How are the findings from empirical RE studies used to inform practice?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5825
37,How do empirical RE studies contribute to the development of standardized RE terminology?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5824
38,What are the typical steps involved in conducting an empirical RE study?,How often are which empirical methods used?,0.5824
39,What are the main criteria for evaluating RE success in studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5795
40,How are the findings from empirical RE studies used to inform practice?,How has the number of empirical methods used per publication evolved over time?,0.5790
41,How do empirical RE studies contribute to the development of standardized RE terminology?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5781
42,How do different empirical methods contribute to understanding RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5779
43,What are the common success factors for RE identified in empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5774
44,How are the findings from empirical RE studies used to inform practice?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5772
45,What are the typical steps involved in conducting an empirical RE study?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5771
46,How is the success of RE practices quantified in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5764
47,How are the findings from empirical RE studies used to inform practice?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5762
48,How are the findings from empirical RE studies used to inform practice?,How often are which empirical methods used over time?,0.5754
49,How is the quality of RE practices measured in empirical research?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5749
50,What are the typical steps involved in conducting an empirical RE study?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5744
51,How do empirical studies on RE address the issue of context variability?,How has the reporting of the context evolved over time?,0.5734
52,What methods are used to gather data in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5733
53,What are the benefits of empirical research in understanding RE practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5732
54,How are RE practices measured and evaluated in empirical studies?,How often are which empirical methods used?,0.5706
55,What are the common success factors for RE identified in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5699
56,What are the advantages of conducting empirical research on RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5696
57,What methods are used to validate RE processes in empirical studies?,How often are which empirical methods used over time?,0.5692
58,What are the common success factors for RE identified in empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5690
59,How is the success of RE practices quantified in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5683
60,How is the quality of RE practices measured in empirical research?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5679
61,How are the findings from empirical RE studies used to inform practice?,How many different empirical methods are used per publication?,0.5653
62,What are the advantages of conducting empirical research on RE practices?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5641
63,What are the specific methods used for data collection in grounded theory studies on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5634
64,What methods are used to gather data in empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5626
65,How is the quality of RE practices measured in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5622
66,What are the advantages of conducting empirical research on RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5617
67,How has the importance of RE evolved in IT project success over the years?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.5615
68,How are RE practices measured and evaluated in empirical studies?,How often are which empirical methods used over time?,0.5610
69,What methods are used to gather data in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5609
70,What are the benefits of empirical research in understanding RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5608
71,How are RE practices measured and evaluated in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5606
72,What are the main challenges in synthesizing evidence from different RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5596
73,What are the main challenges in synthesizing evidence from different RE studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5587
74,How do different empirical methods contribute to understanding RE practices?,How has the number of empirical methods used per publication evolved over time?,0.5579
75,How are the findings from empirical RE studies used to inform practice?,Do the authors report the selected context of their study with specific characteristics?,0.5571
76,How do different empirical methods contribute to understanding RE practices?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5563
77,How are the findings from empirical RE studies used to inform practice?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5525
78,What are the main lessons learned from empirical studies on RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5515
79,How do different empirical methods contribute to understanding RE practices?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5509
80,What are the specific factors influencing the adoption of RE practices in industry?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5505
81,How is the data from different empirical RE studies aggregated and interpreted?,How has the proportion of empirical studies evolved over time?,0.5502
82,How is the quality of RE practices measured in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5502
83,How is the success of RE practices quantified in empirical research?,How often are which empirical methods used?,0.5492
84,How is the quality of RE practices measured in empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5490
85,What methods are used to gather data in empirical RE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5486
86,What methods are used to gather data in empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5485
87,How is the data from different empirical RE studies aggregated and interpreted?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5478
88,How are the findings from empirical RE studies used to inform practice?,How has the reporting of the objects of study / treatments evolved over time?,0.5478
89,What are the common success factors for RE identified in empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5475
90,How is the success of RE practices quantified in empirical research?,How often are which empirical methods used over time?,0.5475
91,What are the main challenges in synthesizing evidence from different RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5474
92,What are the typical steps involved in conducting an empirical RE study?,How often are which empirical methods used over time?,0.5469
93,How do different empirical methods contribute to understanding RE practices?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5457
94,How are the findings from empirical RE studies used to inform practice?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5457
95,What are the main patterns of RE practice usage identified in large studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5454
96,How is the success of RE practices quantified in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5451
97,How do empirical studies on RE contribute to identifying best practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5447
98,How is the success of RE practices quantified in empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5419
99,How has the importance of RE evolved in IT project success over the years?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5417
100,What are the common success factors for RE identified in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5414
101,What are the common success factors for RE identified in empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5409
102,How do empirical studies on RE contribute to the development of RE standards?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5407
103,What methods are used to gather data in empirical RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5405
104,What are the common success factors for RE identified in empirical studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5405
105,What are the advantages of conducting empirical research on RE practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5396
106,How do empirical studies on RE contribute to the development of RE standards?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5395
107,How do empirical studies address the issue of fluctuating and conflicting requirements?,How has the proportion of empirical studies evolved over time?,0.5395
108,How are the findings from empirical RE studies used to inform practice?,How many empirical studies are by authors working for large software development companies?,0.5385
109,How is the success of RE practices quantified in empirical research?,How has the number of empirical methods used per publication evolved over time?,0.5380
110,What are the advantages of conducting empirical research on RE practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5373
111,How are RE practices measured and evaluated in empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5368
112,How do different empirical methods contribute to understanding RE practices?,How many different empirical methods are used per publication?,0.5364
113,What are the benefits of empirical research in understanding RE practices?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5358
114,How do empirical studies on RE contribute to identifying best practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5356
115,How are RE practices measured and evaluated in empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5355
116,What are the common success factors for RE identified in empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5355
117,What are the specific methods used for data collection in grounded theory studies on RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5350
118,How are the findings from empirical RE studies used to inform practice?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.5346
119,How do empirical studies on RE contribute to the development of RE standards?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5340
120,What are the main lessons learned from empirical studies on RE practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5335
121,How are the findings from empirical RE studies used to inform practice?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5335
122,What are the common success factors for RE identified in empirical studies?,How often are which empirical methods used?,0.5331
123,What are the typical steps involved in conducting an empirical RE study?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5321
124,How do empirical studies on RE contribute to identifying best practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5299
125,What is the significance of RE in software engineering practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5296
126,How do empirical RE studies contribute to the development of standardized RE terminology?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5291
127,How is the success of RE practices quantified in empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5288
128,What are the main lessons learned from empirical studies on RE practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5288
129,How do different empirical studies on RE address the issue of tool integration?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5277
130,How are RE practices measured and evaluated in empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5272
131,How is the data from different empirical RE studies aggregated and interpreted?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5270
132,How is the data from different empirical RE studies aggregated and interpreted?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5264
133,What are the typical steps involved in conducting an empirical RE study?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5259
134,What are the common success factors for RE identified in empirical studies?,How many empirical studies are by authors working for large software development companies?,0.5256
135,What are the typical steps involved in conducting an empirical RE study?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5250
136,How do empirical studies on RE contribute to identifying best practices?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5250
137,How do empirical studies on RE contribute to identifying best practices?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5250
138,How are the findings from empirical RE studies used to inform practice?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5248
139,How has the importance of RE evolved in IT project success over the years?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5247
140,What are the typical steps involved in conducting an empirical RE study?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5247
141,What are the common success factors for RE identified in empirical studies?,How has the proportion of empirical studies evolved over time?,0.5242
142,What are the benefits of empirical research in understanding RE practices?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5235
143,What are the main challenges in synthesizing evidence from different RE studies?,How many studies incorporate theories?,0.5231
144,How is the data from different empirical RE studies aggregated and interpreted?,How many different empirical methods are used per publication?,0.5230
145,How is the quality of RE practices measured in empirical research?,How often are which empirical methods used?,0.5230
146,What are the key insights from RE practice studies conducted in Germany?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5226
147,What is the significance of RE in software engineering practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5221
148,How is the data from different empirical RE studies aggregated and interpreted?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5218
149,What are the advantages of conducting empirical research on RE practices?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5216
150,What are the typical steps involved in conducting an empirical RE study?,How many different empirical methods are used per publication?,0.5207
151,What are the benefits of empirical research in understanding RE practices?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5199
152,What methods are used to validate RE processes in empirical studies?,How many different empirical methods are used per publication?,0.5194
153,How do different empirical methods contribute to understanding RE practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5190
154,What are the main patterns of RE practice usage identified in large studies?,How often are which empirical methods used over time?,0.5187
155,How is the quality of RE practices measured in empirical research?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5187
156,How are RE practices measured and evaluated in empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5186
157,What are the main patterns of RE practice usage identified in large studies?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5171
158,How is the success of RE practices quantified in empirical research?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5169
159,What methods are used to gather data in empirical RE studies?,How often are which statistical methods used?,0.5168
160,What are the common success factors for RE identified in empirical studies?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.5165
161,What are the main lessons learned from empirical studies on RE practices?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5165
162,What are the main lessons learned from empirical studies on RE practices?,How often are which empirical methods used over time?,0.5161
163,What are the main criteria for evaluating RE success in studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5158
164,How do different empirical methods contribute to understanding RE practices?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5154
165,What methods are used to validate RE processes in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5153
166,What are the common success factors for RE identified in empirical studies?,How many different empirical methods are used per publication?,0.5141
167,How is the success of RE practices quantified in empirical research?,How has the proportion of empirical studies evolved over time?,0.5137
168,What are the benefits of empirical research in understanding RE practices?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5134
169,How do case studies contribute to understanding RE practices in specific industries?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5129
170,How do different empirical studies on RE address the issue of tool integration?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5124
171,How is the quality of RE practices measured in empirical research?,How often are which empirical methods used over time?,0.5122
172,How is the data from different empirical RE studies aggregated and interpreted?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5118
173,How is the data from different empirical RE studies aggregated and interpreted?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5114
174,How are RE practices measured and evaluated in empirical studies?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5113
175,What are the advantages of conducting empirical research on RE practices?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5099
176,What are the common success factors for RE identified in empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5097
177,What methods are used to validate RE processes in empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5096
178,What are the advantages of conducting empirical research on RE practices?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5095
