,genCQ,expertCQ,cos_score
0,What are the main types of empirical studies conducted in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7618
1,What are the different purposes of empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7161
2,What are the main types of empirical studies conducted in RE?,How often are which empirical methods used?,0.6818
3,What are the different categories of information captured in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6715
4,What are the main types of empirical studies conducted in RE?,How many different empirical methods are used per publication?,0.6675
5,What are the different purposes of empirical studies in RE?,How often are which empirical methods used?,0.6606
6,What are the different purposes of empirical studies in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6584
7,How do empirical studies classify the different RE techniques used in practice?,How often are which empirical methods used?,0.6527
8,What are the main types of empirical studies conducted in RE?,How has the proportion of empirical studies evolved over time?,0.6507
9,What are the main types of empirical studies conducted in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6470
10,What are the different categories of information captured in RE empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6410
11,What are the main types of empirical studies conducted in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6400
12,What are the main types of empirical studies conducted in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6387
13,What are the different evaluation methods used for RE practices in empirical studies?,How often are which empirical methods used?,0.6387
14,What are the main types of empirical studies conducted in RE?,How often are which empirical methods used over time?,0.6371
15,What are the main types of empirical studies conducted in RE?,How has the number of empirical methods used per publication evolved over time?,0.6358
16,What are the different purposes of empirical studies in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6346
17,What are the main types of empirical studies conducted in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6321
18,What are the main problems identified in the RE process by different empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6247
19,What are the different purposes of empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.6225
20,What are the different evaluation methods used for RE practices in empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6169
21,What are the different purposes of empirical studies in RE?,How many different empirical methods are used per publication?,0.6145
22,What are the main types of empirical studies conducted in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6110
23,What are the different purposes of empirical studies in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6097
24,How do empirical studies classify the different RE techniques used in practice?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6093
25,What are the main types of empirical studies conducted in RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6087
26,How do empirical studies classify the different RE techniques used in practice?,How often are which empirical methods used over time?,0.6077
27,What are the different purposes of empirical studies in RE?,How often are which empirical methods used over time?,0.6062
28,What are the different evaluation methods used for RE practices in empirical studies?,How often are which empirical methods used over time?,0.6061
29,How do different empirical studies measure the performance of RE activities?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6059
30,What are the different evaluation methods used for RE practices in empirical studies?,How many different empirical methods are used per publication?,0.6055
31,How do empirical studies classify the different RE techniques used in practice?,How many different empirical methods are used per publication?,0.6035
32,What are the success factors for RE identified in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6030
33,What are the different categories of problems identified in RE processes by empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6017
34,What are the different evaluation methods used for RE practices in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6014
