,genCQ,expertCQ,cos_score
0,What types of empirical methods are commonly used in RE research?,How often are which empirical methods used?,0.7792
1,What types of empirical methods are commonly used in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7756
2,What methodologies are commonly used for empirical research in RE?,How often are which empirical methods used?,0.7533
3,What types of empirical methods are commonly used in RE research?,How many different empirical methods are used per publication?,0.7431
4,What types of empirical methods are commonly used in RE research?,How often are which empirical methods used over time?,0.7364
5,What methodologies are commonly used for empirical research in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7037
6,What methodologies are commonly used for empirical research in RE?,How many different empirical methods are used per publication?,0.7036
7,What methodologies are commonly used for empirical research in RE?,How often are which empirical methods used over time?,0.7011
8,What types of empirical methods are commonly used in RE research?,How has the number of empirical methods used per publication evolved over time?,0.6923
9,What methodologies are commonly used for empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6816
10,What methodologies are commonly used for empirical research in RE?,How has the number of empirical methods used per publication evolved over time?,0.6771
11,What are the implications of different empirical methods for RE practice?,How often are which empirical methods used?,0.6669
12,What methodologies are commonly used for empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6607
13,What types of empirical methods are commonly used in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6603
14,What methodologies are commonly used for empirical research in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6550
15,What are the implications of different empirical methods for RE practice?,How often are which empirical methods used over time?,0.6456
16,What types of empirical methods are commonly used in RE research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6442
17,What are the major challenges in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6373
18,How do empirical studies help in understanding the evolution of RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6297
19,What methodologies are commonly used for empirical research in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6270
20,What methodologies are commonly used for empirical research in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6262
21,What are the key challenges in conducting empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6219
22,What methodologies are commonly used for empirical research in RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6218
23,What methodologies are commonly used for empirical research in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6209
