,genCQ,expertCQ,cos_score
0,How are empirical research methods evolving in the field of RE[17]?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7208
1,How are empirical research methods evolving in the field of RE[17]?,How has the number of empirical methods used per publication evolved over time?,0.7119
2,How are empirical research methods evolving in the field of RE[17]?,How has the proportion of empirical studies evolved over time?,0.6776
3,How are empirical research methods evolving in the field of RE[17]?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6672
4,How are empirical research methods evolving in the field of RE[17]?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6640
5,What challenges exist in replicating empirical studies on RE across different contexts[21]?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6621
6,How are empirical research methods evolving in the field of RE[17]?,How often are which empirical methods used over time?,0.6606
7,How are empirical research methods evolving in the field of RE[17]?,How often are which empirical methods used?,0.6566
8,How are empirical research methods evolving in the field of RE[17]?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6486
9,How are empirical research methods evolving in the field of RE[17]?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6443
10,What are the three elements identified by Creswell for empirical research design[3]?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6354
11,How can empirical studies on RE be synthesized to build theories[37]?,How has the incorporation of theories in studies evolved over time?,0.6210
12,How are empirical research methods evolving in the field of RE[17]?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6100
13,How does the complexity of software engineering impact the applicability of empirical research in RE[68]?,How many empirical studies are by authors working for large software development companies?,0.6072
14,How can empirical studies on RE be synthesized to build theories[37]?,How many studies incorporate theories?,0.6070
15,How can empirical studies on RE be synthesized to build theories[37]?,How many theories from the SE and RE are there?,0.6040
16,How does the complexity of software engineering impact the applicability of empirical research in RE[68]?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6006
17,How are empirical research methods evolving in the field of RE[17]?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5977
18,How are empirical research methods evolving in the field of RE[17]?,How many different empirical methods are used per publication?,0.5940
19,How are empirical research methods evolving in the field of RE[17]?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.5885
20,How are empirical research methods evolving in the field of RE[17]?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5865
21,How are empirical research methods evolving in the field of RE[17]?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5864
22,How do we define empirical software engineering according to Creswell[0]?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5808
23,What issues are identified with the interpretations of empirical findings in requirements engineering studies[0]?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5795
24,How can empirical studies on RE be synthesized to build theories[37]?,How has the number of theories from SE and RE evolved over time?,0.5770
25,What issues are identified with the interpretations of empirical findings in requirements engineering studies[0]?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5756
26,How can quantitative studies contribute to our understanding of RE practices[40]?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5741
27,How do case studies contribute to understanding requirements engineering practices[3]?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5714
28,How can empirical studies on RE be synthesized to build theories[37]?,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",0.5667
29,How can empirical studies on RE be synthesized to build theories[37]?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.5653
30,How are empirical research methods evolving in the field of RE[17]?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.5633
