,genCQ,expertCQ,cos_score
0,How do empirical studies address the diversity of requirements sources in software projects?,How many empirical studies are by authors working for large software development companies?,0.6704
1,What types of empirical research methods are most commonly used in Requirements Engineering?,How often are which empirical methods used?,0.6633
2,What types of empirical research methods are most commonly used in Requirements Engineering?,How many different empirical methods are used per publication?,0.6452
3,What are the major sources of requirements in software development projects according to empirical studies?,How many empirical studies are by authors working for large software development companies?,0.6324
4,What types of empirical research methods are most commonly used in Requirements Engineering?,How often are which empirical methods used over time?,0.6182
5,What types of empirical research methods are most commonly used in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6137
6,What types of empirical research methods are most commonly used in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6084
7,What types of empirical research methods are most commonly used in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.6007
8,What types of empirical research methods are most commonly used in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5902
9,How are empirical data collection methods classified within the field of Requirements Engineering?,How many different empirical methods are used per publication?,0.5838
10,How do empirical studies address the diversity of requirements sources in software projects?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5825
11,How are empirical data collection methods classified within the field of Requirements Engineering?,How often are which empirical methods used?,0.5775
12,How can qualitative and quantitative research methods be integrated in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5772
13,How are the findings from empirical RE studies used to inform practice improvements?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5726
14,How are empirical data collection methods classified within the field of Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5674
15,How are the findings from empirical RE studies used to inform practice improvements?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5655
16,What types of empirical research methods are most commonly used in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5640
17,How are the findings from empirical RE studies used to inform practice improvements?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5618
18,How are empirical data collection methods classified within the field of Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5597
19,What are the best practices for RE identified in empirical studies in the healthcare industry?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5577
20,How can qualitative and quantitative research methods be integrated in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5568
21,What empirical methods are most effective in studying large-scale Requirements Engineering projects?,How many empirical studies are by authors working for large software development companies?,0.5550
22,How are empirical findings in Requirements Engineering disseminated and used in practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5546
23,How are the findings from empirical RE studies used to inform practice improvements?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5544
24,How are empirical data collection methods classified within the field of Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5540
25,What are the implications of empirical research for the design of Requirements Engineering tools?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5507
26,How do empirical findings inform guidelines for effective Requirements Engineering practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5498
27,How does Requirements Engineering contribute to the overall success of software projects according to empirical evidence?,How many empirical studies are by authors working for large software development companies?,0.5488
28,What types of empirical research methods are most commonly used in Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5477
