,genCQ,expertCQ,cos_score
0,How has the focus on empirical methods in SE evolved since the 1970s?,How has the number of empirical methods used per publication evolved over time?,0.7903
1,What are the common empirical research methods used in SE?,How often are which empirical methods used?,0.7893
2,What are the trends in empirical SE research based on historical analysis?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7431
3,What are the main themes explored in SE empirical research since the 1990s?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7407
4,What are the common empirical research methods used in SE?,How often are which empirical methods used over time?,0.7392
5,How has the focus on empirical methods in SE evolved since the 1970s?,How often are which empirical methods used over time?,0.7384
6,What are the common empirical research methods used in SE?,How many different empirical methods are used per publication?,0.7361
7,How has the focus on empirical methods in SE evolved since the 1970s?,How often are which empirical methods used?,0.7360
8,What are the best practices for systematic literature reviews in SE?,How many publications are analyzed in (systematic literature) reviews?,0.7348
9,What are the common empirical research methods used in SE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7326
10,How can researchers systematically synthesize empirical evidence in SE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7326
11,What are the common empirical research methods used in SE?,How has the number of empirical methods used per publication evolved over time?,0.7263
12,How has the focus on empirical methods in SE evolved since the 1970s?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7228
13,How can empirical SE studies be designed to maximize their practical impact?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7162
14,What role do systematic reviews and meta-analyses play in SE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7129
15,What are the best practices for systematic literature reviews in SE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7125
16,How has the focus on empirical methods in SE evolved since the 1970s?,How has the proportion of empirical studies evolved over time?,0.7099
17,How can the quality of empirical SE studies be increased?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7073
18,How should empirical SE studies be reviewed and evaluated for quality?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.7064
19,What is the vision for the role of empirical methods in SE by 2025?,How do the authors justify the selection and combination of empirical methods and design elements?,0.7053
20,What methodologies are proposed for the collection of empirical data in SE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7018
21,How has the focus on empirical methods in SE evolved since the 1970s?,How do the authors justify the selection and combination of empirical methods and design elements?,0.7011
22,What methodologies are proposed for the collection of empirical data in SE?,How often are which empirical methods used?,0.6997
23,What are the common empirical research methods used in SE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6986
24,How can SE empirical research address the needs of software development?,How many empirical studies are by authors working for large software development companies?,0.6984
25,How do empirical SE studies account for the variability of software projects?,How many empirical studies are by authors working for large software development companies?,0.6953
26,What are the characteristics of high-quality empirical SE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6902
27,What are the best practices for systematic literature reviews in SE?,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,0.6877
28,How can the quality of empirical SE studies be increased?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6848
29,What are the common empirical research methods used in SE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6842
30,What are the best practices for systematic literature reviews in SE?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.6842
31,How has the focus on empirical methods in SE evolved since the 1970s?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6834
32,How has the focus on empirical methods in SE evolved since the 1970s?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6827
33,What are the common empirical research methods used in SE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6825
34,How regularly should empirical SE studies be replicated to ensure validity?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6815
35,How can the quality of empirical SE studies be increased?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6807
36,What are the common empirical research methods used in SE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6783
37,What role do systematic reviews and meta-analyses play in SE research?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6764
38,What are the common empirical research methods used in SE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6764
39,What lessons can SE research learn from empirical methodologies in other fields?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6747
40,How can researchers systematically synthesize empirical evidence in SE?,How has the proportion of empirical studies evolved over time?,0.6744
41,What methodologies are proposed for the collection of empirical data in SE?,How many different empirical methods are used per publication?,0.6724
42,What role do systematic reviews and meta-analyses play in SE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6719
43,How are quantitative and qualitative methods used in empirical SE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6709
44,What are the best practices for systematic literature reviews in SE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6703
45,What are the trends in empirical SE research based on historical analysis?,How has the proportion of empirical studies evolved over time?,0.6693
46,What is the vision for the role of empirical methods in SE by 2025?,How has the number of empirical methods used per publication evolved over time?,0.6692
47,What methodologies are proposed for the collection of empirical data in SE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6685
48,What methods can ensure the successful generalization of empirical SE study results?,How often are which empirical methods used?,0.6679
49,What is the vision for the role of empirical methods in SE by 2025?,How often are which empirical methods used?,0.6678
50,What steps can be taken to ensure that empirical SE studies are of high relevance to practitioners?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6677
51,What are the key empirical research methods recommended for Software Engineering (SE)?,How many empirical studies are by authors working for large software development companies?,0.6648
52,What are the common empirical research methods used in SE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6647
53,How has the focus on empirical methods in SE evolved since the 1970s?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6638
54,What are the common empirical research methods used in SE?,How often are which statistical methods used?,0.6634
55,How can the quality of empirical SE studies be increased?,How has the proportion of empirical studies evolved over time?,0.6630
56,What are the key factors affecting the reliability of empirical SE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6618
57,What are the main themes explored in SE empirical research since the 1990s?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6618
58,How can researchers systematically synthesize empirical evidence in SE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6617
59,What are the major challenges in applying empirical methods in SE research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6614
60,How can empirical SE studies be designed to maximize their practical impact?,How has the proportion of empirical studies evolved over time?,0.6601
61,How has the focus on empirical methods in SE evolved since the 1970s?,How has the use of statistical methods evolved over time?,0.6598
62,What role do systematic reviews and meta-analyses play in SE research?,How many publications are analyzed in (systematic literature) reviews?,0.6594
63,What is the vision for the role of empirical methods in SE by 2025?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6592
64,What advances and innovations are driven by empirical SE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6591
65,What are the best practices for systematic literature reviews in SE?,Have the authors done a systematic review of related work?,0.6588
66,What are the characteristics of high-quality empirical SE studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6575
67,What are the common empirical research methods used in SE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6572
68,What is the current state of empirical SE research in terms of study quantity and quality?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6559
69,How can researchers systematically synthesize empirical evidence in SE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6552
70,"Which empirical research methods are commonly criticized in SE, and why?","""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6543
71,What role do systematic reviews and meta-analyses play in SE research?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.6540
72,How should empirical SE studies be reviewed and evaluated for quality?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6537
73,What empirical methods are emphasized in the Journal of Empirical SE (EMSE) and IEEE International Symposiums?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6537
74,"Which empirical research methods are commonly criticized in SE, and why?","""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6536
75,How can SE researchers improve their skills in different empirical methods?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6526
76,How has the focus on empirical methods in SE evolved since the 1970s?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6522
77,What methods can ensure the successful generalization of empirical SE study results?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6514
78,How can researchers systematically synthesize empirical evidence in SE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6506
79,What are the advantages of using action research in SE empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6500
80,How can the accuracy of empirical SE studies be checked and validated?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6499
81,What role does statistical analysis play in empirical SE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6488
82,What are the best practices for systematic literature reviews in SE?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6481
83,How can empirical data in SE be analyzed and interpreted?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6477
84,What methodologies are proposed for the collection of empirical data in SE?,How often are which empirical methods used over time?,0.6476
85,What challenges do SE researchers face in the synthesis of empirical results?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6470
86,What are the key empirical research methods recommended for Software Engineering (SE)?,How often are which empirical methods used?,0.6470
87,How has the focus on empirical methods in SE evolved since the 1970s?,How many different empirical methods are used per publication?,0.6470
88,How can the internal and external validity of empirical SE studies be balanced?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6435
89,How can empirical data in SE be analyzed and interpreted?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6427
90,What lessons can SE research learn from empirical methodologies in other fields?,How has the number of empirical methods used per publication evolved over time?,0.6422
91,What lessons can SE research learn from empirical methodologies in other fields?,How often are which empirical methods used?,0.6420
92,How can SE researchers ensure the relevance of their empirical studies to industrial settings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6417
93,What methods can ensure the successful generalization of empirical SE study results?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6408
94,What methods can ensure the successful generalization of empirical SE study results?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6406
95,What empirical methods are emphasized in the Journal of Empirical SE (EMSE) and IEEE International Symposiums?,How often are which empirical methods used?,0.6400
96,How can empirical SE research benefit from other disciplines' methodologies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6397
97,How are quantitative and qualitative methods used in empirical SE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6395
98,What methodologies are proposed for the collection of empirical data in SE?,How has the number of empirical methods used per publication evolved over time?,0.6387
99,What empirical methods are emphasized in the Journal of Empirical SE (EMSE) and IEEE International Symposiums?,How many different empirical methods are used per publication?,0.6370
100,What challenges do SE researchers face in the synthesis of empirical results?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6368
101,What methods can ensure the successful generalization of empirical SE study results?,How has the number of empirical methods used per publication evolved over time?,0.6347
102,What empirical methods are emphasized in the Journal of Empirical SE (EMSE) and IEEE International Symposiums?,How has the number of empirical methods used per publication evolved over time?,0.6337
103,What are the major challenges in applying empirical methods in SE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6334
104,What are the characteristics of high-quality empirical SE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6332
105,What is the vision for the role of empirical methods in SE by 2025?,How often are which empirical methods used over time?,0.6331
106,What are the main themes explored in SE empirical research since the 1990s?,How has the proportion of empirical studies evolved over time?,0.6323
107,How can empirical data in SE be analyzed and interpreted?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6322
108,What roles do evidence-based practices play in SE empirical research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6322
109,What advances and innovations are driven by empirical SE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6317
110,What lessons can SE research learn from empirical methodologies in other fields?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6311
111,What methods can ensure the successful generalization of empirical SE study results?,How many different empirical methods are used per publication?,0.6300
