,genCQ,expertCQ,cos_score
0,What is the importance of power analysis and effect size estimation in SE experiments?,How has the use of power analysis and effect size estimation evolved over time?,0.8755
1,What methods can SE researchers use to avoid biases in their studies?,How do the authors justify preventing bias in the study results?,0.7803
2,How can SE primary studies be identified and selected for systematic reviews?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.7782
3,How can SE primary studies be identified and selected for systematic reviews?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.7590
4,How can SE primary studies be identified and selected for systematic reviews?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7574
5,How should SE researchers approach the definition of constructs and variables in their studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7445
6,How can systematic reviews be conducted for SE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7215
7,How should SE researchers approach the definition of constructs and variables in their studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.7176
8,How can systematic reviews be conducted for SE studies?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.7175
9,How can SE primary studies be identified and selected for systematic reviews?,How many publications are analyzed in (systematic literature) reviews?,0.7173
10,How can SE primary studies be identified and selected for systematic reviews?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7113
11,How can SE systematic reviews be more comprehensive and less biased?,How many publications are analyzed in (systematic literature) reviews?,0.7060
12,How can SE studies ensure unbiased results?,How do the authors justify preventing bias in the study results?,0.6974
13,How should SE researchers approach the definition of constructs and variables in their studies?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6919
14,How can systematic reviews be conducted for SE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6909
15,What are the main challenges in increasing the number of empirical SE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6907
16,How can SE systematic reviews be more comprehensive and less biased?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6887
17,How can theories derived from other disciplines be applied in SE?,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",0.6876
18,How can SE systematic reviews be more comprehensive and less biased?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6835
19,What empirical methods have been historically emphasized in software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6831
20,How can systematic reviews be conducted for SE studies?,Have the authors done a systematic review of related work?,0.6816
21,What are the main challenges in increasing the number of empirical SE studies?,How has the proportion of empirical studies evolved over time?,0.6808
22,How can SE systematic reviews be more comprehensive and less biased?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.6804
23,What is the impact of biased reviews in SE systematic research synthesis?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6803
24,How can systematic reviews be conducted for SE studies?,How many publications are analyzed in (systematic literature) reviews?,0.6772
25,Why is it important to compare new SE technologies with relevant alternatives?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6697
