,genCQ,expertCQ,cos_score
0,How do empirical studies measure the impact of specific technologies on software development activities?,How many empirical studies are by authors working for large software development companies?,0.7341
1,What are the impacts of empirical research on software project estimations?,How many empirical studies are by authors working for large software development companies?,0.6932
2,How do empirical studies measure the impact of specific technologies on software development activities?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6544
3,How do systematic reviews contribute to the field of Requirements Engineering?,Have the authors done a systematic review of related work?,0.6252
4,How do empirical studies in Requirements Engineering measure the productivity of software teams?,How many empirical studies are by authors working for large software development companies?,0.6211
5,How do systematic reviews contribute to the field of Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6187
6,How has the use of empirical methods in Requirements Engineering evolved over time?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6166
7,How do systematic reviews contribute to the field of Requirements Engineering?,How many publications are analyzed in (systematic literature) reviews?,0.6159
8,What are the impacts of empirical research on software project estimations?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6147
9,What are the primary objectives of empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6125
10,How do systematic reviews contribute to the field of Requirements Engineering?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6066
11,How are empirical studies in Requirements Engineering funded?,How many empirical studies are by authors working for large software development companies?,0.5990
12,What are the common empirical methods used in Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5989
13,How do systematic reviews contribute to the field of Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5964
14,How has the use of empirical methods in Requirements Engineering evolved over time?,How has the number of empirical methods used per publication evolved over time?,0.5941
15,What are the main contributions of empirical research in Requirements Engineering to software development methodologies?,How many empirical studies are by authors working for large software development companies?,0.5941
16,How do empirical studies in Requirements Engineering incorporate both qualitative and quantitative methods?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5905
17,What are the common empirical methods used in Requirements Engineering research?,How often are which empirical methods used?,0.5894
18,How do empirical studies measure the impact of specific technologies on software development activities?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5857
19,What are the common experimental designs used in empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5857
20,How do systematic reviews contribute to the field of Requirements Engineering?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.5853
21,How has the use of empirical methods in Requirements Engineering evolved over time?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5805
22,How do empirical studies in Requirements Engineering address software quality?,How many empirical studies are by authors working for large software development companies?,0.5770
23,How do empirical studies in Requirements Engineering handle data collection and analysis?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5733
24,What are the typical taxonomies used in empirical research in Requirements Engineering?,Do the authors use a well defined taxonomy for their research design?,0.5722
25,What are the guidelines for conducting systematic reviews in Requirements Engineering?,Have the authors done a systematic review of related work?,0.5717
26,What are the typical taxonomies used in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5712
27,What are the common empirical methods used in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5709
28,What are the guidelines for conducting systematic reviews in Requirements Engineering?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.5704
29,How do empirical studies in Requirements Engineering address software cost estimation?,How many empirical studies are by authors working for large software development companies?,0.5702
30,What are the guidelines for conducting systematic reviews in Requirements Engineering?,How many publications are analyzed in (systematic literature) reviews?,0.5701
31,What are the key theories used in empirical research on Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5698
32,How has the use of empirical methods in Requirements Engineering evolved over time?,How often are which empirical methods used?,0.5678
33,How do empirical studies in Requirements Engineering incorporate both qualitative and quantitative methods?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5675
34,What are the common empirical methods used in Requirements Engineering research?,How many different empirical methods are used per publication?,0.5662
35,How do empirical studies in Requirements Engineering contribute to theory building in software engineering?,How many empirical studies are by authors working for large software development companies?,0.5628
36,What are the primary objectives of empirical research in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5621
37,What are the guidelines for conducting systematic reviews in Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5616
38,How has the use of empirical methods in Requirements Engineering evolved over time?,How often are which empirical methods used over time?,0.5593
39,What are the primary objectives of empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5593
40,What are the key research questions addressed by empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5592
41,What are the most cited empirical studies in the field of Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5571
42,How do empirical studies in Requirements Engineering address the complexity of software systems?,How many empirical studies are by authors working for large software development companies?,0.5551
43,What are the typical outcomes of empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5546
44,What are the common limitations of empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5546
45,What are the impacts of empirical research on the definition of software requirements?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5545
46,What are the lessons learned from empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5537
47,How has the use of empirical methods in Requirements Engineering evolved over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5534
48,What are the common empirical methods used in Requirements Engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5530
