,genCQ,expertCQ,cos_score
0,What is the role of power analysis in empirical studies?,How has the use of power analysis and effect size estimation evolved over time?,0.7406
1,How are empirical studies evaluated for their statistical methods and robustness?,How often are which empirical methods used?,0.6889
2,How can empirical research influence software engineering practices and decisions in industry?,How many empirical studies are by authors working for large software development companies?,0.6736
3,How should empirical studies be designed to maximize their validity and utility?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6735
4,How should scope and validity of empirical studies be reported?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6718
5,How should empirical studies be designed to maximize their validity and utility?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6695
6,How are empirical studies evaluated for their statistical methods and robustness?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6640
7,What mechanisms exist for improving the competence of researchers in empirical methods?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6632
8,What improvements in statistical methods are necessary for future empirical studies?,How has the use of statistical methods evolved over time?,0.6608
9,How are empirical studies evaluated for their statistical methods and robustness?,How many different empirical methods are used per publication?,0.6591
10,How are empirical studies evaluated for their statistical methods and robustness?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6560
11,How are empirical studies evaluated for their statistical methods and robustness?,How has the number of empirical methods used per publication evolved over time?,0.6551
12,What improvements in statistical methods are necessary for future empirical studies?,Do authors report that assumptions and limitations of statistical methods are met before using them?,0.6548
13,How should empirical studies be designed to maximize their validity and utility?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6529
14,How can empirical studies be communicated effectively to practitioners?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6495
15,How should systematic reviews be documented for empirical research in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6457
16,What is the estimated number of high-quality empirical studies required annually to support meaningful advancements in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.6408
17,What improvements in statistical methods are necessary for future empirical studies?,How often are which empirical methods used?,0.6372
18,How can empirical research influence software engineering practices and decisions in industry?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6366
19,What improvements in statistical methods are necessary for future empirical studies?,How often are which statistical methods used?,0.6354
20,How are systematic reviews critical for evidence-based Requirements Engineering?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6353
21,How should scope and validity of empirical studies be reported?,Do the authors report the selected context of their study with specific characteristics?,0.6351
22,How are empirical studies evaluated for their statistical methods and robustness?,How often are which empirical methods used over time?,0.6339
23,How should scope and validity of empirical studies be reported?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6310
24,What mechanisms should be in place to ensure empirical study accuracy and relevance?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6303
25,How should systematic reviews be documented for empirical research in Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6261
26,How can empirical studies be communicated effectively to practitioners?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6261
27,What mechanisms should be in place to ensure empirical study accuracy and relevance?,How has the proportion of empirical studies evolved over time?,0.6254
28,How should rigor in empirical studies be increased to meet future goals?,How has the proportion of empirical studies evolved over time?,0.6252
29,How should systematic reviews be documented for empirical research in Requirements Engineering?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6249
30,How should empirical studies be designed to maximize their validity and utility?,How often are which empirical methods used?,0.6240
31,What improvements in statistical methods are necessary for future empirical studies?,How often are which empirical methods used over time?,0.6239
32,What improvements in statistical methods are necessary for future empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.6224
33,What are some methods to address construct validity concerns in empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6221
34,What mechanisms exist for improving the competence of researchers in empirical methods?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6218
35,What improvements in statistical methods are necessary for future empirical studies?,How has the proportion of empirical studies evolved over time?,0.6201
36,What mechanisms should be in place to ensure empirical study accuracy and relevance?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6190
37,How should empirical studies be designed to maximize their validity and utility?,How has the proportion of empirical studies evolved over time?,0.6186
38,How are empirical studies evaluated for their statistical methods and robustness?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6181
39,What are some methods to address construct validity concerns in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6178
40,How are empirical studies evaluated for their statistical methods and robustness?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6151
41,Why is it important to have well-defined populations in empirical studies?,How has the definition of the population evolved over time?,0.6114
42,How does empirical research contribute to the development of new SE technologies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6099
43,How should scope and validity of empirical studies be reported?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6094
44,What is the importance of constructing reliable research questions for empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6081
45,How should scope and validity of empirical studies be reported?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6069
46,What are the different types of empirical research designs used in Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6065
47,How does empirical research contribute to the development of new SE technologies?,How many empirical studies are by authors working for large software development companies?,0.6063
48,How are systematic reviews critical for evidence-based Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6062
49,How is the evidence-based approach applied in empirical Requirements Engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6059
50,What are some methods to address construct validity concerns in empirical studies?,What types of threats to validity do the authors report?,0.6050
51,What improvements in statistical methods are necessary for future empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6038
52,How should empirical studies be designed to maximize their validity and utility?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6034
53,What are the key empirical methods used in Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6029
54,What mechanisms should be in place to ensure empirical study accuracy and relevance?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6013
55,How should empirical studies be designed to maximize their validity and utility?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6009
56,How are empirical studies evaluated for their statistical methods and robustness?,Do authors report that assumptions and limitations of statistical methods are met before using them?,0.6007
57,How can empirical research findings be transferred effectively to industry practices?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5995
