,genCQ,expertCQ,cos_score
0,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,How often are which empirical methods used?,0.7824
1,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,How has the number of empirical methods used per publication evolved over time?,0.7578
2,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,How often are which empirical methods used over time?,0.7532
3,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,How many different empirical methods are used per publication?,0.7459
4,What methods are used to identify and select primary studies for systematic reviews in Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7141
5,What methods are used to identify and select primary studies for systematic reviews in Requirements Engineering?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.6898
6,How do empirical studies address the issue of construct definitions in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6858
7,How are case studies employed in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6773
8,How do empirical studies address the issue of construct definitions in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6707
9,What methods are used to identify and select primary studies for systematic reviews in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6700
10,How do empirical studies address the issue of construct definitions in Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6688
11,How do empirical studies ensure the transferability and applicability of their results?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6683
12,What are the common constructs and variables used in empirical studies of Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6667
13,What methods are used to identify and select primary studies for systematic reviews in Requirements Engineering?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6614
14,What methods are used to identify and select primary studies for systematic reviews in Requirements Engineering?,How many publications are analyzed in (systematic literature) reviews?,0.6607
15,What are the primary types of empirical methods used in Requirements Engineering research?,How often are which empirical methods used?,0.6533
16,What are the primary types of empirical methods used in Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6486
17,How do empirical studies ensure the transferability and applicability of their results?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6478
18,What are the primary types of empirical methods used in Requirements Engineering research?,How many different empirical methods are used per publication?,0.6382
19,What are the methods for assessing the quality of primary studies in empirical Requirements Engineering?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6274
20,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6261
21,How do empirical studies ensure the transferability and applicability of their results?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6256
22,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6197
23,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6182
24,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,How often are which statistical methods used?,0.6173
25,What are the primary types of empirical methods used in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6161
26,How do empirical studies ensure the transferability and applicability of their results?,How often are which empirical methods used?,0.6160
27,What statistical methods are most commonly used in empirical Requirements Engineering research?,How often are which empirical methods used?,0.6125
28,What are the common constructs and variables used in empirical studies of Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6113
29,What are the methods for assessing the quality of primary studies in empirical Requirements Engineering?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6089
30,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6086
31,What are the primary types of empirical methods used in Requirements Engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6077
32,How is the scope of validity of empirical studies defined and reported in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6072
33,What statistical methods are most commonly used in empirical Requirements Engineering research?,How often are which statistical methods used?,0.6067
34,How do empirical studies ensure the transferability and applicability of their results?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6066
