,genCQ,expertCQ,cos_score
0,How has the focus on empirical methods in RE evolved over time?,How often are which empirical methods used over time?,0.7985
1,How has the focus on empirical methods in RE evolved over time?,How has the number of empirical methods used per publication evolved over time?,0.7910
2,What are the most common types of empirical studies conducted in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7688
3,How has the focus on empirical methods in RE evolved over time?,How often are which empirical methods used?,0.7673
4,What are the key research questions addressed by empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7533
5,How are case studies employed in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7463
6,How has the scope of empirical research in RE broadened over recent years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7381
7,What are the cross-disciplinary influences on empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7364
8,Which empirical research trends are most significant in the field of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7357
9,What are the distinctive features of longitudinal empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7259
10,What is the current volume of empirical RE studies published annually?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7211
11,How has the focus on empirical methods in RE evolved over time?,How has the proportion of empirical studies evolved over time?,0.7211
12,How do RE researchers select appropriate empirical methods for their studies?,How often are which empirical methods used?,0.7210
13,How do empirical findings contribute to the development of RE theories?,How many theories from the SE and RE are there?,0.7197
14,What are the emerging trends in empirical research methodologies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7142
15,How do RE researchers select appropriate empirical methods for their studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7136
16,What are the common limitations of empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7117
17,What are the most common types of empirical studies conducted in RE?,How often are which empirical methods used?,0.7075
18,How has the focus on empirical methods in RE evolved over time?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6968
19,How do RE researchers select appropriate empirical methods for their studies?,How has the number of empirical methods used per publication evolved over time?,0.6962
20,What is the current volume of empirical RE studies published annually?,How has the proportion of empirical studies evolved over time?,0.6955
21,How has the focus on empirical methods in RE evolved over time?,How has the use of statistical methods evolved over time?,0.6932
22,How has the focus on empirical methods in RE evolved over time?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6930
23,How do RE researchers select appropriate empirical methods for their studies?,How many different empirical methods are used per publication?,0.6903
24,How do RE researchers select appropriate empirical methods for their studies?,How often are which empirical methods used over time?,0.6897
25,What are the most common types of empirical studies conducted in RE?,How many different empirical methods are used per publication?,0.6888
26,What are the primary data collection techniques used in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6851
27,How is empirical research in RE documented and reported?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6842
28,What are the methodological frameworks guiding empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6831
29,How do researchers handle biases in empirical RE research?,How do the authors justify preventing bias in the study results?,0.6783
30,How do RE researchers select appropriate empirical methods for their studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6764
31,What are the common pitfalls in designing empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6761
32,What are the most common types of empirical studies conducted in RE?,How has the proportion of empirical studies evolved over time?,0.6747
33,What are the criteria for evaluating the impact of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6741
34,How do RE researchers select appropriate empirical methods for their studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6736
35,How is empirical research in RE documented and reported?,How has the proportion of empirical studies evolved over time?,0.6711
36,How is empirical research in RE documented and reported?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6703
37,What are the most common types of empirical studies conducted in RE?,How often are which empirical methods used over time?,0.6701
38,What are the common limitations of empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.6688
