,genCQ,expertCQ,cos_score
0,How do power analysis and effect size estimation contribute to the design of empirical studies?,How has the use of power analysis and effect size estimation evolved over time?,0.8760
1,How has the number of empirical Software Engineering studies published in major journals and conferences changed over time?,How many empirical studies are by authors working for large software development companies?,0.7570
2,What are the future targets for the number and quality of empirical studies in Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.7423
3,How has the number of empirical Software Engineering studies published in major journals and conferences changed over time?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.7329
4,How has the number of empirical Software Engineering studies published in major journals and conferences changed over time?,How has the number of empirical methods used per publication evolved over time?,0.7329
5,What are the common empirical research methods used in Software Engineering?,How often are which empirical methods used?,0.7286
6,How should empirical studies be designed to maximize their impact on Software Engineering practices?,How many empirical studies are by authors working for large software development companies?,0.7270
7,What role do systematic reviews play in the synthesis of empirical evidence in Software Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7203
8,What are some guidelines for applying empirical methods in Software Engineering?,How often are which empirical methods used?,0.7166
9,How do empirical methods in Software Engineering compare to those used in other scientific disciplines?,How often are which empirical methods used?,0.7163
10,How has the number of empirical Software Engineering studies published in major journals and conferences changed over time?,How has the proportion of empirical studies evolved over time?,0.7121
11,How can empirical research methods be combined to enhance Software Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.7060
12,"What are some examples of successful empirical Software Engineering studies, and what can be learned from them?",How many empirical studies are by authors working for large software development companies?,0.7012
13,How has the number of empirical Software Engineering studies published in major journals and conferences changed over time?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6993
14,How do empirical methods in Software Engineering compare to those used in other scientific disciplines?,How many different empirical methods are used per publication?,0.6955
15,What advances have been made in the quality of empirical Software Engineering research in recent years?,How many empirical studies are by authors working for large software development companies?,0.6917
16,How has the focus on empirical methods been reflected in Software Engineering forums and literature?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6916
17,How can empirical Software Engineering studies be made more relevant to industry needs?,How many empirical studies are by authors working for large software development companies?,0.6913
18,How do empirical methods in Software Engineering compare to those used in other scientific disciplines?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6911
19,How do empirical methods in Software Engineering compare to those used in other scientific disciplines?,How has the number of empirical methods used per publication evolved over time?,0.6871
20,What are the common empirical research methods used in Software Engineering?,How often are which empirical methods used over time?,0.6832
21,What are the common empirical research methods used in Software Engineering?,How many different empirical methods are used per publication?,0.6773
22,What are some guidelines for applying empirical methods in Software Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6750
23,How can the impact of empirical studies on SE theories be measured?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6747
24,What are the identified gaps in current empirical Software Engineering research?,How many empirical studies are by authors working for large software development companies?,0.6723
25,What are the trends in empirical Software Engineering research over the past decade?,How many empirical studies are by authors working for large software development companies?,0.6721
26,What are the common empirical research methods used in Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.6718
27,What is the importance of systematic collection and documentation of theories in SE?,How often are standards used to describe the theories incorporated?,0.6699
28,What are the major challenges to increasing the quality and relevance of empirical studies in Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.6687
29,How has the focus on empirical methods been reflected in Software Engineering forums and literature?,How has the number of empirical methods used per publication evolved over time?,0.6672
30,What role do systematic reviews play in the synthesis of empirical evidence in Software Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6656
31,How can the industrial relevance of empirical Software Engineering research be improved?,How many empirical studies are by authors working for large software development companies?,0.6654
32,How can systematic reviews and meta-analysis be utilized in the field of Software Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6644
33,What are the common empirical research methods used in Software Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6639
34,How do empirical studies inform decision-making processes within software development organizations?,How many empirical studies are by authors working for large software development companies?,0.6623
35,What are the characteristics of a useful empirical Software Engineering study?,How many empirical studies are by authors working for large software development companies?,0.6622
36,What methodologies are suggested for performing systematic reviews in Software Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6613
37,What are the main objectives of empirical research methods in Software Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6613
38,How do empirical methods in Software Engineering compare to those used in other scientific disciplines?,How often are which empirical methods used over time?,0.6596
39,What are the common empirical research methods used in Software Engineering?,How has the number of empirical methods used per publication evolved over time?,0.6586
40,What is the importance of systematic collection and documentation of theories in SE?,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,0.6582
41,What are the common empirical research methods used in Software Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6581
42,How do empirical methods in Software Engineering compare to those used in other scientific disciplines?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6571
43,How can empirical methods be tailored to address SE-specific challenges in research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6567
44,How has the focus of empirical research in Software Engineering evolved since the 1970s?,How many empirical studies are by authors working for large software development companies?,0.6557
45,How do empirical methods contribute to the development and evaluation of new Software Engineering technologies?,How many empirical studies are by authors working for large software development companies?,0.6554
46,What are some guidelines for applying empirical methods in Software Engineering?,How many different empirical methods are used per publication?,0.6540
47,How can empirical evidence guide the development of new Software Engineering technologies?,How many empirical studies are by authors working for large software development companies?,0.6514
48,How can an empirical study ensure its findings are generalizable to different Software Engineering contexts?,How many empirical studies are by authors working for large software development companies?,0.6505
49,How has the focus of empirical research in Software Engineering evolved since the 1970s?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6497
50,How can empirical Software Engineering studies contribute to the evaluation of different SE practices?,How many empirical studies are by authors working for large software development companies?,0.6479
51,How should case studies be conducted to generalize findings analytically through theory?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6467
52,How can the impact of empirical studies on SE theories be measured?,How has the proportion of empirical studies evolved over time?,0.6450
53,How has the focus on empirical methods been reflected in Software Engineering forums and literature?,How often are which empirical methods used?,0.6444
54,How has the focus on empirical methods been reflected in Software Engineering forums and literature?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6410
55,How has the focus of empirical research in Software Engineering evolved since the 1970s?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6399
56,How can empirical research methods be combined to enhance Software Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6395
57,What are some guidelines for applying empirical methods in Software Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6394
58,How has the focus on empirical methods been reflected in Software Engineering forums and literature?,How many empirical studies are by authors working for large software development companies?,0.6394
59,What methodologies are suggested for performing systematic reviews in Software Engineering?,How many publications are analyzed in (systematic literature) reviews?,0.6367
60,What are some guidelines for applying empirical methods in Software Engineering?,How often are which empirical methods used over time?,0.6349
61,What role do systematic reviews play in the synthesis of empirical evidence in Software Engineering?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6342
62,How can empirical research methods be combined to enhance Software Engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6336
63,How can empirical Software Engineering studies be made more relevant to industry needs?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6330
64,How do empirical methods in Software Engineering compare to those used in other scientific disciplines?,How many empirical studies are by authors working for large software development companies?,0.6323
65,How do empirical methods contribute to the development and evaluation of new Software Engineering technologies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6313
66,What are the key elements needed for conducting high-quality empirical Software Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6301
67,What are the trends in empirical Software Engineering research over the past decade?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6300
68,What role does the replication of studies play in improving the robustness of empirical Software Engineering research?,How many empirical studies are by authors working for large software development companies?,0.6287
69,How should empirical studies be designed to maximize their impact on Software Engineering practices?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6286
70,How has the number of empirical Software Engineering studies published in major journals and conferences changed over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6286
71,How has the focus of empirical research in Software Engineering evolved since the 1970s?,How has the proportion of empirical studies evolved over time?,0.6286
72,How should empirical Software Engineering studies account for different types of software systems and development contexts?,How many empirical studies are by authors working for large software development companies?,0.6270
73,How can the relevance of empirical studies be assessed against industrial importance in Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.6268
74,What are the common empirical research methods used in Software Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6267
75,How can an empirical study ensure its findings are generalizable to different Software Engineering contexts?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6266
76,How can systematic reviews and meta-analysis be utilized in the field of Software Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6259
77,What role do systematic reviews play in the synthesis of empirical evidence in Software Engineering?,How many publications are analyzed in (systematic literature) reviews?,0.6257
78,What strategies can be employed to overcome the challenges of conducting high-quality empirical Software Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6245
79,What makes a research question significant for empirical studies in Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.6244
80,How has the number of empirical Software Engineering studies published in major journals and conferences changed over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6236
81,What are the future targets for the number and quality of empirical studies in Software Engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6231
82,How can empirical research methods be combined to enhance Software Engineering studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6230
83,How can funding for empirical Software Engineering research be increased to reflect its importance?,How many empirical studies are by authors working for large software development companies?,0.6230
84,How can the development of empirically-based SE theories be supported?,How has the number of theories from SE and RE evolved over time?,0.6223
85,What methodologies are suggested for performing systematic reviews in Software Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6218
86,How can empirical methods be tailored to address SE-specific challenges in research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6217
87,How can empirical methods be tailored to address SE-specific challenges in research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6202
88,What indicators should be used to judge the practical importance of empirical Software Engineering findings?,How many empirical studies are by authors working for large software development companies?,0.6200
89,What are the main objectives of empirical research methods in Software Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6191
90,What are the current competencies required for conducting empirical Software Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6188
91,What are the benefits and drawbacks of large-scale longitudinal case studies in empirical Software Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6172
92,How has the focus of empirical research in Software Engineering evolved since the 1970s?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6168
93,What are the main objectives of empirical research methods in Software Engineering?,How often are which empirical methods used?,0.6155
94,How can systematic reviews and meta-analysis be utilized in the field of Software Engineering?,How many publications are analyzed in (systematic literature) reviews?,0.6153
95,What are the challenges in forming common research agendas with a focus on empirical methods in Software Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6124
96,How can the development of empirically-based SE theories be supported?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6114
97,What are the common threats to validity in empirical Software Engineering studies?,What types of threats to validity do the authors report?,0.6106
98,How can the development of empirically-based SE theories be supported?,How many theories from the SE and RE are there?,0.6100
99,How should empirical Software Engineering studies handle the heterogeneity of primary studies in meta-analysis?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6087
100,How can empirical methods be tailored to address SE-specific challenges in research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6079
101,What are the common themes in high-quality empirical Software Engineering papers?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6070
102,How can empirical research methods be combined to enhance Software Engineering studies?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6070
103,What role do systematic reviews play in the synthesis of empirical evidence in Software Engineering?,Have the authors done a systematic review of related work?,0.6062
104,How has the number of empirical Software Engineering studies published in major journals and conferences changed over time?,How often are which empirical methods used over time?,0.6059
105,How can the development of empirically-based SE theories be supported?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6057
106,How should case studies be conducted to generalize findings analytically through theory?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.6056
107,How can the development of empirically-based SE theories be supported?,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",0.6055
108,How should empirical Software Engineering studies handle the heterogeneity of primary studies in meta-analysis?,How many empirical studies are by authors working for large software development companies?,0.6037
109,How should empirical studies be designed to maximize their impact on Software Engineering practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6028
110,How can empirical evidence guide the development of new Software Engineering technologies?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6020
111,How can the impact of empirical studies on SE theories be measured?,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",0.6019
112,What steps can be taken to ensure the credibility of empirical Software Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6018
113,What are the common empirical research methods used in Software Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6006
114,What are the benefits and drawbacks of large-scale longitudinal case studies in empirical Software Engineering research?,How many empirical studies are by authors working for large software development companies?,0.6006
115,How has the focus on empirical methods been reflected in Software Engineering forums and literature?,How many different empirical methods are used per publication?,0.6000
116,How can the industrial relevance of empirical Software Engineering research be improved?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5996
117,What is the current state of practice for conducting empirical evaluations in the software industry?,How many empirical studies are by authors working for large software development companies?,0.5995
118,How has the focus of empirical research in Software Engineering evolved since the 1970s?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5987
119,What methodologies are suggested for performing systematic reviews in Software Engineering?,Have the authors done a systematic review of related work?,0.5982
120,Why is there a need for more resources devoted to empirical Software Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5979
121,How can empirical methods be tailored to address SE-specific challenges in research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5972
122,How can empirical research methods be combined to enhance Software Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5971
123,How can empirical research methods be combined to enhance Software Engineering studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5966
124,How can the integration of research outcomes into SE practices be enhanced through empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5964
125,What is the importance of systematic collection and documentation of theories in SE?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.5963
126,How should empirical studies be designed to maximize their impact on Software Engineering practices?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5957
127,How can empirical methods be tailored to address SE-specific challenges in research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5956
128,How do empirical methods in Software Engineering compare to those used in other scientific disciplines?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5950
129,How has the focus on empirical methods been reflected in Software Engineering forums and literature?,How often are which empirical methods used over time?,0.5941
130,How can empirical methods be tailored to address SE-specific challenges in research?,How has the number of empirical methods used per publication evolved over time?,0.5940
131,How can the development of empirically-based SE theories be supported?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5939
132,How should empirical Software Engineering studies handle the heterogeneity of primary studies in meta-analysis?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5933
133,How can empirical Software Engineering methods address both qualitative and quantitative research needs?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5927
134,How can empirical methods be tailored to address SE-specific challenges in research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5924
135,What are the common threats to validity in empirical Software Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5921
136,What are some guidelines for applying empirical methods in Software Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5918
137,How can empirical methods be tailored to address SE-specific challenges in research?,How often are which empirical methods used?,0.5917
138,What is the importance of systematic collection and documentation of theories in SE?,How has the incorporation of theories in studies evolved over time?,0.5902
139,How can the collaboration between academia and industry be improved to benefit empirical research in Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.5894
140,What are the main objectives of empirical research methods in Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.5891
141,What are the common empirical research methods used in Software Engineering?,How often are which statistical methods used?,0.5887
142,What are the challenges in forming common research agendas with a focus on empirical methods in Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.5884
143,How can empirical research methods be combined to enhance Software Engineering studies?,How often are which empirical methods used?,0.5884
144,How should empirical studies be designed to maximize their impact on Software Engineering practices?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5883
145,How can the development of empirically-based SE theories be supported?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5878
146,How can empirical research methods be combined to enhance Software Engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.5875
147,How can the impact of empirical studies on SE theories be measured?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.5873
148,How has the focus on empirical methods been reflected in Software Engineering forums and literature?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5873
149,What are the common empirical research methods used in Software Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5873
150,How can the integration of research outcomes into SE practices be enhanced through empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5872
151,How has the focus of empirical research in Software Engineering evolved since the 1970s?,How has the number of empirical methods used per publication evolved over time?,0.5870
152,What is the importance of systematic collection and documentation of theories in SE?,How many studies incorporate theories?,0.5870
153,How does the relevance of a study vary based on the research setting in Software Engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5866
154,What is the importance of systematic collection and documentation of theories in SE?,How has the use of standards to describe the theories incorporated evolved over time?,0.5865
155,How can empirical methods be tailored to address SE-specific challenges in research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5859
156,How has the number of empirical Software Engineering studies published in major journals and conferences changed over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5859
