,genCQ,expertCQ,cos_score
0,What types of empirical studies are most common in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7711
1,What types of empirical studies are most common in RE research?,How often are which empirical methods used?,0.6812
2,What are the trends in RE research over the past decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6787
3,What types of empirical studies are most common in RE research?,How has the proportion of empirical studies evolved over time?,0.6771
4,What types of empirical studies are most common in RE research?,How often are which empirical methods used over time?,0.6705
5,What types of empirical studies are most common in RE research?,How many different empirical methods are used per publication?,0.6696
6,What types of empirical studies are most common in RE research?,How has the number of empirical methods used per publication evolved over time?,0.6636
7,What types of empirical studies are most common in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6581
8,What types of empirical studies are most common in RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6573
9,What types of empirical studies are most common in RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6571
10,What types of empirical studies are most common in RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6495
11,What gaps exist in current RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6422
12,What types of empirical studies are most common in RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6398
13,How can empirical research in RE be improved?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6237
14,What types of empirical studies are most common in RE research?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6214
15,How are empirical findings in RE translated into practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6147
16,How do empirical studies compare RE practices across different countries?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6104
17,How do different industries approach RE differently?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6091
18,How do RE practices evolve with changes in technology?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6090
19,What are the trends in RE research over the past decade?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6072
20,What are the trends in RE research over the past decade?,How has the reporting of research questions and answers evolved over time?,0.6038
21,What are the trends in RE research over the past decade?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6030
22,What types of empirical studies are most common in RE research?,How many empirical studies are by authors working for large software development companies?,0.5987
23,How are empirical findings in RE translated into practice?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5973
24,What types of empirical studies are most common in RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5936
25,What are the trends in RE research over the past decade?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5914
26,How do different research methodologies in RE compare?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5827
27,What types of empirical studies are most common in RE research?,How often are which statistical methods used?,0.5812
28,What types of empirical studies are most common in RE research?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5804
29,What types of empirical studies are most common in RE research?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5800
30,How are empirical findings in RE translated into practice?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5742
31,What types of empirical studies are most common in RE research?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5739
32,How can empirical research in RE be improved?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5683
33,How are empirical findings in RE translated into practice?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5643
34,What are the trends in RE research over the past decade?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5630
